"Date","HINDPETRO.NS.Open","HINDPETRO.NS.High","HINDPETRO.NS.Low","HINDPETRO.NS.Close","HINDPETRO.NS.Volume","HINDPETRO.NS.Adjusted"
2012-05-03,183.582,183.582,176.743,65.800003,3628341,24.372728
2012-05-04,156.135,181.573,156.135,66.588898,4928535,24.66494
2012-05-07,179.983,187.182,179.983,68.233299,7376306,25.27404
2012-05-08,184.812,186.552,179.293,67.144402,5022018,24.870701
2012-05-09,180.642,184.722,178.183,66.844398,2312217,24.759583
2012-05-10,180.583,184.902,179.143,67.044403,2831409,24.83366
2012-05-11,181.812,183.492,178.213,66.533302,1851453,24.644348
2012-05-14,181.182,183.582,179.143,67.699997,3020202,25.0765
2012-05-15,182.952,184.122,180.253,67.2556,6016262,24.91189
2012-05-16,182.172,189.402,180.883,67.766701,8783950,25.101206
2012-05-17,184.242,188.502,182.382,67.844398,5359262,25.129984
2012-05-18,183.582,185.202,181.662,68.155602,2285186,25.245255
2012-05-21,184.332,186.912,182.742,68.022202,3044056,25.195845
2012-05-22,184.482,187.152,182.442,68.188904,5089144,25.257587
2012-05-23,186.012,188.682,183.222,68.833298,2897667,25.496277
2012-05-24,191.501,196.601,182.172,68.066704,14310904,25.212326
2012-05-25,183.672,183.672,178.783,66.822197,4495050,24.751354
2012-05-28,180.583,181.662,177.913,66.155602,2978410,24.504446
2012-05-29,178.753,178.753,175.723,65.599998,3303014,24.298643
2012-05-30,173.983,176.893,172.993,64.3778,3814128,23.845934
2012-05-31,172.843,176.653,170.594,64.544403,4109854,23.907648
2012-06-01,174.073,179.983,173.383,66.044403,2272779,24.463255
2012-06-04,177.643,186.612,176.983,68.966698,6846678,25.545692
2012-06-05,185.982,185.982,182.682,67.955597,1455723,25.171173
2012-06-06,182.442,184.212,179.083,66.788902,2885234,24.739021
2012-06-07,179.653,180.163,176.263,65.599998,4098200,24.298643
2012-06-08,177.643,182.712,177.643,67.3778,3251565,24.957155
2012-06-11,182.383,184.482,180.103,67.555603,3179061,25.023012
2012-06-12,182.262,184.182,180.402,67.933296,2748578,25.162914
2012-06-13,183.042,185.952,180.013,67,2298326,24.817213
2012-06-14,180.883,182.412,179.053,67.2556,2558164,24.91189
2012-06-15,181.662,183.882,178.813,66.544403,1816785,24.648457
2012-06-18,179.383,182.382,178.843,67.1222,2512336,24.862478
2012-06-19,180.883,193.181,180.672,71.1222,16721793,26.344103
2012-06-20,193.181,194.711,189.972,71.666702,9261752,26.545788
2012-06-21,193.781,206.44,193.781,74.688904,22411372,27.665232
2012-06-22,201.581,206.44,199.511,74.188904,7799805,27.480028
2012-06-25,200.95,202.66,197.081,73.133301,4759353,27.089029
2012-06-26,197.981,203.98,196.991,75.144402,5269743,27.833948
2012-06-27,203.68,203.95,199.901,74.677803,3382168,27.661123
2012-06-28,201.101,204.1,198.941,74.711098,6398078,27.673452
2012-06-29,196.871,202,196.871,74.488899,2372616,27.59115
2012-07-02,200.441,201.101,196.901,73.911102,2176952,27.377127
2012-07-03,199.781,210.1,199.001,77.066704,7710993,28.545986
2012-07-04,207.64,207.64,203.11,75.800003,3739702,28.076788
2012-07-05,204.04,206.05,202.3,75.922203,3294544,28.122051
2012-07-06,204.4,208.78,204.4,76.566704,2511747,28.360779
2012-07-09,206.92,209.08,205.9,77.222198,2238512,28.603582
2012-07-10,208.75,210.79,204.7,76.455597,3358210,28.319628
2012-07-11,206.65,208.75,205.24,76.322197,1607202,28.270214
2012-07-12,205.84,213.279,204.46,78.800003,4982481,29.188007
2012-07-13,212.44,213.939,208.18,77.8778,3961350,28.846418
2012-07-16,205.78,209.89,205.03,76.211098,1603868,28.229059
2012-07-17,206.38,209.86,202.03,77.277802,3812872,28.624174
2012-07-18,208.18,209.32,203.23,76.633301,3641972,28.385447
2012-07-19,207.61,211.66,206.38,77.599998,8107970,28.743517
2012-07-20,210.46,210.46,203.56,75.8778,3222842,28.105606
2012-07-23,204.43,206.11,202,75.199997,2407752,27.854546
2012-07-24,202.84,208.63,201.311,76.933296,4667738,28.496567
2012-07-25,206.62,206.89,204.04,76.044403,3994029,28.167316
2012-07-26,204.64,206.71,195.791,73.944397,4082688,27.38946
2012-07-27,201.641,203.95,199.181,74.322197,2461442,27.529404
2012-07-30,200.561,203.26,195.791,74.322197,1987389,27.529404
2012-07-31,201.73,208.78,200.681,76.3778,3524391,28.290808
2012-08-01,206.98,206.98,201.97,75.088898,2638440,27.813391
2012-08-02,202.15,202.24,197.111,73.466698,2094260,27.212521
2012-08-03,197.981,201.281,194.171,74.288902,4776381,27.517065
2012-08-06,199.781,201.881,194.531,73,4507610,27.039648
2012-08-07,196.211,196.211,190.181,70.822197,5529636,26.232983
2012-08-08,190.782,194.561,190.122,71.566704,2601558,26.508747
2012-08-09,193.211,193.481,187.782,69.777802,1878408,25.846127
2012-08-10,187.482,194.291,185.832,71.511101,4151786,26.488153
2012-08-13,192.731,194.741,189.012,71.533302,1931319,26.496376
2012-08-14,192.611,193.961,190.092,70.699997,1723176,26.187719
2012-08-16,191.382,191.382,184.782,68.733299,3401140,25.459238
2012-08-17,185.532,188.232,184.302,69.166702,3134673,25.619778
2012-08-21,187.212,187.962,185.742,69.333298,2738174,25.681482
2012-08-22,186.642,192.431,185.142,71.011101,3424644,26.302952
2012-08-23,192.011,192.581,192.011,71.1222,3837776,26.344103
2012-08-24,192.132,194.381,190.332,70.866699,1736397,26.249464
2012-08-27,191.441,191.681,189.162,70.300003,1376240,26.039558
2012-08-28,190.512,191.381,187.182,69.722198,1583554,25.825537
2012-08-29,189.282,190.961,185.472,68.933296,1853608,25.533321
2012-08-30,160.261,164.627,155.607,68.2556,9297778,28.838272
2012-08-31,164.364,166.994,155.423,66.188904,1935153,27.965088
2012-09-03,157.789,157.789,153.634,65.266701,2130008,27.575453
2012-09-04,154.186,158.683,153.398,66.788902,4748004,28.21859
2012-09-05,159.841,161.156,158.315,67.5,2885121,28.519028
2012-09-06,160.025,163.049,159.104,68.688904,2301165,29.021347
2012-09-07,164.39,165.153,157.263,67.344398,7183953,28.453287
2012-09-10,160.419,160.919,158.447,67.288902,1018845,28.429842
2012-09-11,160.893,164.995,160.446,69.022202,7699374,29.162161
2012-09-12,162.26,162.628,160.419,67.988899,1851534,28.725592
2012-09-13,161.34,164.522,160.945,68.422203,3470427,28.908663
2012-09-14,168.94,170.938,156.501,66.722198,21741430,28.190405
2012-09-17,157.789,160.708,150.768,63.988899,19491890,27.035574
2012-09-18,152.24,154.108,150.216,63.611099,14442502,26.875954
2012-09-20,149.269,157.079,149.243,65.8778,12717585,27.833649
2012-09-21,155.16,158.605,154.397,66.444397,8303684,28.07303
2012-09-24,156.396,161.787,156.396,67.788902,6840576,28.641092
2012-09-25,160.419,162.628,158.447,68.2444,3042976,28.833542
2012-09-26,161.997,165.311,160.472,69.2556,4493745,29.260778
2012-09-27,165.048,165.416,159.157,67.833298,4888224,28.659851
2012-09-28,161.208,162.97,158.578,68.422203,5461515,28.908663
2012-10-01,162.497,164.627,161.182,69.322197,3337898,29.288916
2012-10-03,164.048,165.074,162.891,69.222198,4769276,29.246666
2012-10-04,165.153,173.411,165.153,71.444397,11737089,30.185553
2012-10-05,169.361,169.361,161.471,70.2444,3348000,29.678549
2012-10-08,167.257,170.491,164.522,69.8778,4692928,29.523661
2012-10-09,166.178,168.282,163.733,70.699997,5764622,29.871044
2012-10-10,166.468,166.468,162.155,68.922203,3576816,29.119915
2012-10-11,162.654,165.1,162.654,69.055603,1487169,29.176279
2012-10-12,163.312,165.574,161.208,68.488899,2475882,28.93684
2012-10-15,162.26,163.365,160.209,68.011101,1901025,28.734972
2012-10-16,161.76,161.944,157.526,66.788902,3064824,28.21859
2012-10-17,158.342,159.893,157.658,66.855598,1597023,28.246771
2012-10-18,158.683,159.341,157.316,66.955597,2461190,28.289017
2012-10-19,158.026,159.42,157.29,66.699997,1649038,28.181028
2012-10-22,158.315,159.052,157.027,66.611099,2001596,28.143465
2012-10-23,158.263,159.63,157.842,66.8778,1096308,28.256145
2012-10-25,158.841,160.183,158.079,67.222198,4142520,28.401659
2012-10-29,159.63,159.63,157.027,66.5,507042,28.096525
2012-10-30,157.789,158.447,155.686,66.211098,1663101,27.974466
2012-10-31,157.106,158.21,155.475,66.3778,1633113,28.044897
2012-11-01,157.106,157.973,156.737,66.444397,1495994,28.07303
2012-11-02,158.315,160.235,157.632,66.811096,4451166,28.227966
2012-11-05,158.683,160.077,158.657,67.388901,1192428,28.47209
2012-11-06,158.868,159.367,156.527,66.444397,2837660,28.07303
2012-11-07,157.868,158.131,156.501,66.544403,1784556,28.115288
2012-11-08,157.895,162.786,157.842,68.333298,4405842,28.871103
2012-11-09,161.55,162.891,157.842,67,1113260,28.307779
2012-11-12,158.841,160.524,157.868,66.922203,1381077,28.27491
2012-11-15,158.841,159.078,155.212,65.788902,3906729,27.796083
2012-11-16,156.185,156.895,154.265,65.555603,1898122,27.697515
2012-11-19,154.002,155.344,150.636,63.766701,4854794,26.9417
2012-11-20,151.478,151.899,148.322,63.1889,1675350,26.697577
2012-11-21,149.9,150.584,148.848,63.266701,996534,26.730438
2012-11-22,150.373,150.426,147.665,62.555599,2491592,26.43
2012-11-23,148.296,149.006,146.876,62.144402,2122042,26.256264
2012-11-26,148.611,148.611,144.903,61.288898,1860124,25.894812
2012-11-27,145.166,147.691,144.824,61.6222,3615296,26.035633
2012-11-29,147.007,150.479,146.218,63.333302,3328632,26.758585
2012-11-30,150.426,152.056,149.111,63.766701,1686222,26.9417
2012-12-03,150.926,152.977,148.743,64.300003,1655523,27.167011
2012-12-04,151.951,153.871,149.032,63.166698,4825071,26.688194
2012-12-05,149.9,151.688,148.533,63.733299,4655034,26.92758
2012-12-06,150.847,152.425,149.584,64,1747174,27.040266
2012-12-07,152.004,155.081,152.004,64.455597,2256790,27.232754
2012-12-10,153.003,153.792,150.899,64.044403,993478,27.059023
2012-12-11,152.004,152.661,149.216,63.3111,2890125,26.749203
2012-12-12,149.874,150.294,147.296,62.455601,1549926,26.387747
2012-12-13,148.243,148.874,146.902,62.677799,2788682,26.48163
2012-12-14,148.059,149.111,147.402,62.577801,1953230,26.439379
2012-12-17,148.322,149.426,146.402,62.366699,2195055,26.350191
2012-12-18,148.138,148.743,146.481,62.222198,3144762,26.289135
2012-12-19,147.27,150.452,147.27,63.055599,4401212,26.641253
2012-12-20,149.111,150.084,147.743,62.788898,1411659,26.528572
2012-12-21,148.269,148.664,145.85,61.955601,1072714,26.176504
2012-12-24,146.244,148.217,146.244,62.3111,2556238,26.3267
2012-12-26,147.48,148.664,147.007,62.322201,2087793,26.33139
2012-12-27,147.507,149.295,147.033,62.477798,4371322,26.397129
2012-12-28,148.322,154.976,148.322,65.1222,6990700,27.514397
2012-12-31,154.108,155.686,152.267,64.644402,2474928,27.312529
2013-01-01,152.977,153.74,151.714,64.400002,2740734,27.209269
2013-01-02,152.977,157.527,152.95,65.955597,3374253,27.866514
2013-01-03,156.474,157.421,154.371,66.2444,2086101,27.988537
2013-01-04,157.185,165.679,156.001,69.733299,9175802,29.462606
2013-01-07,165.153,176.146,165.153,73.1222,14821582,30.89443
2013-01-08,173.463,174.357,167.809,71.833298,7787016,30.349869
2013-01-09,184.088,184.088,170.57,74.644402,10197027,31.537569
2013-01-10,179.17,181.695,171.464,73.388901,12843900,31.007116
2013-01-11,174.647,174.647,169.361,72.444397,5929510,30.608057
2013-01-14,171.464,174.068,169.15,73.322197,6342363,30.978931
2013-01-15,174.094,177.487,172.043,73.577797,9514692,31.086924
2013-01-16,174.568,175.567,170.307,72.488899,5942884,30.62686
2013-01-17,172.727,188.164,171.28,76.422203,51558728,32.2887
2013-01-18,181.747,200.734,181.589,80.533302,65622838,34.025654
2013-01-21,191.662,197.316,187.401,82.844398,24871082,35.002098
2013-01-22,194.055,198.289,189.663,80.800003,10128798,34.138332
2013-01-23,191.609,192.661,182.615,79.211098,7379253,33.467014
2013-01-24,189.005,189.847,180.353,76.733299,7411509,32.420139
2013-01-25,181.747,187.953,180.353,77.888901,6870753,32.908382
2013-01-28,184.614,185.587,176.882,75.766701,8276360,32.011742
2013-01-29,179.617,180.879,173.095,73.977798,8377870,31.25593
2013-01-30,175.146,178.723,171.149,73.911102,13668714,31.227751
2013-01-31,174.62,177.96,172.096,73.033302,11628891,30.856876
2013-02-01,164.101,179.617,164.101,75.188904,5892008,31.767622
2013-02-04,178.881,180.59,172.569,73.111099,4271931,30.889744
2013-02-05,172.779,175.12,170.491,73.644402,5839425,31.115068
2013-02-06,174.62,177.276,172.701,73.588898,3641085,31.091614
2013-02-07,174.068,175.094,167.257,71.044403,3882370,30.016552
2013-02-08,168.361,170.15,166.915,71.099998,3305664,30.040045
2013-02-11,169.361,170.623,165.363,70.944397,2981084,29.9743
2013-02-12,168.046,172.595,167.073,72.533302,4245579,30.645622
2013-02-13,170.465,173.516,165.153,70.355598,7366072,29.725533
2013-02-14,166.52,169.624,164.101,69.7556,4113171,29.472031
2013-02-15,166.152,167.783,159.446,68.966698,4944078,29.138718
2013-02-18,165.705,167.599,163.338,69.322197,4242668,29.288916
2013-02-19,164.259,165.284,161.997,69.166702,2423146,29.223217
2013-02-20,164.338,168.125,164.154,70.599998,4332123,29.828789
2013-02-21,164.101,168.545,162.996,69.7444,5218618,29.4673
2013-02-22,165.232,167.52,163.575,70.366699,2943045,29.730219
2013-02-25,166.31,167.257,163.233,69.477798,1427224,29.354658
2013-02-26,163.444,165.1,157.605,66.766701,3458272,28.209204
2013-02-27,159.499,162.523,157.027,67.6222,6194511,28.570662
2013-02-28,160.419,162.444,150.952,64.388901,18214780,27.204576
2013-03-01,152.609,160.156,152.609,67.199997,7363336,28.392279
2013-03-04,160.419,161.76,156.264,66.2444,3446852,27.988537
2013-03-05,157,159.104,154.949,66.855598,2449274,28.246771
2013-03-06,158.052,160.156,157.526,66.788902,2240870,28.21859
2013-03-07,158.841,160.84,157.5,67.266701,2800332,28.42046
2013-03-08,160.156,164.495,159.367,69.033302,4263502,29.166861
2013-03-11,163.575,165.1,161.129,68.3778,1652238,28.889902
2013-03-12,161.471,163.286,159.473,68.188904,3747694,28.810095
2013-03-13,160.419,161.445,157.474,66.722198,1730120,28.190405
2013-03-14,157.789,161.787,157.263,67.866699,3363016,28.673962
2013-03-15,161.892,162.944,158.999,67.655602,6426810,28.58477
2013-03-18,159.367,159.367,156.737,66.955597,1240749,28.289017
2013-03-19,158.894,159.788,152.24,65.266701,3619242,27.575453
2013-03-20,154.239,155.58,152.53,64.966698,5629180,27.448702
2013-03-21,153.845,155.633,148.716,63.211102,2323926,26.706949
2013-03-22,149.584,151.215,145.797,63.1222,2640532,26.669395
2013-03-25,153.582,154.581,147.191,62.700001,4420305,26.491009
2013-03-26,148.322,150.216,146.744,62.444401,1837174,26.383018
2013-03-28,147.323,151.452,146.481,63.3778,2716448,26.777384
2013-04-01,149.295,150.163,147.665,62.888901,1189426,26.570822
2013-04-02,148.848,151.741,147.77,63.555599,1640745,26.852503
2013-04-03,148.848,151.478,147.822,62.855598,2600276,26.556749
2013-04-04,148.611,150.005,146.744,62.111099,1900080,26.242197
2013-04-05,147.007,149.874,146.744,63.133301,2715188,26.67408
2013-04-08,149.9,153.687,149.532,64.488899,2950024,27.246824
2013-04-09,153.582,156.895,151.32,64.477798,6629224,27.24214
2013-04-10,153.582,155.396,151.636,64.988899,2642913,27.458076
2013-04-11,154.239,155.58,152.556,64.666702,1243791,27.321953
2013-04-12,153.582,157.342,153.056,66.066704,2740298,27.913458
2013-04-15,157.789,166.468,157.789,69.333298,9045896,29.293608
2013-04-16,164.68,167.651,163.97,70.033302,4696110,29.589357
2013-04-17,166.205,166.205,160.893,68.400002,3535578,28.899288
2013-04-18,163.654,166.889,163.549,70.111099,4372412,29.622231
2013-04-22,167.783,169.413,163.89,70.522202,3196966,29.795923
2013-04-23,166.205,166.494,162.076,69.644402,1472409,29.425043
2013-04-25,165.021,165.521,161.524,68.8778,4559301,29.101152
2013-04-26,163.023,166.205,161.813,68.644402,1883412,29.002548
2013-04-29,162.523,165.653,162.313,69.666702,1009652,29.434469
2013-04-30,164.627,164.837,156.974,68.222198,3874406,28.82416
2013-05-02,162.523,167.441,162.523,69.388901,4389232,29.317097
2013-05-03,164.232,164.259,159.42,67.677803,2144272,28.594152
2013-05-06,159.367,159.814,158.315,67.322197,1763456,28.443909
2013-05-07,159.893,160.682,158.841,67.633301,1709194,28.575352
2013-05-08,159.893,161.997,159.63,67.733299,2537226,28.617601
2013-05-09,159.893,162.523,158.973,68.2444,3545523,28.833542
2013-05-10,161.471,165.416,161.261,69.555603,3918582,29.387533
2013-05-13,166.941,166.994,159.893,68.155602,2430446,28.796022
2013-05-14,162.26,164.758,160.419,68.133301,2253604,28.786604
2013-05-15,161.997,164.969,161.287,69.144402,2377134,29.213799
2013-05-16,164.075,170.938,163.338,70.455597,3632468,29.767778
2013-05-17,166.678,167.494,162.786,69.288902,2458490,29.274849
2013-05-20,163.601,163.89,159.131,67.644402,2745994,28.58004
2013-05-21,159.893,161.892,159.762,67.955597,3619156,28.711521
2013-05-22,161.471,161.471,150.426,64.655602,9378346,27.317257
2013-05-23,153.003,154.581,148.953,63.288898,3596558,26.739822
2013-05-24,150.321,153.582,149.637,64.088898,1820668,27.077824
2013-05-27,152.004,153.582,148.848,63.477798,2093170,26.81963
2013-05-28,152.004,153.319,150.426,64.199997,5111428,27.124765
2013-05-29,152.53,154.003,149.637,63.411098,4203940,26.791451
2013-05-30,150.689,151.872,149.19,63.511101,3872844,26.833702
2013-05-31,151.452,151.609,147.691,62.599998,2693038,26.448759
2013-06-03,149.374,150.321,147.665,63.011101,3633494,26.622452
2013-06-04,149.637,150.636,149.006,63.155602,1189390,26.683506
2013-06-05,149.9,150.137,148.375,63.011101,1281838,26.622452
2013-06-06,149.348,149.4,147.27,62.333302,1556784,26.336077
2013-06-07,147.796,149.085,146.744,62.222198,1487925,26.289135
2013-06-10,148.322,148.375,142.01,60.599998,3980704,25.60375
2013-06-11,142.089,143.641,134.41,57.733299,9728982,24.392557
2013-06-12,137.277,140.091,135.331,58.111099,3459825,24.552181
2013-06-13,136.751,138.013,133.621,56.866699,1678450,24.026419
2013-06-14,135.225,139.328,135.225,58.211102,1822100,24.594437
2013-06-17,139.381,139.539,135.357,57.700001,2002558,24.378489
2013-06-18,136.54,136.882,135.357,57.422199,1656144,24.261118
2013-06-19,135.225,136.12,133.858,57.288898,2174404,24.204796
2013-06-20,134.174,134.699,131.596,56.022202,1981791,23.669615
2013-06-21,133.069,134.095,130.465,55.288898,1271912,23.359791
2013-06-24,130.439,131.202,126.758,53.6889,1441494,22.683783
2013-06-25,126.231,130.097,126.179,53.966702,2377714,22.801157
2013-06-26,128.861,129.361,127.152,53.944401,2247993,22.791735
2013-06-27,128.598,129.782,127.389,54.233299,3422835,22.913792
2013-06-28,129.124,135.962,129.124,56.2444,5471690,23.763489
2013-07-01,134.121,136.067,132.753,57.333302,1406786,24.223558
2013-07-02,136.488,137.698,133.805,56.700001,2066908,23.955986
2013-07-03,132.806,132.806,128.598,54.522202,2521850,23.035856
2013-07-04,129.913,132.017,127.099,55.477798,1792629,23.4396
2013-07-05,132.885,132.885,129.387,55.099998,942516,23.27998
2013-07-08,129.782,129.782,123.26,52.966702,6490012,22.378647
2013-07-09,126.231,127.178,124.128,52.644402,3516291,22.242479
2013-07-10,125.311,125.39,119.92,50.799999,6890152,21.463209
2013-07-11,122.55,122.76,120.236,51.2444,2613339,21.650972
2013-07-12,122.55,122.839,120.551,51.5667,1273923,21.787142
2013-07-15,122.55,123.549,121.551,51.777802,2097234,21.876335
2013-07-16,121.761,125.153,121.498,52.3111,2112372,22.101656
2013-07-17,123.917,124.969,118.368,50.444401,3818452,21.312971
2013-07-18,119.394,121.103,118.526,50.722198,1545057,21.430338
2013-07-19,120.183,121.708,118.158,50.333302,1361002,21.266027
2013-07-22,118.789,120.919,118.552,50.488899,2769008,21.33177
2013-07-23,119.473,122.55,119.394,51.266701,4307877,21.660397
2013-07-24,122.024,122.497,117.869,50.299999,5262952,21.251957
2013-07-25,119.92,124.496,116.922,51.200001,19630413,21.632212
2013-07-26,122.024,124.496,120.998,51.7444,3404074,21.862223
2013-07-29,122.103,122.261,117.08,49.777802,1828494,21.031326
2013-07-30,116.764,117.816,102.616,44.277802,12663850,18.707558
2013-07-31,104.93,112.057,100.275,47.033298,10358636,19.871761
2013-08-01,113.03,113.082,103.799,44.522202,7075112,18.810816
2013-08-02,103.615,105.193,99.118,42.7444,4797310,18.059685
2013-08-05,101.511,102.537,98.355,42.233299,2665206,17.843744
2013-08-06,99.539,101.327,92.57,39.655602,5491580,16.754654
2013-08-07,93.595,98.829,92.57,41.055599,3458812,17.346159
2013-08-08,96.909,99.723,94.674,41.700001,2435000,17.618425
2013-08-12,98.908,100.985,97.829,42.233299,4051948,17.843744
2013-08-13,99.171,100.985,97.382,42.200001,5233455,17.829676
2013-08-14,76.864,80.813,76.864,42.511101,11375716,22.491367
2013-08-16,79.825,79.931,76.024,40.344398,3569499,21.34503
2013-08-19,76.318,77.011,72.79,39.466702,2896038,20.880667
2013-08-20,73.504,76.948,72.664,40.344398,3109414,21.34503
2013-08-21,77.263,78.734,73.105,39.266701,5460210,20.774853
2013-08-22,73.924,77.305,72.664,40.577801,4058870,21.468513
2013-08-23,77.704,78.377,75.226,41.211102,4205012,21.803576
2013-08-26,77.956,79.763,76.444,41.288898,6113308,21.844736
2013-08-27,77.746,78.167,74.407,39.577801,2504498,20.939447
2013-08-28,71.929,72.685,66.364,36.411098,8362476,19.264034
2013-08-29,70.144,71.131,68.065,36.2444,17627652,19.175842
2013-08-30,70.564,71.089,68.884,37.277802,7800062,19.722584
2013-09-02,72.097,72.244,70.375,37.7444,10053324,19.969448
2013-09-03,72.118,72.664,67.834,36.7444,8181698,19.440374
2013-09-04,69.115,72.202,68.485,37.733299,10505632,19.963573
2013-09-05,72.244,74.029,71.992,38.666698,8269488,20.457409
2013-09-06,73.966,78.439,72.475,40.977798,12312900,21.680143
2013-09-10,78.965,79.258,76.171,40.666698,6867333,21.515549
2013-09-11,77.074,81.338,76.948,42.322201,6914241,22.391428
2013-09-12,79.825,81.905,76.444,40.722198,13134510,21.544912
2013-09-13,77.284,78.965,76.024,41.533298,5564570,21.974039
2013-09-16,80.54,82.997,79.237,43.400002,11768418,22.961658
2013-09-17,82.304,82.745,80.75,43.411098,7192876,22.967531
2013-09-18,82.052,83.942,81.59,44.144402,6859516,23.355497
2013-09-19,84.551,87.323,83.396,45.722198,7866747,24.190266
2013-09-20,87.281,88.436,83.186,46.2556,8529291,24.472473
2013-09-23,86.378,87.302,81.548,43.644402,6662920,23.090965
2013-09-24,81.506,83.69,80.855,43.011101,4195431,22.755903
2013-09-25,78.587,80.224,78.188,41.644402,7679457,22.032824
2013-09-26,78.965,80.099,78.145,41.477798,5674370,21.944677
2013-09-27,78.755,82.745,78.755,42.266701,11775272,22.362064
2013-09-30,80.183,81.275,79.553,42.700001,9104944,22.591309
2013-10-01,80.224,80.75,78.776,42.388901,3194906,22.426716
2013-10-03,79.385,81.401,79.322,42.344398,5785780,22.40317
2013-10-04,79.468,82.241,79.468,42.677799,6844914,22.579563
2013-10-07,80.435,81.569,80.014,42.922199,5832950,22.708866
2013-10-08,81.695,82.409,79.636,42.3778,3727454,22.420845
