"Date","TATAMTRDVR.NS.Open","TATAMTRDVR.NS.High","TATAMTRDVR.NS.Low","TATAMTRDVR.NS.Close","TATAMTRDVR.NS.Volume","TATAMTRDVR.NS.Adjusted"
2017-11-10,248.4,250.85,239.25,241.25,3279726,241.25
2017-11-13,242.5,245,237.5,238.149994,1269610,238.149994
2017-11-14,240,242.35,236.1,238.300003,1264327,238.300003
2017-11-15,239.9,242.9,235,237.25,2217211,237.25
2017-11-16,239,241.6,237.8,238.550003,925824,238.550003
2017-11-17,243.5,244.35,239.6,240.699997,1298868,240.699997
2017-11-20,241.8,244,240.35,241.25,3027681,241.25
2017-11-21,242.8,246.15,241.85,243.199997,2780282,243.199997
2017-11-22,243.45,246.5,242.25,243.899994,3144940,243.899994
2017-11-23,242.7,244.65,241,242.800003,929571,242.800003
2017-11-24,243.8,244.65,240.35,240.800003,970202,240.800003
2017-11-27,239.5,240.45,236.6,238.600006,893124,238.600006
2017-11-28,239,240.3,235.4,236.399994,1379379,236.399994
2017-11-29,237.45,239.45,236,238,1317707,238
2017-11-30,236.5,237.3,230.3,231.449997,2844580,231.449997
2017-12-01,233.75,236.3,228,228.850006,1814205,228.850006
2017-12-04,234.9,234.9,229.65,230.800003,1454668,230.800003
2017-12-05,228.2,231.2,227.45,229.899994,1689318,229.899994
2017-12-06,228.65,230.05,225.85,226.75,1093736,226.75
2017-12-07,227.9,229.95,227.05,228.300003,1001641,228.300003
2017-12-08,232.45,234.15,230.35,233.5,1493747,233.5
2017-12-11,235,235.8,232.2,233.149994,746692,233.149994
2017-12-12,233.4,235.2,229.25,229.699997,984629,229.699997
2017-12-13,229.3,230.2,224,224.899994,1771105,224.899994
2017-12-14,225.25,226.25,221,225.100006,1819453,225.100006
2017-12-15,227,228.15,225.1,226.5,1798306,226.5
2017-12-18,224.5,228.75,217.75,226.100006,1696364,226.100006
2017-12-19,226.6,232.5,226.6,232,2290508,232
2017-12-20,232.3,239.6,232.3,237.800003,3806352,237.800003
2017-12-21,239.7,240.1,236.55,238.100006,2626506,238.100006
2017-12-22,237.95,244.25,237.25,240.350006,3855878,240.350006
2017-12-26,240.35,242.2,238.15,241.800003,1269297,241.800003
2017-12-27,241,242.95,239,239.899994,1213290,239.899994
2017-12-28,239.6,241.45,236.05,237.600006,1474059,237.600006
2017-12-29,238,245.85,237.2,244.100006,1996433,244.100006
2018-01-01,244.9,248.6,240.95,242.350006,1779400,242.350006
2018-01-02,243.6,253.7,241.4,253.100006,4777771,253.100006
2018-01-03,255.25,257.3,252.65,255.149994,3644585,255.149994
2018-01-04,252.9,256.8,249.35,255,2188575,255
2018-01-05,255,257.15,252.35,253.699997,2139946,253.699997
2018-01-08,254.85,256.3,251.85,255.199997,2819737,255.199997
2018-01-09,257.2,261.9,253.55,256.649994,5050623,256.649994
2018-01-10,256.7,258,252.15,254,1589162,254
2018-01-11,253.85,256,253.55,254.100006,1015598,254.100006
2018-01-12,254.9,257,249.3,252.25,3550374,252.25
2018-01-15,252.5,253.85,245.6,246.449997,1241228,246.449997
2018-01-16,246,248.05,240.5,243.699997,2970779,243.699997
2018-01-17,243.4,245.95,236.5,245.050003,3271455,245.050003
2018-01-18,245.5,249.8,240.5,242.600006,3063226,242.600006
2018-01-19,241.05,245.35,240.9,243.699997,1883916,243.699997
2018-01-22,243.9,244.8,237.6,239.050003,4752143,239.050003
2018-01-23,239,240.15,237.5,238.25,2323875,238.25
2018-01-24,238,238.4,230.5,231,3334555,231
2018-01-25,230.4,233.45,226.3,227.25,3315883,227.25
2018-01-29,228.5,230.5,225,225.550003,1658667,225.550003
2018-01-30,225.5,227.5,223.25,225.100006,4050674,225.100006
2018-01-31,225,225.95,223.35,224.550003,2359630,224.550003
2018-02-01,225.45,226.75,218,222.050003,2102467,222.050003
2018-02-02,220.1,221.9,213.1,214.199997,2891386,214.199997
2018-02-05,211.55,221.3,211.55,218.949997,3875699,218.949997
2018-02-06,205,211.7,197.85,208.550003,5080477,208.550003
2018-02-07,212.2,214.5,210,210.649994,3182863,210.649994
2018-02-08,211,213.3,210.1,210.899994,3318482,210.899994
2018-02-09,208.2,209.25,205,207.100006,1958642,207.100006
2018-02-12,209.9,211.45,207.15,208.199997,3085144,208.199997
2018-02-14,209.35,214.2,207,212.350006,5022512,212.350006
2018-02-15,215,216.3,211,212.800003,2049396,212.800003
2018-02-16,214,214.2,207.8,208.199997,1640778,208.199997
2018-02-19,209.5,209.85,202.9,204.300003,2280954,204.300003
2018-02-20,204.55,206.75,203.45,205.350006,1247652,205.350006
2018-02-21,206.6,206.7,203,204.050003,4042539,204.050003
2018-02-22,203,203.3,200.8,201.949997,4136764,201.949997
2018-02-23,203.75,205,202.7,203.75,1182460,203.75
2018-02-26,204.9,209.95,204.9,209.050003,1646926,209.050003
2018-02-27,210.5,211.65,207.5,208.800003,1043567,208.800003
2018-02-28,207.9,209.25,205.35,206.899994,1708273,206.899994
2018-03-01,206.6,209.55,206.6,207.449997,1066276,207.449997
2018-03-05,206.7,206.7,198.75,199.699997,2846924,199.699997
2018-03-06,201,201.5,195,196.149994,2441804,196.149994
2018-03-07,193.6,198.15,192.6,194.25,5331795,194.25
2018-03-08,196.1,196.8,191.1,194.899994,1551480,194.899994
2018-03-09,194.9,195.8,192,192.75,1058447,192.75
2018-03-12,193.5,198.8,190.75,197.649994,2591729,197.649994
2018-03-13,197.5,199.65,195.2,197.100006,2019386,197.100006
2018-03-14,194.7,198.45,194.7,197.350006,1376834,197.350006
2018-03-15,197.1,199.25,194.8,196.149994,1945237,196.149994
2018-03-16,195.7,196.1,189,189.449997,2746178,189.449997
2018-03-19,189.3,189.95,187.05,188.899994,2624214,188.899994
2018-03-20,187.7,191.5,186.5,190,1889126,190
2018-03-21,190.8,192,187.8,188.449997,1032239,188.449997
2018-03-22,190,191.1,188.85,190.550003,2502530,190.550003
2018-03-23,187,188.35,185.25,186.899994,1944356,186.899994
2018-03-26,185,186.65,183.25,185.949997,1512393,185.949997
2018-03-27,187.4,188,184.45,185.850006,2226659,185.850006
2018-03-28,185.6,186.8,182.4,183.300003,2932274,183.300003
2018-04-02,186,190.55,186,189.449997,1230143,189.449997
2018-04-03,189.45,195.3,188.4,193.949997,1615390,193.949997
2018-04-04,196,204.2,195.2,199.199997,4708840,199.199997
2018-04-05,204.25,208.25,202.8,205.800003,3657279,205.800003
2018-04-06,205.85,207.55,201.85,206.550003,1539101,206.550003
2018-04-09,206,208,201.3,201.949997,1529794,201.949997
2018-04-10,203.8,203.95,198.15,198.850006,1554477,198.850006
2018-04-11,199,201.6,198.05,200.75,1156334,200.75
2018-04-12,201,203.65,200.9,202.149994,1168300,202.149994
2018-04-13,202.3,203.6,200.25,202.800003,1880184,202.800003
2018-04-16,198,200.2,192.55,193.600006,2248267,193.600006
2018-04-17,193.9,195.2,190.15,192.75,1188246,192.75
2018-04-18,193.25,193.7,189.45,190.399994,1426847,190.399994
2018-04-19,190.7,191.8,189.55,191.199997,1238777,191.199997
2018-04-20,190.1,194.7,190.1,190.800003,1262572,190.800003
2018-04-23,190,191.8,187.9,188.100006,2539162,188.100006
2018-04-24,185.5,189.55,185.5,188.149994,2500602,188.149994
2018-04-25,187.75,189.5,183.9,185.25,1416433,185.25
2018-04-26,185.25,189.15,184.4,184.949997,2004179,184.949997
2018-04-27,186.8,189,186,188.75,979525,188.75
2018-04-30,190,192.8,190,191.5,1038495,191.5
2018-05-02,195.2,197.25,188.55,189.100006,2341823,189.100006
2018-05-03,188.5,188.5,185.05,187,1201298,187
2018-05-04,186.7,189.45,184.75,187.5,913317,187.5
2018-05-07,190,190,187.35,188.449997,1029195,188.449997
2018-05-08,188.8,191.4,186.35,190.050003,4249633,190.050003
2018-05-09,189,198.5,188.2,197.449997,6803002,197.449997
2018-05-10,199,202.25,196.1,198.600006,7712157,198.600006
2018-05-11,200,200,194.15,195.300003,2486151,195.300003
2018-05-14,195,195.3,190.25,190.949997,2101929,190.949997
2018-05-15,189.65,189.65,179.35,180.949997,6960507,180.949997
2018-05-16,179,185.2,178.9,183.800003,3752731,183.800003
2018-05-17,184,187,180.6,185.399994,2579662,185.399994
2018-05-18,184.5,185.85,179.9,181.050003,2786629,181.050003
2018-05-21,181.05,181.45,173.8,175.350006,2706021,175.350006
2018-05-22,174.5,181.35,172.05,177.75,6345976,177.75
2018-05-23,179,181.2,175,176,4379333,176
2018-05-24,172.2,174.95,164.5,168.649994,7573119,168.649994
2018-05-25,169.5,173.2,165.7,172.199997,3844747,172.199997
