"Date","SOUTHBANK.NS.Open","SOUTHBANK.NS.High","SOUTHBANK.NS.Low","SOUTHBANK.NS.Close","SOUTHBANK.NS.Volume","SOUTHBANK.NS.Adjusted"
2010-12-15,28.361,28.416,27.805,23.0376,4862712,18.750389
2010-12-16,28.361,28.472,27.415,22.8113,5500184,18.566204
2010-12-20,27.805,28.25,27.693,22.675501,1800635,18.455671
2010-12-21,27.86,28.138,27.36,22.403999,4093426,18.234697
2010-12-22,27.527,28.027,27.304,22.2682,3745901,18.124168
2010-12-23,27.527,27.916,27.304,22.3134,2561253,18.160959
2010-12-24,27.471,27.527,27.137,22.2229,3444195,18.087301
2010-12-27,27.137,27.582,26.581,21.7703,2227513,17.718925
2010-12-28,27.249,27.249,26.637,21.7703,4748744,17.718925
2010-12-29,26.971,27.415,26.692,21.8608,5948342,17.792583
2010-12-30,27.193,27.193,26.692,21.7703,3152028,17.718925
2010-12-31,26.971,27.137,26.748,21.8608,4024317,17.792583
2011-01-03,27.026,27.527,27.026,22.2682,5541571,18.124168
2011-01-04,27.527,27.805,27.304,22.2682,5122095,18.124168
2011-01-05,27.36,27.582,26.748,21.8608,2915372,17.792583
2011-01-06,26.971,27.249,26.192,21.453501,4293743,17.461084
2011-01-07,26.637,26.637,25.58,20.865101,6052445,16.982183
2011-01-10,25.636,26.025,24.357,20.0504,7347480,16.319094
2011-01-11,24.746,25.803,24.524,20.1409,7379914,16.392754
2011-01-12,25.858,26.081,24.857,21.0009,4442743,17.09271
2011-01-13,26.025,26.692,25.58,21.2272,5107131,17.276897
2011-01-14,26.136,26.136,25.302,20.7293,2519129,16.871655
2011-01-17,25.58,25.636,25.024,20.4125,2083145,16.61381
2011-01-18,25.302,25.691,25.024,20.4578,2129769,16.650677
2011-01-19,25.302,25.413,24.913,20.4578,2890731,16.650677
2011-01-20,25.135,25.135,24.19,19.7789,10963455,16.09812
2011-01-21,24.913,24.913,24.246,19.8241,6585996,16.134907
2011-01-24,24.524,24.802,24.246,19.7789,4435254,16.09812
2011-01-25,24.357,24.802,24.246,19.7789,5061793,16.09812
2011-01-27,24.357,24.468,23.69,19.3715,3177091,15.766534
2011-01-28,23.801,23.968,21.91,18.3305,7997673,14.91926
2011-01-31,22.244,22.8,21.243,18.1042,6542563,14.735072
2011-02-01,22.244,22.689,21.243,17.968399,3688605,14.624545
2011-02-02,22.411,22.522,22.021,18.0137,3703665,14.661417
2011-02-03,22.355,22.355,21.854,18.059,4691114,14.698288
2011-02-04,22.244,22.411,21.688,17.7421,4540470,14.440361
2011-02-07,21.799,22.188,21.743,17.877899,2930132,14.55089
2011-02-08,21.966,22.132,21.354,17.5158,2980936,14.256173
2011-02-09,21.521,21.632,20.242,16.6106,5018336,13.519429
2011-02-10,20.353,20.798,19.463,16.565399,6186168,13.48264
2011-02-11,20.409,22.132,20.019,17.7421,4349542,14.440361
2011-02-14,22.855,22.855,22.077,18.285299,6628471,14.88247
2011-02-15,23.022,24.023,22.355,19.1905,12292195,15.61922
2011-02-16,23.912,24.301,23.634,19.643101,4305777,15.987594
2011-02-17,24.412,24.746,23.856,19.8694,5277966,16.171776
2011-02-18,24.691,25.135,23.634,19.3715,6077400,15.766534
2011-02-21,23.801,24.19,22.911,18.7831,3541067,15.287634
2011-02-22,22.911,23.356,22.577,18.647301,3119050,15.177105
2011-02-23,23.022,23.3,22.577,18.5116,2593255,15.06666
2011-02-24,22.744,22.8,22.132,18.24,2911713,14.845603
2011-02-25,22.577,22.911,22.299,18.285299,2347239,14.88247
2011-02-28,22.8,23.3,22.633,18.6926,2888280,15.213974
2011-03-01,23.133,24.301,23.078,19.688299,4883747,16.02438
2011-03-03,23.912,24.19,23.578,19.3715,3595250,15.766534
2011-03-04,24.468,24.468,23.912,19.507299,2816727,15.877064
2011-03-07,23.968,23.968,23.078,19.054701,1990580,15.508692
2011-03-08,23.578,23.912,23.356,19.1905,1852149,15.61922
2011-03-09,24.023,24.023,23.578,19.235701,1566253,15.656008
2011-03-10,23.801,23.801,23.356,19.145201,1213054,15.582351
2011-03-11,23.356,23.411,22.911,18.7379,2103955,15.250846
2011-03-14,22.466,23.189,22.466,18.556801,3072152,15.103448
2011-03-15,22.244,22.633,21.688,18.24,3052508,14.845603
2011-03-16,22.744,23.022,22.411,18.6021,2752183,15.140319
2011-03-17,22.855,23.245,22.466,18.6021,2391602,15.140319
2011-03-18,23.356,23.356,22.8,18.6021,2407199,15.140319
2011-03-21,23.245,23.245,22.855,18.6021,1316861,15.140319
2011-03-22,23.078,23.133,22.689,18.5116,1382129,15.06666
2011-03-23,22.967,23.467,22.522,19.009399,2065795,15.47182
2011-03-24,23.634,23.634,23.245,18.964199,1383888,15.435034
2011-03-25,23.356,23.578,23.356,19.1,1402155,15.545561
2011-03-28,23.356,24.079,23.356,19.507299,2793097,15.877064
2011-03-29,23.912,24.246,23.578,19.462,2805539,15.840195
2011-03-30,22.244,24.246,22.244,19.643101,2148986,15.987594
2011-03-31,24.579,25.747,24.357,20.684099,8144356,16.834866
2011-04-01,25.858,26.303,25.469,21.0462,5164386,17.129581
2011-04-04,25.914,27.471,25.858,22.041901,6650040,17.939981
2011-04-05,27.249,27.693,26.526,21.6798,6408664,17.645267
2011-04-06,27.026,27.249,25.858,21.408199,5800456,17.424212
2011-04-07,26.526,26.859,25.691,21.1367,7388305,17.203236
2011-04-08,26.136,26.359,25.135,20.7293,4769715,16.871655
2011-04-11,25.358,25.58,25.08,20.5935,2466547,16.761127
2011-04-13,24.691,25.858,24.691,21.0009,4669180,17.09271
2011-04-15,25.636,25.858,25.413,20.865101,2628375,16.982183
2011-04-18,25.803,25.858,25.413,20.865101,3522118,16.982183
2011-04-19,25.914,25.914,25.247,20.774599,2672957,16.908522
2011-04-20,25.747,25.803,25.525,20.819901,2925844,16.945395
2011-04-21,26.136,26.303,25.636,21.0462,4442153,17.129581
2011-04-25,25.858,26.192,25.358,20.684099,3397259,16.834866
2011-04-26,25.469,25.58,25.08,20.503,2986035,16.687466
2011-04-27,25.58,26.136,25.302,20.7293,6404143,16.871655
2011-04-28,25.691,25.803,25.358,20.684099,1773548,16.834866
2011-04-29,25.191,25.58,25.191,20.5935,1786622,16.761127
2011-05-02,26.025,26.025,24.802,20.322001,8974505,16.54015
2011-05-03,25.024,25.469,24.691,20.186199,5063176,16.429619
2011-05-04,24.857,25.803,24.802,20.819901,8734740,16.945395
2011-05-05,25.691,25.803,24.913,20.367201,2408834,16.576941
2011-05-06,25.247,25.691,24.857,20.5935,2521322,16.761127
2011-05-09,24.969,25.58,24.969,20.5483,1640709,16.724337
2011-05-10,25.58,25.858,25.08,20.865101,3250833,16.982183
2011-05-11,25.858,26.526,25.58,21.408199,3820560,17.424212
2011-05-12,26.136,26.414,25.691,21.0009,2658597,17.09271
2011-05-13,25.914,26.303,24.635,21.2724,2047287,17.313684
2011-05-16,25.636,26.248,25.636,21.2272,2299302,17.276897
2011-05-17,26.081,26.248,25.691,21.0009,2828728,17.09271
2011-05-18,25.58,26.081,25.413,20.865101,2009850,16.982183
2011-05-19,26.025,26.136,25.525,21.1367,2717727,17.203236
2011-05-20,25.691,26.136,25.691,21.2272,1440030,17.276897
2011-05-23,26.081,26.081,25.302,20.684099,1684513,16.834866
2011-05-24,25.58,25.803,25.358,20.819901,1863544,16.945395
2011-05-25,25.691,25.691,25.358,20.684099,1437537,16.834866
2011-05-26,25.525,25.58,25.358,20.7293,1114634,16.871655
2011-05-27,25.58,26.581,25.525,21.2724,3337304,17.313684
2011-05-30,26.47,26.47,25.914,21.453501,1290319,17.461084
2011-05-31,26.414,26.637,26.192,21.634501,1970535,17.608398
2011-06-01,26.637,26.915,26.414,21.815599,2696143,17.755796
2011-06-02,26.692,28.083,26.303,22.584999,7622616,18.382013
2011-06-03,27.916,28.639,27.582,22.8113,6978787,18.566204
2011-06-06,27.805,28.305,27.36,22.403999,2541031,18.234697
2011-06-07,27.638,27.971,27.137,22.3134,3881036,18.160959
2011-06-08,27.471,27.749,27.137,22.4492,2700540,18.271486
2011-06-09,27.749,28.083,27.582,22.584999,1952012,18.382013
2011-06-10,27.916,28.25,27.471,22.9471,4027042,18.676729
2011-06-13,28.138,29.028,27.471,23.3092,4273292,18.971443
2011-06-14,28.917,29.028,28.416,23.445,3848352,19.081968
2011-06-15,28.806,28.806,28.083,23.0376,3575211,18.750389
2011-06-16,27.916,28.25,27.249,22.630301,2774217,18.418884
2011-06-17,28.083,28.138,27.693,22.7208,4456234,18.492542
2011-06-20,28.083,28.305,27.137,22.584999,4440249,18.382013
2011-06-21,27.749,27.971,27.415,22.403999,1678694,18.234697
2011-06-22,27.805,27.805,26.581,21.7703,2303078,17.718925
2011-06-23,26.915,26.915,25.97,21.2724,7013040,17.313684
2011-06-24,26.248,26.47,25.97,21.2724,4632066,17.313684
2011-06-27,26.136,26.637,25.803,21.2724,5714603,17.313684
2011-06-28,26.581,26.581,26.081,21.544001,2380094,17.53474
2011-06-29,27.86,27.86,26.47,21.634501,2544345,17.608398
2011-06-30,26.414,27.137,26.414,21.7251,1802875,17.682138
2011-07-01,27.082,27.249,26.47,21.634501,2509369,17.608398
2011-07-04,26.804,27.193,26.526,21.6798,1604744,17.645267
2011-07-05,26.692,26.915,26.192,21.7251,4013318,17.682138
2011-07-06,26.359,26.971,26.359,21.5893,1681298,17.571609
2011-07-07,25.585,26.4,25.585,21.906099,2251755,18.252167
2011-07-08,26.292,26.563,25.966,21.951401,5897096,18.289911
2011-07-11,26.074,26.455,25.911,21.906099,2329395,18.252167
2011-07-12,26.346,27.052,26.183,22.087099,4973953,18.402975
2011-07-13,26.074,26.889,26.074,22.1777,2701639,18.478466
2011-07-14,26.074,27.65,26.074,22.3587,14624842,18.629274
2011-07-15,26.835,27.324,26.074,21.8608,9041300,18.214424
2011-07-18,26.346,26.889,26.129,21.8608,7177462,18.214424
2011-07-19,26.292,26.726,26.074,21.7703,7739679,18.139019
2011-07-20,26.4,26.4,25.694,21.5893,5759584,17.988209
2011-07-21,26.074,26.074,25.314,21.2724,4325802,17.724171
2011-07-22,25.531,26.292,25.422,21.7251,2870449,18.10136
2011-07-25,26.292,26.292,25.748,21.4988,3934413,17.912806
2011-07-26,25.911,25.966,25.422,21.363001,3447180,17.799658
2011-07-27,25.64,25.748,25.096,21.363001,2736138,17.799658
2011-07-28,25.531,25.64,25.151,21.2724,3443536,17.724171
2011-07-29,25.531,25.748,25.314,21.2724,1848649,17.724171
2011-08-01,25.096,25.966,25.096,21.2272,2748853,17.686508
2011-08-02,25.531,25.531,25.042,20.9104,1523337,17.422552
2011-08-03,24.988,24.988,24.499,20.5483,3262655,17.12085
2011-08-04,24.988,25.042,24.01,20.095699,3660518,16.743742
2011-08-05,22.815,23.901,22.598,19.7789,4798064,16.479784
2011-08-08,22.924,23.847,22.272,19.3715,5216068,16.140339
2011-08-09,22.543,23.412,22.272,18.8736,4336316,15.72549
2011-08-10,23.032,24.119,22.869,19.9599,4232973,16.630592
2011-08-11,23.956,24.119,23.63,19.8241,1999054,16.517445
2011-08-12,24.445,24.662,23.575,19.733601,1951213,16.442041
2011-08-16,23.901,24.173,23.141,19.733601,2212855,16.442041
2011-08-17,23.901,24.01,23.467,19.8241,1665020,16.517445
2011-08-18,23.901,23.956,22.706,19.009399,2708790,15.838636
2011-08-19,22.706,22.706,21.674,18.5116,3493361,15.42387
2011-08-22,22.163,22.815,22.054,18.8284,2098114,15.687828
2011-08-23,22.815,23.141,22.435,18.9189,1944482,15.763231
2011-08-24,22.761,23.032,22.272,18.6021,2528842,15.499272
2011-08-25,22.38,22.543,21.783,18.3305,3254706,15.272979
2011-08-26,22,22.163,21.294,18.059,3253525,15.046764
2011-08-29,21.837,22.272,21.837,18.466299,2814259,15.386127
2011-08-30,22.38,22.706,22.217,18.6926,5534152,15.574677
2011-09-02,22.652,22.761,22.217,18.647301,2333443,15.536936
2011-09-05,22.326,23.25,22.272,19.1905,3415105,15.98953
2011-09-06,23.25,23.25,22.815,19.3263,1942445,16.102678
2011-09-07,23.195,24.119,23.087,19.8694,3718773,16.555187
2011-09-08,24.282,24.282,23.684,19.9599,2058952,16.630592
2011-09-09,24.499,24.879,23.738,20.322001,4754433,16.932295
2011-09-12,24.282,24.282,23.521,19.9599,2307341,16.630592
2011-09-13,24.227,24.553,23.901,19.9599,2158767,16.630592
2011-09-14,24.119,24.227,23.63,19.9599,2218425,16.630592
2011-09-15,24.119,24.336,23.847,20.231501,2160797,16.856894
2011-09-16,24.445,26.074,24.227,21.1819,9353577,17.648764
2011-09-19,25.966,25.966,25.042,20.9104,2115354,17.422552
2011-09-20,25.096,25.857,24.988,21.4988,2681434,17.912806
2011-09-21,25.857,26.4,25.368,21.2724,3320999,17.724171
2011-09-22,25.259,25.368,24.119,20.276699,3043481,16.89455
2011-09-23,24.39,24.553,23.467,19.9146,4436022,16.592848
2011-09-26,24.173,24.499,23.25,19.9599,2857581,16.630592
2011-09-27,24.336,24.336,23.956,20.0504,2182085,16.705999
2011-09-28,24.173,24.227,23.738,19.9146,1907736,16.592848
2011-09-29,24.01,24.01,23.521,19.7789,2754165,16.479784
2011-09-30,23.684,24.282,23.412,20.1409,2440666,16.781403
2011-10-03,23.793,24.01,19.556,19.462,2512745,16.215744
2011-10-04,23.25,23.847,23.087,19.507299,1716386,16.253487
2011-10-05,23.412,23.793,23.358,19.733601,2514463,16.442041
2011-10-07,22.598,24.227,22.598,20.0504,1420893,16.705999
2011-10-10,24.119,24.119,23.793,19.9146,929378,16.592848
2011-10-11,24.119,24.336,23.901,20.005199,1577337,16.668335
2011-10-12,24.01,24.336,24.01,20.186199,1469748,16.819147
2011-10-13,24.445,24.771,24.227,20.4578,2263264,17.045444
2011-10-14,24.608,24.771,24.445,20.5935,1395657,17.158508
2011-10-17,24.716,25.477,24.716,21.0914,5860272,17.573359
2011-10-18,25.096,25.314,24.39,20.865101,2104935,17.384809
2011-10-19,25.259,25.748,25.096,21.317699,2435267,17.761913
2011-10-20,25.259,25.531,24.988,21.0462,1043354,17.5357
2011-10-21,25.259,25.477,24.988,20.865101,789918,17.384809
2011-10-24,25.259,25.422,24.933,20.9104,1023729,17.422552
2011-10-25,25.314,25.422,24.879,21.0009,2441267,17.497955
2011-10-28,25.64,25.911,25.368,21.2724,2087756,17.724171
2011-10-31,25.748,25.966,25.314,21.453501,1881656,17.875063
2011-11-01,26.02,26.02,25.259,21.0914,1880029,17.573359
2011-11-02,25.314,25.531,24.934,21.1367,1946953,17.611103
2011-11-03,24.988,25.422,24.988,21.0462,1077135,17.5357
2011-11-04,25.531,25.531,25.259,21.1819,1168083,17.648764
2011-11-08,25.748,25.748,25.205,21.0462,1306066,17.5357
2011-11-09,25.477,25.477,25.096,21.0462,1699539,17.5357
2011-11-11,25.64,25.64,24.227,20.819901,2553106,17.347147
2011-11-14,25.259,25.259,24.879,20.819901,1588880,17.347147
2011-11-15,24.988,25.096,24.771,20.7293,1658556,17.271656
2011-11-16,24.771,24.988,24.553,20.774599,1262824,17.309401
2011-11-17,24.933,24.933,24.064,20.231501,1925386,16.856894
2011-11-18,24.01,24.282,23.793,20.095699,1699386,16.743742
2011-11-21,23.901,24.282,23.575,19.7789,1432917,16.479784
2011-11-22,23.358,23.793,22.815,19.054701,3018801,15.876383
2011-11-23,22.815,22.978,22.054,18.556801,3642856,15.461531
2011-11-24,22.217,24.445,22.163,19.8241,4066377,16.517445
2011-11-25,23.032,23.901,23.032,19.3715,1254950,16.140339
2011-11-28,23.412,23.901,23.25,19.8241,1038283,16.517445
2011-11-29,23.63,23.956,23.467,19.7789,916720,16.479784
2011-11-30,23.358,23.793,23.141,19.643101,1266107,16.366638
2011-12-01,23.901,25.096,23.738,19.8694,2569273,16.555187
2011-12-02,23.901,24.336,23.521,20.1409,1328529,16.781403
2011-12-05,24.771,24.771,24.064,20.186199,1344940,16.819147
2011-12-07,24.173,24.445,23.467,19.9146,1958992,16.592848
2011-12-08,23.901,24.227,23.684,19.8241,1345921,16.517445
2011-12-09,23.467,23.901,23.304,19.733601,874078,16.442041
2011-12-12,23.901,23.901,23.467,19.597799,703032,16.328892
2011-12-13,23.25,23.63,23.195,19.597799,1043219,16.328892
2011-12-14,23.521,24.01,23.358,19.5525,1117149,16.291149
2011-12-15,23.358,23.575,22.978,19.281,1397608,16.064934
2011-12-16,23.087,23.521,22.163,18.6021,3183574,15.499272
2011-12-19,22.163,23.25,21.729,18.5116,1756211,15.42387
2011-12-20,22.706,22.706,21.729,18.1947,1159138,15.159826
2011-12-21,21.729,22.652,21.729,18.647301,1070932,15.536936
2011-12-22,22.38,22.543,21.837,18.6021,1199445,15.499272
2011-12-23,22.761,22.761,22.326,18.647301,791947,15.536936
2011-12-26,22.598,22.598,22.054,18.556801,1067001,15.461531
2011-12-27,22,22.38,21.837,18.3305,1073310,15.272979
2011-12-28,21.946,22.109,21.729,18.1495,1500488,15.122169
2011-12-29,21.783,22.163,21.674,18.3305,1598661,15.272979
2011-12-30,22.054,22.38,21.783,18.1947,966509,15.159826
2012-01-02,22.815,22.815,21.62,18.556801,2489206,15.461531
2012-01-03,22.163,22.761,22.163,18.8284,1900285,15.687828
2012-01-04,22.761,22.815,22.38,18.6926,790653,15.574677
2012-01-05,22.435,22.761,22.272,18.647301,1159972,15.536936
2012-01-06,22.38,22.543,22.163,18.5116,1126143,15.42387
2012-01-09,22.272,22.598,22.109,18.6021,856651,15.499272
2012-01-10,22.543,22.924,22.38,19.009399,1787970,15.838636
2012-01-11,22.924,23.575,22.706,19.507299,2062290,16.253487
2012-01-12,23.467,24.119,23.25,20.005199,2139349,16.668335
2012-01-13,24.01,24.771,24.01,20.4578,2162458,17.045444
2012-01-16,24.771,25.422,24.336,20.684099,8463287,17.233997
2012-01-17,25.205,25.64,25.096,20.955601,2779288,17.460213
2012-01-18,24.988,25.259,24.119,20.231501,2384636,16.856894
2012-01-19,24.553,24.879,24.39,20.4578,1452275,17.045444
2012-01-20,24.934,24.988,23.738,19.9146,7590032,16.592848
2012-01-23,23.956,25.368,23.956,20.819901,6186593,17.347147
2012-01-24,25.422,25.857,24.988,20.9104,10292696,17.422552
2012-01-25,25.314,25.422,24.933,20.9104,8004060,17.422552
2012-01-27,25.314,25.314,24.662,20.7293,3123034,17.271656
2012-01-30,24.934,24.934,24.227,20.276699,2213865,16.89455
2012-01-31,24.553,25.205,24.445,20.865101,3483802,17.384809
2012-02-01,25.096,25.151,24.879,20.865101,2027335,17.384809
2012-02-02,25.314,25.857,24.771,20.819901,3874946,17.347147
2012-02-03,25.096,25.096,24.716,20.819901,1346909,17.347147
2012-02-06,25.205,25.368,24.825,20.9104,5324765,17.422552
2012-02-07,25.096,27.704,25.096,22.7661,23559298,18.968719
2012-02-08,27.432,28.356,27.269,23.445,15056467,19.534378
2012-02-09,26.509,29.442,26.509,24.123899,13064219,20.100039
2012-02-10,29.334,29.605,28.138,23.942801,10189015,19.94915
2012-02-13,28.899,29.279,28.084,23.625999,7898919,19.685188
2012-02-14,28.464,30.148,28.247,24.938601,15230583,20.778849
2012-02-15,30.42,30.42,28.573,24.2596,7215436,20.213106
2012-02-16,29.334,30.42,28.573,24.938601,10704290,20.778849
2012-02-17,30.311,30.42,29.659,25.0291,7818920,20.85425
2012-02-21,30.692,30.692,29.877,25.2554,4831978,21.042805
2012-02-22,30.474,30.637,28.845,24.304899,12047972,20.250849
2012-02-23,29.008,29.442,27.813,23.445,4897839,19.534378
2012-02-24,28.138,28.519,27.487,23.4902,2478431,19.572041
2012-02-27,28.138,28.193,26.509,22.2229,3115532,18.516129
2012-02-28,26.943,28.41,26.617,23.4902,5981806,19.572041
2012-02-29,29.116,32.701,27.921,23.625999,8651126,19.685188
2012-03-01,28.573,28.573,27.487,23.3997,2862212,19.496637
2012-03-02,28.247,28.682,27.704,23.3997,2332546,19.496637
2012-03-05,28.464,28.736,27.595,23.173401,1576327,19.308083
2012-03-06,27.595,28.573,27.161,22.7661,2013567,18.968719
2012-03-07,27.324,27.65,26.726,22.4492,1952368,18.704679
2012-03-09,27.106,28.356,27.106,22.9018,1777615,19.081785
2012-03-12,28.193,28.573,27.758,23.263901,2285242,19.383488
2012-03-13,27.921,28.301,27.324,22.8566,2860716,19.044123
2012-03-14,27.813,28.03,27.487,23.128099,1887339,19.270338
2012-03-15,27.813,27.813,26.726,22.4492,2164461,18.704679
2012-03-16,27.161,27.269,26.563,22.2682,1642106,18.553867
2012-03-19,26.292,27.052,25.857,21.8608,2118342,18.214424
2012-03-20,26.129,27.106,26.074,22.3587,1244173,18.629274
2012-03-21,27.052,28.084,26.237,23.173401,2414770,19.308083
2012-03-22,28.03,28.464,27.432,23.354401,2915657,19.458897
2012-03-23,28.03,28.247,27.487,23.128099,1432763,19.270338
2012-03-26,27.813,27.813,26.78,22.4492,1278252,18.704679
2012-03-27,26.78,27.432,26.672,22.3587,1703683,18.629274
2012-03-28,26.835,27.161,26.183,21.951401,1435198,18.289911
2012-03-29,26.183,26.292,25.64,21.4988,2776162,17.912806
2012-03-30,26.02,26.998,25.803,22.3587,1738534,18.629274
2012-04-02,26.835,27.269,26.617,22.3587,1106578,18.629274
2012-04-03,27.215,27.215,26.835,22.4492,927874,18.704679
2012-04-04,26.835,27.106,26.672,22.403999,657029,18.667019
2012-04-09,26.889,27.106,26.237,22.041901,1061225,18.365318
2012-04-10,26.509,26.835,26.074,22.2682,742518,18.553867
2012-04-11,26.726,26.78,26.346,22.132401,599117,18.440723
2012-04-12,26.726,27.161,26.726,22.5397,1209736,18.780083
2012-04-13,28.138,28.138,26.563,22.1777,1835379,18.478466
2012-04-16,26.726,27.595,26.455,22.8566,1871501,19.044123
2012-04-17,27.65,27.976,26.943,22.630301,2417406,18.855576
2012-04-18,27.324,27.487,26.672,22.3134,1259183,18.591532
2012-04-19,26.889,27.269,26.726,22.584999,2129191,18.817825
2012-04-20,27.595,27.704,26.237,21.996599,1277803,18.327572
2012-04-23,26.4,26.835,25.911,21.6798,1187552,18.063614
2012-04-24,26.292,26.346,25.803,21.634501,914188,18.025873
2012-04-25,26.237,26.563,25.64,21.4988,1596551,17.912806
2012-04-26,26.02,26.074,25.64,21.408199,1540693,17.837317
2012-04-27,25.803,26.183,25.422,21.317699,1172912,17.761913
2012-04-30,25.748,26.183,25.422,21.634501,667372,18.025873
2012-05-02,25.911,26.617,25.911,21.6798,1293175,18.063614
2012-05-03,28.79,28.79,25.694,21.453501,810989,17.875063
2012-05-04,25.694,25.911,24.771,20.865101,1703638,17.384809
2012-05-07,24.988,25.531,24.499,21.2272,3186270,17.686508
2012-05-08,29.334,29.334,24.934,21.0009,2042959,17.497955
2012-05-09,25.314,25.422,24.716,20.6388,1130072,17.196255
2012-05-10,24.879,25.259,24.771,20.7293,768029,17.271656
2012-05-11,28.247,28.247,22.543,19.9599,3696300,16.630592
2012-05-14,23.901,24.336,23.575,19.733601,788512,16.442041
2012-05-15,23.847,24.227,23.521,20.0504,963100,16.705999
2012-05-16,23.901,23.901,23.25,19.5525,1204832,16.291149
2012-05-17,23.575,24.119,23.575,19.7789,1056479,16.479784
2012-05-18,23.575,23.901,23.25,19.8694,844964,16.555187
2012-05-21,24.01,24.336,23.901,20.0504,556489,16.705999
2012-05-22,24.336,24.336,23.684,19.8241,525478,16.517445
2012-05-23,23.793,23.901,23.467,19.688299,830486,16.404297
2012-05-24,23.684,23.956,23.467,19.8694,652645,16.555187
2012-05-25,23.358,23.956,23.358,19.8694,490205,16.555187
2012-05-28,23.901,24.336,23.793,20.186199,1067583,16.819147
2012-05-29,24.227,26.183,24.227,21.453501,4290860,17.875063
2012-05-30,25.748,26.129,24.771,20.774599,1855855,17.309401
2012-05-31,25.422,26.617,24.608,21.906099,1939970,18.252167
2012-06-01,26.292,26.617,25.531,21.363001,1032603,17.799658
2012-06-04,25.422,25.531,24.662,21.0462,843036,17.5357
2012-06-05,25.259,25.857,25.151,21.0462,687730,17.5357
2012-06-06,25.314,26.4,25.314,21.6798,2246339,18.063614
2012-06-07,26.292,26.455,25.096,21.363001,1433050,17.799658
2012-06-08,25.531,25.966,25.422,21.544001,1230277,17.950466
2012-06-11,26.346,26.943,25.531,21.408199,989592,17.837317
2012-06-12,25.531,26.237,25.314,21.7251,2016703,18.10136
2012-06-13,26.4,26.4,25.585,21.4988,1192680,17.912806
2012-06-14,26.509,27.161,25.205,21.363001,775946,17.799658
2012-06-15,25.748,26.02,25.748,21.5893,939643,17.988209
2012-06-18,26.4,26.835,25.422,21.317699,1630332,17.761913
2012-06-19,25.477,25.966,25.477,21.544001,962990,17.950466
2012-06-20,24.767,24.926,24.609,21.1367,1157981,18.115623
2012-06-21,24.398,24.82,23.869,21.2272,829571,18.19319
2012-06-22,24.82,24.82,24.398,21.0462,684932,18.038059
2012-06-25,24.926,25.084,24.556,21.0914,783588,18.076797
2012-06-26,24.609,24.82,24.503,21.2272,1056912,18.19319
2012-06-27,26.563,26.563,24.662,21.2724,1460401,18.23193
2012-06-28,23.341,25.19,23.341,21.363001,2940523,18.30958
2012-06-29,25.242,25.665,25.137,21.815599,2116380,18.697489
2012-07-02,25.665,25.665,25.242,21.7251,897158,18.619925
2012-07-03,25.401,25.559,25.137,21.5893,922493,18.503532
2012-07-04,24.926,25.559,24.926,21.815599,864318,18.697489
2012-07-05,25.348,26.932,25.19,22.9471,5740043,19.667263
2012-07-06,27.355,27.355,26.51,22.8113,4090466,19.550875
2012-07-09,26.615,27.144,26.246,22.584999,2149510,19.356916
2012-07-10,26.404,26.827,26.351,22.8566,1355574,19.589695
2012-07-11,26.668,26.774,26.14,22.494499,1064919,19.27935
2012-07-12,26.193,26.193,25.718,22.1777,1221612,19.007833
2012-07-13,26.087,26.615,25.876,22.630301,1373777,19.395744
2012-07-16,27.249,27.249,26.457,22.7661,5128982,19.512133
2012-07-17,26.932,26.985,25.454,22.041901,3102235,18.891443
2012-07-18,25.348,25.982,25.242,21.951401,1597279,18.813877
2012-07-19,25.876,25.982,25.506,21.996599,1533078,18.852615
2012-07-20,25.823,25.823,25.559,21.951401,810840,18.813877
2012-07-23,25.454,25.506,24.926,21.453501,1215469,18.387144
2012-07-24,25.084,25.295,24.873,21.363001,1028366,18.30958
2012-07-25,24.82,25.137,24.662,21.363001,1501754,18.30958
2012-07-26,24.926,24.978,24.186,20.819901,1169338,17.844103
2012-07-27,24.503,24.714,23.764,20.503,1828276,17.572498
2012-07-30,24.398,24.873,23.975,21.2272,951136,18.19319
2012-07-31,24.926,24.926,24.345,21.0462,713865,18.038059
2012-08-01,24.345,24.873,24.345,21.1367,541412,18.115623
2012-08-02,24.662,24.82,24.556,21.2272,328280,18.19319
2012-08-03,24.714,24.714,24.345,21.0462,469966,18.038059
2012-08-06,24.767,24.926,24.556,21.1367,614855,18.115623
2012-08-07,24.609,25.084,24.556,21.2724,1173176,18.23193
2012-08-08,25.084,25.137,24.556,21.0914,749208,18.076797
2012-08-09,24.873,26.14,24.186,20.774599,707928,17.805277
2012-08-10,24.292,24.398,24.081,20.7293,484784,17.766453
2012-08-13,24.186,24.345,24.081,20.7293,368865,17.766453
2012-08-14,24.081,24.503,24.081,20.819901,659647,17.844103
2012-08-16,24.292,24.45,24.134,20.7293,471269,17.766453
2012-08-17,24.134,24.345,24.081,20.684099,591010,17.727713
2012-08-21,24.134,24.345,24.028,20.774599,534932,17.805277
2012-08-22,24.239,24.239,23.289,20.4125,1295242,17.494932
2012-08-23,24.028,24.028,23.605,20.276699,752268,17.378542
2012-08-24,23.658,23.869,23.447,20.4125,806045,17.494932
2012-08-27,23.5,23.869,23.341,20.0504,700867,17.184589
2012-08-28,23.289,23.5,22.972,19.7789,1007258,16.951895
2012-08-29,23.13,23.236,22.602,19.462,990114,16.68029
