"Date","HEROMOTOCO.NS.Open","HEROMOTOCO.NS.High","HEROMOTOCO.NS.Low","HEROMOTOCO.NS.Close","HEROMOTOCO.NS.Volume","HEROMOTOCO.NS.Adjusted"
2015-08-11,2885.277,2895.448,2842.357,2688.399902,682348,2524.244141
2015-08-12,2838.309,2872.39,2792.566,2634.800049,347945,2473.917236
2015-08-13,2809.021,2858.545,2789.531,2646.5,346709,2484.902832
2015-08-14,2836.179,2899.229,2812.961,2712.449951,316094,2546.825928
2015-08-17,2894.756,2897.046,2812.749,2650.25,191264,2488.423584
2015-08-18,2823.612,2850.77,2806.465,2641,142927,2479.738525
2015-08-19,2801.619,2885.117,2786.442,2684.699951,200364,2520.770264
2015-08-20,2822.334,2837.617,2791.768,2629.100098,239882,2468.565186
2015-08-21,2785.058,2830.801,2699.855,2555.050049,536661,2399.036621
2015-08-24,2675.359,2682.761,2556.076,2472.550049,589441,2321.574463
2015-08-25,2636.113,2682.495,2561.188,2464.5,588828,2314.015625
2015-08-26,2606.132,2609.327,2520.983,2392.699951,1271762,2246.600098
2015-08-27,2575.246,2575.246,2518.001,2377.800049,937972,2232.610107
2015-08-28,2555.543,2586.908,2532.432,2398.600098,318325,2252.139893
2015-08-31,2534.775,2572.052,2534.775,2397.199951,358188,2250.824951
2015-09-01,2524.125,2551.177,2506.073,2383.850098,367859,2238.290527
2015-09-02,2518.8,2545.213,2450.052,2338.699951,493940,2195.897217
2015-09-03,2509.215,2516.137,2465.655,2322.350098,260650,2180.545654
2015-09-04,2474.707,2481.47,2412.882,2290.850098,424019,2150.969238
2015-09-07,2449.573,2461.395,2403.989,2280.600098,257462,2141.344971
2015-09-08,2441.052,2479.02,2430.721,2313.199951,174954,2171.95459
2015-09-09,2493.239,2523.912,2484.825,2344.300049,208014,2201.155518
2015-09-10,2478.328,2518.427,2449.572,2348.600098,222191,2205.193115
2015-09-11,2502.931,2521.835,2483.761,2343.050049,193787,2199.981445
2015-09-14,2492.121,2513.155,2470.873,2349.5,116680,2206.037842
2015-09-15,2491.855,2493.932,2454.952,2310.550049,330037,2169.46582
2015-09-16,2477.476,2538.929,2468.743,2368.350098,399414,2223.737061
2015-09-18,2533.497,2605.6,2529.61,2428.5,753722,2280.213867
2015-09-21,2543.615,2606.984,2543.615,2423.699951,239281,2275.707031
2015-09-22,2584.033,2609.168,2529.77,2388.949951,380613,2243.078857
2015-09-23,2534.296,2563.105,2534.296,2400.949951,362950,2254.345947
2015-09-24,2556.076,2577.323,2526.894,2381.699951,391877,2236.271729
2015-09-28,2538.183,2545.319,2487.701,2349.5,325138,2206.037842
2015-09-29,2461.288,2524.658,2451.277,2329.25,460978,2187.02417
2015-09-30,2512.41,2564.916,2460.756,2394.5,431516,2248.290039
2015-10-01,2556.076,2633.504,2556.076,2412.050049,541532,2264.768555
2015-10-05,2609.221,2681.643,2593.352,2502,383373,2349.22583
2015-10-06,2683.88,2719.026,2674.294,2532.350098,295211,2377.7229
2015-10-07,2699.855,2721.688,2657.307,2540.75,202418,2385.610352
2015-10-08,2706.246,2728.345,2687.395,2541.600098,146872,2386.407959
2015-10-09,2731.806,2749.912,2719.026,2564.850098,147737,2408.238281
2015-10-12,2733.936,2765.354,2709.44,2552.949951,98041,2397.065186
2015-10-13,2721.156,2730.315,2689.205,2538.75,178225,2383.732178
2015-10-14,2704.914,2714.765,2654.911,2500,184215,2347.348389
2015-10-15,2677.436,2747.569,2662.579,2564.050049,172463,2407.487061
2015-10-16,2737.557,2758.432,2725.203,2584,137066,2426.218994
2015-10-19,2755.237,2790.596,2721.954,2612.050049,183298,2452.556396
2015-10-20,2787.188,2798.743,2754.758,2606.199951,369501,2447.063477
2015-10-21,2831.813,2841.078,2758.432,2622.800049,643276,2462.649902
2015-10-23,2806.625,2814.879,2756.409,2596.050049,205893,2437.533203
2015-10-26,2772.171,2804.228,2766.526,2620.550049,197884,2460.537354
2015-10-27,2785.004,2815.944,2754.917,2620.100098,357084,2460.114746
2015-10-28,2801.033,2804.015,2764.023,2626.050049,199328,2465.70166
2015-10-29,2786.229,2808.808,2772.49,2626.649902,265627,2466.264893
2015-10-30,2790.383,2800.607,2730.422,2581.399902,341083,2423.777588
2015-11-02,2742.67,2752.468,2697.406,2545.850098,367201,2390.398438
2015-11-03,2723.233,2765.887,2701.133,2582.75,226406,2425.045166
2015-11-04,2769.082,2805.506,2760.562,2621.050049,223537,2461.006836
2015-11-05,2788.093,2831.493,2775.579,2638.699951,229100,2477.579102
2015-11-06,2813.813,2848.853,2769.189,2639.850098,359043,2478.65918
2015-11-09,2774.461,2822.227,2764.929,2614.100098,138190,2454.481201
2015-11-10,2777.603,2844.7,2774.514,2663.699951,218330,2501.052246
2015-11-13,2817.009,2822.334,2780.798,2615.399902,155474,2455.70166
2015-11-16,2785.058,2817.009,2747.782,2611.699951,153495,2452.227539
2015-11-17,2772.331,2788.679,2742.456,2597.949951,196186,2439.317139
2015-11-18,2758.432,2773.875,2734.096,2574.850098,165550,2417.62793
2015-11-19,2789.051,2858.332,2749.326,2589.699951,736910,2431.571045
2015-11-20,2769.082,2810.618,2722.54,2562.850098,747678,2406.36084
2015-11-23,2739.262,2840.44,2739.262,2636.649902,724326,2475.653809
2015-11-24,2812.749,2840.226,2799.968,2645.350098,397339,2483.822998
2015-11-26,2779.733,2886.236,2779.733,2688.699951,1400143,2524.525879
2015-11-27,2862.805,2890.922,2831.866,2704.449951,300797,2539.313965
2015-11-30,2888.845,2912.116,2858.704,2699.149902,604367,2534.338135
2015-12-01,2892.626,2894.277,2843.848,2678.399902,439761,2514.854492
2015-12-02,2838.203,2877.502,2827.126,2676.449951,552538,2513.023926
2015-12-03,2854.871,2858.545,2781.011,2617.800049,395343,2457.955078
2015-12-04,2782.928,2805.666,2772.437,2617.800049,223767,2457.955078
2015-12-07,2806.039,2836.286,2779.093,2623.050049,667088,2462.884766
2015-12-08,2785.058,2811.684,2753.799,2601.899902,231485,2443.025879
2015-12-09,2769.029,2774.248,2700.92,2546.399902,247209,2390.914795
2015-12-10,2733.51,2741.391,2703.21,2548.350098,295521,2392.746094
2015-12-11,2715.831,2730.528,2680.312,2525.149902,303901,2370.962402
2015-12-14,2683.667,2721.156,2663.058,2535.75,178832,2380.915283
2015-12-15,2705.18,2746.716,2671.099,2567.800049,203987,2411.008545
2015-12-16,2737.238,2785.431,2737.238,2595.399902,241774,2436.922607
2015-12-17,2769.082,2840.439,2769.082,2654.949951,254167,2492.83667
2015-12-18,2822.334,2838.203,2796.507,2643.149902,237868,2481.757324
2015-12-21,2838.309,2880.911,2809.447,2697.949951,351826,2533.210938
2015-12-22,2873.402,2876.65,2835.966,2670.350098,299012,2507.296631
2015-12-23,2849.386,2869.834,2838.203,2678.199951,173603,2514.666992
2015-12-24,2852.527,2878.461,2852.527,2696.399902,187156,2531.755859
2015-12-28,2883.041,2889.964,2858.013,2709.399902,327048,2543.96167
2015-12-29,2883.041,2916.057,2876.171,2731.899902,283306,2565.087891
2015-12-30,2909.666,2910.678,2885.544,2712.949951,196033,2547.295166
2015-12-31,2894.702,2900.027,2844.699,2694.100098,913225,2529.59668
2016-01-01,2863.87,2870.26,2849.173,2686.050049,141582,2522.037842
2016-01-04,2824.464,2842.569,2802.205,2637.800049,254167,2476.734131
2016-01-05,2814.346,2827.872,2779.786,2616.850098,290015,2457.063477
2016-01-06,2773.556,2793.578,2740.273,2578.199951,307058,2420.772949
2016-01-07,2723.179,2760.562,2673.283,2520.100098,186980,2366.220703
2016-01-08,2689.311,2703.423,2646.603,2489.649902,198609,2337.630127
2016-01-11,2636.113,2689.205,2609.541,2505.449951,168536,2352.465088
2016-01-12,2662.579,2673.336,2621.468,2467.199951,228350,2316.55127
2016-01-13,2641.545,2646.604,2578.122,2473.699951,237742,2322.653809
2016-01-14,2602.937,2634.942,2575.246,2437.550049,312029,2288.711426
2016-01-15,2604.002,2614.599,2566.939,2427.75,177133,2279.509766
2016-01-18,2596.547,2609.327,2531.74,2435.550049,285797,2286.83374
2016-01-19,2614.653,2661.461,2605.973,2482.800049,232059,2331.198242
2016-01-20,2629.563,2670.034,2615.451,2488.5,349976,2336.550537
2016-01-21,2645.645,2705.127,2622.64,2469.899902,462839,2319.085938
2016-01-22,2656.189,2768.017,2633.344,2591.5,342135,2433.260986
2016-01-25,2774.407,2779.733,2655.231,2525.199951,235464,2371.009277
2016-01-27,2699.855,2713.754,2635.953,2482.449951,318370,2330.869629
2016-01-28,2646.604,2671.099,2589.199,2439.600098,373017,2290.63623
2016-01-29,2608.263,2753.107,2601.34,2565.649902,494944,2408.989258
2016-02-01,2726.48,2726.48,2670.3,2535.600098,246093,2380.774902
2016-02-02,2706.885,2716.63,2671.739,2518.300049,234228,2364.530518
2016-02-03,2662.579,2708.162,2631.693,2484.850098,177259,2333.123291
2016-02-04,2652.195,2692.666,2632.758,2513.800049,247401,2360.30542
2016-02-05,2677.277,2757.367,2667.904,2584.75,208803,2426.923096
2016-02-08,2747.782,2754.172,2719.665,2568.300049,200891,2411.477539
2016-02-09,2703.05,2764.822,2678.555,2581.350098,120852,2423.730957
2016-02-10,2744.48,2746.024,2710.506,2555.600098,177476,2399.553223
2016-02-11,2723.073,2729.09,2642.29,2496.899902,181663,2344.437256
2016-02-12,2702.997,2702.997,2612.629,2489.25,401230,2337.254395
2016-02-15,2675.359,2704.594,2645.432,2507.350098,419156,2354.249512
2016-02-16,2684.945,2733.936,2666.626,2512.5,248550,2359.084961
2016-02-17,2674.294,2710.505,2596.547,2524.550049,303578,2370.39917
2016-02-18,2700.92,2798.69,2683.88,2617.75,438531,2457.908203
2016-02-19,2787.188,2886.768,2771.905,2706.199951,724742,2540.957275
2016-02-22,2874.52,2906.258,2848.32,2702.550049,273758,2537.530518
2016-02-23,2887.301,2889.005,2824.623,2661.149902,305417,2498.658203
2016-02-24,2829.896,2830.854,2779.732,2621.25,219570,2461.19458
2016-02-25,2790.383,2814.186,2763.012,2621.350098,293356,2461.288574
2016-02-26,2807.37,2822.281,2696.287,2555.399902,455721,2399.365234
2016-02-29,2711.571,2731.7,2631.8,2499.899902,733831,2347.25415
2016-03-01,2676.424,2856.255,2669.182,2667.25,865407,2504.385742
2016-03-02,2891.561,3044.925,2881.017,2806.699951,1278710,2635.320801
2016-03-03,2989.224,3034.275,2982.088,2826,837426,2653.442383
2016-03-04,2987.68,3040.665,2969.521,2835.850098,516906,2662.690918
2016-03-08,3024.69,3024.69,2982.621,2809.550049,424372,2637.99707
2016-03-09,2976.764,3013.986,2971.492,2816.5,398021,2644.522217
2016-03-10,3024.69,3035.34,2982.089,2812.399902,345359,2640.672607
2016-03-11,2977.349,3023.572,2977.349,2813.350098,269758,2641.564697
2016-03-14,3020.429,3020.429,2982.94,2816.300049,394258,2644.334961
2016-03-15,3003.336,3022.347,2988.852,2813.050049,334127,2641.282959
2016-03-16,2984.219,3020.376,2942.15,2798.300049,368182,2627.433838
2016-03-17,2998.171,3023.625,2987.414,2821.100098,247010,2648.841553
2016-03-18,3012.868,3023.625,2974.793,2831,296826,2658.136963
2016-03-21,2944.679,2963.946,2915.752,2799.600098,237654,2666.327637
2016-03-22,2939.534,3013.033,2889.87,2861.5,837215,2725.280762
2016-03-23,3018.703,3060.387,3007.415,2871.399902,497247,2734.709473
2016-03-28,2997.703,3034.452,2973.553,2848,453040,2712.423828
2016-03-29,2989.303,3023.952,2985.155,2856.850098,222145,2720.852539
2016-03-30,3013.4,3075.087,3013.4,2923.800049,493207,2784.615234
2016-03-31,3066.476,3135.198,3065.532,2945.699951,1174177,2805.4729
2016-04-01,3077.607,3117.873,3069.102,2951.050049,348132,2810.568115
2016-04-04,3137.351,3137.351,3093.251,2983.699951,421607,2841.663574
2016-04-05,3108.214,3163.6,3097.399,2963.300049,544712,2822.234863
2016-04-06,3112.151,3159.4,3111.311,2991.25,400657,2848.854492
2016-04-07,3129.371,3136.773,3088.002,2968,222700,2826.710938
2016-04-08,3115.091,3115.091,3025.738,2915.699951,437469,2776.900635
2016-04-11,3069.102,3131.051,3053.772,2976.550049,284077,2834.854248
2016-04-12,3130.735,3218.199,3128.951,3051.449951,375312,2906.188721
2016-04-13,3193.472,3330.548,3188.275,3148.050049,679366,2998.189941
2016-04-18,3312.645,3317.738,3197.41,3054.5,533669,2909.093262
2016-04-20,3212.95,3233.319,3152.575,3039.100098,461629,2894.426514
2016-04-21,3233.004,3233.004,3127.323,2986.300049,239972,2844.140137
2016-04-22,3118.451,3175.517,3099.551,2997.050049,437862,2854.378418
2016-04-25,3140.501,3174.625,3105.011,2961.800049,306198,2820.806396
2016-04-26,3097.451,3112.886,3061.647,2931.850098,711690,2792.282227
2016-04-27,3081.596,3112.466,3078.867,2949.899902,612714,2809.472656
2016-04-28,3100.391,3100.391,3031.67,2899.649902,599466,2761.61499
2016-04-29,2994.553,3060.702,2994.553,2897.399902,327927,2759.471924
2016-05-02,3037.602,3076.504,3030.253,2904.350098,907434,2766.091064
2016-05-03,3107.951,3108.004,3005.105,2885.449951,513082,2748.09082
2016-05-04,3031.827,3061.017,3024.005,2894.449951,200370,2756.662354
2016-05-05,3063.852,3097.451,3020.12,2893.75,575336,2755.995605
2016-05-06,3050.202,3050.202,2961.321,2890.300049,565165,2752.710205
2016-05-09,3034.452,3097.451,3026.105,2943.649902,463156,2803.52002
2016-05-10,3089.051,3117.348,3077.501,2957.800049,624326,2816.99707
2016-05-11,3076.452,3128.951,3066.004,2961.550049,444072,2820.568115
2016-05-12,3116.298,3125.591,3094.774,2951,321613,2810.520508
2016-05-13,3086.111,3095.246,3037.602,2912.600098,258773,2773.94873
2016-05-16,3055.452,3055.452,3011.93,2900.600098,201544,2762.52002
2016-05-17,3061.437,3106.901,3050.149,2932.449951,337208,2792.853516
2016-05-18,3057.604,3060.702,3002.48,2878.449951,329258,2741.424316
2016-05-19,3024.845,3057.867,3011.3,2891.300049,270747,2753.662598
2016-05-20,3041.802,3055.452,3014.87,2896.699951,210703,2758.80542
2016-05-23,3047.052,3049.887,3012.403,2887.550049,434783,2750.09082
2016-05-24,3028.887,3052.302,3020.015,2899.399902,326874,2761.376709
2016-05-25,3086.951,3086.951,3050.359,2927.25,207802,2787.901123
2016-05-26,3076.399,3138.401,3061.752,2962.199951,947812,2821.187256
2016-05-27,3110.104,3160.503,3110.051,3002.5,400079,2859.568848
2016-05-30,3161.5,3262.823,3153.1,3097.5,505377,2950.046631
2016-05-31,3271.749,3285.398,3222.399,3098.899902,454647,2951.379639
2016-06-01,3279.834,3289.126,3224.184,3089.100098,668248,2942.046143
2016-06-02,3223.449,3306.398,3212.95,3144.300049,647509,2994.618408
2016-06-03,3305.295,3371.654,3255.684,3146.199951,471630,2996.428223
2016-06-06,3268.283,3311.648,3248.701,3113.25,295814,2965.046875
2016-06-07,3276.998,3305.558,3265.449,3129.699951,186770,2980.713623
2016-06-08,3285.923,3338.422,3264.504,3170.100098,279323,3019.19043
2016-06-09,3323.197,3325.245,3227.649,3086.699951,231424,2939.760742
2016-06-10,3212.949,3269.701,3210.902,3069.5,424043,2923.379395
2016-06-13,3191.95,3211.9,3167.8,3036.449951,466997,2891.902344
2016-06-14,3191.95,3191.95,3147.116,3005.800049,271185,2862.71167
2016-06-15,3167.013,3243.189,3167.013,3064,490270,2918.141113
2016-06-16,3207.7,3212.897,3162.97,3020.75,213164,2876.949951
2016-06-17,3184.495,3207.699,3167.013,3030.399902,189376,2886.140625
2016-06-20,3170.95,3246.549,3157.353,3045.649902,310714,2900.664307
2016-06-21,3197.882,3227.649,3186.752,3053.050049,256751,2907.712402
2016-06-22,3211.899,3232.899,3175.15,3074.600098,269664,2928.236816
2016-06-23,3227.65,3236.312,3187.855,3063.399902,147872,2917.569336
2016-06-24,3149.951,3230.169,3102.229,3058.75,272500,2913.140869
2016-06-27,3174.1,3237.572,3174.1,3052,241872,2906.712402
2016-06-28,3218.305,3227.649,3164.125,3020.399902,258231,2876.616455
2016-06-29,3186.647,3322.568,3186.647,3156.550049,482345,3006.2854
2016-06-30,3312.75,3387.247,3296.896,3178.25,779661,3026.952393
2016-07-01,3348.082,3357.847,3317.948,3186.050049,220573,3034.381348
2016-07-04,3349.395,3349.395,3300.466,3159.800049,154736,3009.380859
2016-07-05,3311.805,3317.685,3259.201,3111.100098,198345,2962.999023
2016-07-07,3280.148,3293.326,3249.699,3102.699951,187459,2954.998779
2016-07-08,3270.698,3337.897,3268.704,3167.800049,263607,3017
2016-07-11,3352.072,3412.446,3349.553,3244.550049,273846,3090.096191
2016-07-12,3380.947,3419.849,3380.947,3248.25,152712,3093.620117
2016-07-13,3422.946,3428.143,3380.947,3245.899902,255629,3091.38208
2016-07-14,3395.122,3440.166,3368.347,3261,340937,3105.762939
2016-07-15,3408.246,3458.278,3391.552,3244.100098,449411,3089.667725
2016-07-18,3415.911,3459.696,3401.947,3249.699951,331549,3095.000977
2016-07-19,3422.946,3428.616,3368.505,3231.199951,215875,3077.381592
2016-07-20,3410.346,3447.726,3397.694,3275.25,179688,3119.334717
2016-07-21,3459.643,3472.243,3422.946,3266.300049,286086,3110.810791
2016-07-22,3430.139,3447.673,3414.704,3260.850098,191968,3105.620361
2016-07-25,3413.811,3448.093,3407.616,3280.050049,286464,3123.90625
2016-07-26,3444.261,3447.936,3328.815,3210.100098,308683,3057.286377
2016-07-27,3376.642,3432.186,3346.245,3204.649902,193404,3052.095703
2016-07-28,3364.147,3391.447,3310.966,3197.300049,815023,3045.095459
2016-07-29,3333.698,3406.146,3333.592,3203.149902,311185,3050.666992
2016-08-01,3381.682,3410.871,3364.409,3215.050049,359479,3062.000732
2016-08-02,3386.092,3443.316,3355.327,3261.699951,318424,3106.429688
2016-08-03,3438.328,3474.395,3381.209,3231,223515,3077.191406
2016-08-04,3420.846,3470.196,3412.131,3276.300049,275614,3120.334717
2016-08-05,3454.446,3639.453,3445.153,3443.949951,492860,3280.003906
2016-08-08,3643.442,3733.741,3576.874,3457.350098,1381689,3292.766357
2016-08-09,3622.39,3669.325,3566.006,3411.800049,715044,3249.384521
2016-08-10,3609.843,3610.736,3461.901,3317.300049,378538,3159.383057
2016-08-11,3484.895,3538.444,3453.238,3304.850098,468412,3147.525879
2016-08-12,3480.695,3533.142,3464.946,3310.949951,346122,3153.335205
2016-08-16,3484.685,3485.788,3443.946,3291.300049,439664,3134.620605
2016-08-17,3472.295,3600.393,3464.945,3358.75,873225,3198.859863
2016-08-18,3533.194,3585.588,3519.807,3368.449951,742327,3208.098145
2016-08-19,3543.694,3550.834,3507.155,3357.75,568356,3197.907471
2016-08-22,3531.304,3534.192,3472.295,3336.5,335519,3177.668945
2016-08-23,3501.695,3501.747,3459.748,3307.899902,264550,3150.43042
2016-08-24,3464.945,3493.715,3449.196,3310.699951,362562,3153.097168
2016-08-25,3480.8,3497.075,3451.296,3304.600098,461761,3147.287842
2016-08-26,3483.845,3499.595,3462.32,3304.850098,381414,3147.525879
2016-08-29,3496.445,3589.684,3444.576,3412,297321,3249.574951
2016-08-30,3609.738,3659.193,3589.999,3477.5,284628,3311.956787
2016-08-31,3673.84,3761.776,3651.843,3541.350098,651174,3372.767334
2016-09-01,3737.941,3774.691,3702.557,3547.600098,344769,3378.719727
2016-09-02,3779.94,3794.64,3729.331,3577.699951,313570,3407.386963
2016-09-06,3773.641,3832.44,3769.651,3614.600098,241459,3442.530518
2016-09-07,3799.313,3810.39,3753.901,3606.850098,218447,3435.14917
2016-09-08,3784.193,3926.938,3781.253,3703.75,528176,3527.436279
2016-09-09,3882.839,3889.611,3744.819,3621.199951,379882,3448.815918
2016-09-12,3716.942,3732.691,3666.542,3532.800049,400987,3364.624268
2016-09-14,3727.441,3790.231,3702.662,3590.199951,297674,3419.291748
2016-09-15,3711.909,3720.234,3645.933,3523.449951,203782,3385.898438
2016-09-16,3702.543,3790.996,3663.676,3588.699951,579506,3448.601074
2016-09-19,3760.714,3763.68,3695.571,3564.050049,188824,3424.913574
2016-09-20,3701.502,3712.793,3600.614,3466.399902,504747,3331.075684
2016-09-21,3631.781,3655.715,3555.451,3459.399902,620151,3324.348877
2016-09-22,3662.687,3722.263,3643.435,3538.550049,449341,3400.40918
2016-09-23,3692.032,3699.421,3657.796,3532.149902,443638,3394.259033
2016-09-26,3660.918,3676.84,3590.676,3466,263475,3330.691406
2016-09-27,3641.926,3641.926,3576.835,3451.25,277573,3316.517334
2016-09-28,3593.798,3625.017,3584.432,3451.5,419623,3316.757324
2016-09-29,3630.74,3642.187,3545.981,3428.25,422908,3294.415039
2016-09-30,3559.093,3585.889,3525.741,3413.699951,366861,3280.433105
2016-10-03,3576.003,3683.812,3575.482,3521.149902,387724,3383.688477
2016-10-04,3740.006,3740.006,3658.212,3534.350098,393212,3396.373047
2016-10-05,3702.387,3702.387,3627.618,3491.25,217243,3354.955566
2016-10-06,3651.553,3665.237,3597.128,3474.25,263421,3338.619141
2016-10-07,3619.813,3634.122,3586.826,3474.199951,302391,3338.571045
2016-10-10,3627.618,3652.593,3616.431,3488.850098,140961,3352.649414
2016-10-13,3636.88,3662.999,3607.846,3500.550049,562162,3363.892578
2016-10-14,3647.494,3659.877,3613.205,3481.600098,293741,3345.682373
2016-10-17,3623.456,3631.833,3528.031,3405.5,438192,3272.552979
2016-10-18,3543.223,3575.379,3517.416,3409.449951,561947,3276.348877
2016-10-19,3552.797,3556.856,3489.944,3361.949951,422571,3230.703125
2016-10-20,3524.596,3544.368,3492.649,3362,260349,3230.751221
2016-10-21,3511.9,3511.9,3479.433,3359.850098,208175,3228.685547
2016-10-24,3508.882,3508.882,3465.332,3334.850098,286652,3204.661621
2016-10-25,3472.565,3501.703,3467.466,3355.550049,469396,3224.552979
2016-10-26,3516.271,3589.115,3506.906,3419.050049,604984,3285.573975
2016-10-27,3583.912,3590.156,3435.311,3313.649902,843799,3184.288818
2016-10-28,3452.689,3511.068,3450.764,3351.850098,636796,3220.997559
2016-11-01,3517.312,3526.678,3488.33,3370.199951,342276,3238.631104
2016-11-02,3484.012,3496.447,3454.874,3326.899902,273343,3197.021484
2016-11-03,3466.321,3539.165,3455.291,3378.5,544379,3246.607178
2016-11-04,3516.271,3516.271,3383.071,3287.899902,379887,3159.543945
2016-11-07,3444.468,3519.966,3397.64,3358.600098,359829,3227.484131
2016-11-08,3523.556,3523.556,3459.453,3372.449951,185356,3240.793213
2016-11-09,3326.93,3384.06,3163.499,3235.899902,649901,3109.573975
2016-11-10,3446.55,3446.55,3262.359,3145.399902,533361,3022.606934
2016-11-11,3237.436,3257.156,3084.412,2975.300049,629937,2859.147705
2016-11-15,3094.818,3102.623,2984.564,2891.850098,912774,2778.955566
2016-11-16,3050.071,3137.484,3009.539,2909.550049,824067,2795.964355
2016-11-17,3037.584,3053.558,2965.26,2875.449951,547715,2763.195557
2016-11-18,3013.65,3064.536,2986.593,2935.399902,522917,2820.805176
2016-11-21,3062.507,3069.843,3012.713,2925.850098,539966,2811.628418
2016-11-22,3059.489,3137.484,3052.153,2997.699951,581489,2880.673096
2016-11-23,3153.093,3153.093,3116.671,3013.5,545682,2895.856445
2016-11-24,3121.77,3193.365,3094.558,3051.949951,802548,2932.80542
2016-11-25,3179.109,3220.422,3151.012,3045.949951,412734,2927.039551
2016-11-28,3168.703,3248.415,3168.703,3106.399902,318534,2985.129395
2016-11-29,3222.815,3312.413,3199.089,3163.25,604746,3039.760254
2016-11-30,3289.415,3303.203,3261.838,3166.050049,453803,3042.451172
2016-12-01,3289.415,3363.299,3272.765,3190.449951,504138,3065.898438
2016-12-02,3278.072,3340.353,3278.072,3183.649902,309774,3059.364014
2016-12-05,3279.113,3397.64,3279.113,3224.350098,333118,3098.475098
2016-12-06,3370.584,3375.058,3319.437,3196.949951,349581,3072.144775
2016-12-07,3338.428,3382.031,3332.809,3228.199951,401164,3102.174805
2016-12-08,3380.99,3462.523,3377.868,3316.25,379921,3186.787354
2016-12-09,3465.281,3468.403,3398.629,3277.350098,270444,3149.406006
2016-12-12,3387.234,3397.64,3328.022,3212.449951,253384,3087.039551
2016-12-13,3331.04,3371.624,3331.04,3210.699951,266234,3085.35791
2016-12-14,3346.649,3355.963,3263.399,3159.600098,396905,3036.25293
2016-12-15,3264.752,3329.843,3242.691,3169.449951,256479,3045.718262
2016-12-16,3315.275,3315.275,3242.639,3127.899902,285244,3005.790283
2016-12-19,3254.97,3278.176,3211.368,3107.149902,197038,2985.850342
2016-12-20,3242.587,3242.587,3168.755,3058.949951,245871,2939.531738
2016-12-21,3189.983,3230.1,3137.484,3021.75,270789,2903.78418
2016-12-22,3129.159,3164.436,3104.808,2998.800049,210029,2881.730469
2016-12-23,3121.875,3178.12,3111.52,3040.100098,149050,2921.417969
2016-12-26,3164.644,3173.802,3096.119,3007.600098,143439,2890.186768
2016-12-27,3116.671,3171.2,3078.168,3034.949951,140004,2916.468994
2016-12-28,3153.093,3173.906,3117.712,3001.600098,194508,2884.420898
2016-12-29,3124.997,3178.068,3094.871,3036.350098,253287,2917.814209
2016-12-30,3163.5,3187.434,3149.971,3043.649902,240182,2924.829102
2017-01-02,3165.581,3193.625,3114.122,3030.550049,213654,2912.240967
2017-01-03,3098.981,3138.68,3082.903,2986.550049,454277,2869.958496
2017-01-04,3120.834,3139.877,3091.696,3004.899902,396816,2887.592285
2017-01-05,3158.192,3209.079,3135.35,3071.75,383925,2951.83252
2017-01-06,3210.328,3245.709,3175.987,3067.550049,266915,2947.796387
2017-01-09,3192.637,3234.158,3145.861,3031.449951,211629,2913.105469
2017-01-10,3179.109,3197.632,3142.115,3059,178876,2939.580078
2017-01-11,3196.747,3217.612,3159.337,3084.25,379710,2963.844482
2017-01-12,3225.937,3238.581,3194.718,3083.199951,322348,2962.835205
2017-01-13,3222.191,3224.896,3144.092,3046.550049,168219,2927.616211
2017-01-16,3170.784,3223.751,3149.555,3091.75,297394,2971.051758
2017-01-17,3216.571,3282.807,3196.539,3132.649902,224536,3010.354736
2017-01-18,3279.009,3286.866,3201.066,3086.050049,260704,2965.573975
2017-01-19,3220.526,3237.332,3190.555,3102.350098,277092,2981.238037
2017-01-20,3225.885,3247.166,3167.922,3050.600098,330431,2931.508057
2017-01-23,3174.426,3233.221,3174.426,3096.800049,621509,2975.904541
2017-01-24,3250.392,3269.643,3210.328,3134.300049,706800,3011.94043
2017-01-25,3272.661,3409.035,3247.79,3247.449951,1050202,3120.67334
2017-01-27,3377.868,3400.71,3331.04,3215.850098,532124,3090.306885
2017-01-30,3345.609,3346.597,3284.992,3194.699951,488948,3069.982666
2017-01-31,3319.593,3349.615,3278.488,3172.350098,273410,3048.505127
2017-02-01,3303.984,3438.797,3298.26,3286.949951,628791,3158.631104
2017-02-02,3397.64,3418.453,3356.015,3228.75,354323,3102.703125
2017-02-03,3359.137,3366.317,3331.04,3214,343388,3088.529053
2017-02-06,3386.922,3416.163,3363.3,3270.449951,362269,3142.775146
2017-02-07,3411.948,3411.948,3358.2,3259.800049,217985,3132.54126
2017-02-08,3371.729,3412.209,3340.406,3222.550049,541782,3096.745361
2017-02-09,3418.452,3454.042,3356.795,3265.100098,585465,3137.634521
2017-02-10,3408.15,3418.244,3372.665,3268.600098,233552,3140.997803
2017-02-13,3398.68,3413.041,3345.713,3226.550049,385934,3100.589355
2017-02-14,3361.218,3366.473,3272.921,3162.949951,420128,3039.472168
2017-02-15,3291.444,3296.647,3216.103,3097.850098,513046,2976.913574
2017-02-16,3236.343,3285.669,3173.073,3124.449951,403866,3002.474854
2017-02-17,3241.547,3257.156,3197.112,3087.199951,517754,2966.678955
2017-02-20,3224.688,3250.236,3205.124,3102.100098,197887,2980.997559
2017-02-21,3245.709,3264.44,3215.531,3125.800049,414204,3003.772217
2017-02-22,3244.772,3305.025,3236.343,3166.199951,433415,3042.594971
