"Date","YESBANK.NS.Open","YESBANK.NS.High","YESBANK.NS.Low","YESBANK.NS.Close","YESBANK.NS.Volume","YESBANK.NS.Adjusted"
2013-11-29,89.948,92.807,89.948,73.730003,27279320,59.313297
2013-12-02,92.409,93.975,92.409,75.120003,22308545,60.431507
2013-12-03,92.484,93.105,91.614,74.309998,16433240,59.779881
2013-12-04,91.962,92.844,91.427,74.099998,17567785,59.610947
2013-12-05,94.721,99.134,94.473,79.010002,58022885,63.560875
2013-12-06,98.202,98.475,96.25,78.379997,31192285,63.05405
2013-12-09,102.428,103.149,97.531,79.010002,33444000,63.560875
2013-12-10,97.953,98.14,94.473,76.669998,25058825,61.678425
2013-12-11,94.373,96.636,93.416,77.300003,27867240,62.185234
2013-12-12,95.467,95.716,93.851,76.099998,23110325,61.219875
2013-12-13,93.105,93.354,90.619,73.120003,19996840,58.822567
2013-12-16,90.172,91.912,88.929,72.519997,19521015,58.339886
2013-12-17,91.962,92.036,89.712,72.75,18436680,58.524918
2013-12-18,89.761,94.162,89.761,75.099998,35406150,60.415405
2013-12-19,93.975,94.398,90.346,72.900002,21219360,58.645584
2013-12-20,90.495,92.434,89.712,74.089996,17083180,59.602894
2013-12-23,92.359,94.808,92.359,75.910004,17542200,61.067028
2013-12-24,94.361,95.318,93.118,75.169998,14710505,60.471725
2013-12-26,93.826,94.46,91.899,74.239998,14776655,59.72356
2013-12-27,93.055,93.665,92.484,74.760002,10444720,60.141895
2013-12-30,92.981,93.814,91.365,73.699997,10520705,59.289158
2013-12-31,91.738,92.372,91.079,74.040001,9363870,59.562679
2014-01-01,92.732,93.428,92.26,74.889999,6697155,60.246468
2014-01-02,93.23,94.92,89.55,72.43,30635905,58.267483
2014-01-03,89.003,92.347,89.003,73.959999,19839425,59.498322
2014-01-06,92.061,92.148,90.022,73.279999,15155620,58.951286
2014-01-07,90.992,91.713,89.326,73.029999,24125140,58.75016
2014-01-08,91.054,91.365,87.897,71.279999,25616620,57.34235
2014-01-09,88.431,88.431,86.517,70.029999,19098620,56.336761
2014-01-10,87.511,88.755,84.963,68.599998,20346150,55.186378
2014-01-13,85.274,86.703,83.285,67.75,24968885,54.502583
2014-01-14,84.777,86.418,84.578,69.32,19910120,55.765594
2014-01-15,87.238,88.705,85.1,70.610001,64934430,56.80336
2014-01-16,88.506,89.5,87.536,71.309998,24749415,57.366482
2014-01-17,87.76,88.904,86.865,70.230003,20753925,56.497665
2014-01-20,86.803,89.637,86.803,71.879997,16425455,57.825024
2014-01-21,89.575,91.079,89.575,72.639999,15888735,58.43642
2014-01-22,90.495,90.694,89.165,72.290001,14133155,58.154865
2014-01-23,89.737,90.06,88.382,71.5,13339170,57.519329
2014-01-24,88.058,88.941,85.808,69.610001,13383640,55.99889
2014-01-27,84.528,84.752,79.556,64.330002,37111925,51.751308
2014-01-28,80.053,82.017,78.176,64.980003,46534380,52.274216
2014-01-29,81.594,82.465,79.059,64.160004,22696605,51.614552
2014-01-30,78.313,78.561,75.392,61.27,28954900,49.289639
2014-01-31,76.597,77.517,75.603,61.529999,33432480,49.498802
2014-02-03,76.324,76.336,74.273,59.889999,27475485,48.179478
2014-02-04,73.365,76.026,72.446,60.68,39635305,48.815002
2014-02-05,74.845,75.939,74.099,60.610001,30274690,48.758694
2014-02-06,75.628,77.132,74.969,61,27112565,49.072437
2014-02-07,76.573,77.132,75.827,61.779999,18804365,49.699917
2014-02-10,77.095,77.927,75.988,61.560001,16384370,49.522938
2014-02-11,76.486,77.269,75.852,61.259998,13932460,49.281597
2014-02-12,76.821,77.555,75.106,60.619999,26281690,48.766739
2014-02-13,75.827,75.951,73.117,58.970001,24896975,47.439369
2014-02-14,74.335,75.081,73.129,60.130001,17736015,48.372547
2014-02-17,75.18,76.324,73.85,61.029999,26114905,49.096569
2014-02-18,76.075,77.318,75.528,61.540001,27827705,49.506851
2014-02-19,77.045,77.194,75.827,61.389999,18059465,49.386173
2014-02-20,75.702,76.175,74.907,60.380001,18586325,48.573666
2014-02-21,75.093,76.448,75.093,61.240002,11296215,49.265507
2014-02-24,76.075,76.2,74.882,60.779999,15555400,48.895451
2014-02-25,76.125,76.299,74.969,60.450001,12886480,48.629982
2014-02-26,75.131,76.05,74.957,60.5,16223385,48.670208
2014-02-28,75.901,76.2,75.131,60.990002,15882385,49.064392
2014-03-03,75.168,77.679,74.969,60.549999,23682525,48.710426
2014-03-04,75.665,80.252,75.479,64.089996,46799740,51.558231
2014-03-05,80.724,83.285,79.469,66.290001,60714475,53.328064
2014-03-06,83.036,86.368,82.315,69.160004,47161875,55.636879
2014-03-07,86.368,94.199,86.268,75.18,89367625,60.479771
2014-03-10,92.484,96.834,91.986,76.379997,63668545,61.445122
2014-03-11,95.194,96.312,91.091,74.25,50590570,59.731613
2014-03-12,91.986,92.807,89.724,72.949997,41946620,58.685806
2014-03-13,91.514,93.975,88.531,72.269997,36475990,58.138763
2014-03-14,88.456,88.953,87.089,71.169998,36817220,57.253853
2014-03-18,89.376,91.328,89.277,72.739998,27174725,58.516869
2014-03-19,91.303,92.235,89.824,73.080002,31403380,58.790386
2014-03-20,90.967,90.967,89.5,72.410004,17171155,58.251396
2014-03-21,89.65,91.054,88.655,72.07,16034890,57.977879
2014-03-24,90.743,94.671,90.681,75.839996,37513855,61.010708
2014-03-25,94.473,95.442,93.627,75.910004,19975350,61.067028
2014-03-26,95.218,100.191,95.02,80.349998,65115345,64.638855
2014-03-27,100.066,100.613,96.337,78.809998,39826555,63.399971
2014-03-28,99.171,101.359,99.022,80.980003,29302440,65.145676
2014-03-31,101.434,103.609,100.365,82.790001,32357400,66.601753
2014-04-01,104.019,104.168,100.738,82.07,34599935,66.022537
2014-04-02,103.174,105.138,101.869,84.129997,27943390,67.679733
2014-04-03,104.753,104.914,101.483,82.419998,22231335,66.3041
2014-04-04,102.428,105.66,101.483,84.629997,30135815,68.08197
2014-04-07,105.163,107.177,104.168,85.779999,26874500,69.007111
2014-04-09,106.891,111.863,106.468,89.459999,31729315,71.967545
2014-04-10,111.801,113.293,110.409,89.360001,38488235,71.8871
2014-04-11,109.377,112.012,108.892,88.639999,21511955,71.307877
2014-04-15,108.457,110.632,102.764,83.959999,32734535,67.542984
2014-04-16,103.447,105.66,100.439,81.510002,37971290,65.572044
2014-04-17,101.931,103.982,101.707,83.419998,25164155,67.108566
2014-04-21,104.168,109.588,104.044,87.279999,29146500,70.213806
2014-04-22,109.253,110.259,107.55,86.870003,25043430,69.88398
2014-04-23,109.066,110.806,108.271,88.269997,54729380,71.010223
2014-04-24,109.725,109.725,109.725,88.269997,0,71.010223
2014-04-25,110.371,116.848,109.862,93.68,63239435,75.362389
2014-04-28,116.475,118.041,113.491,92.650002,24581965,74.533791
2014-04-29,115.605,116.251,111.13,89.870003,30283420,72.297379
2014-04-30,111.925,112.994,106.592,88.150002,35672520,70.913689
2014-05-02,110.508,112,109.439,88.800003,15135350,71.4366
2014-05-05,109.65,111.217,108.308,87.699997,25461135,70.551674
2014-05-06,109.887,111.602,109.849,89.169998,16527750,71.734245
2014-05-07,110.844,111.328,107.773,87.089996,16843665,70.060951
2014-05-08,108.892,110.496,108.643,88.639999,14093740,71.307877
2014-05-09,109.141,123.933,109.141,96.910004,83167225,77.960823
2014-05-12,121.323,124.928,121.099,98.760002,49316300,79.449074
2014-05-13,125.052,133.231,124.219,103.839996,84689900,83.535767
2014-05-14,130.024,131.988,128.284,104.459999,28450920,84.034538
2014-05-15,130.496,132.983,128.669,104.75,25460630,84.267838
2014-05-16,134.201,148.919,132.125,109.110001,67713355,87.775307
2014-05-19,137.905,142.181,136.762,113.150002,36475525,91.025345
2014-05-20,142.206,142.405,135.208,109.260002,22389590,87.895966
2014-05-21,136.674,137.644,131.081,106.980003,25711185,86.06179
2014-05-22,133.505,139.621,133.505,111.57,23723640,89.75428
2014-05-23,139.919,140.466,137.184,112.669998,24517250,90.639198
2014-05-26,141.709,145.115,135.382,110.290001,29270615,88.724579
2014-05-27,135.717,138.216,131.764,109.459999,27006860,88.05687
2014-05-28,136.227,140.938,135.866,112.480003,18271905,90.486359
2014-05-29,128.72,129.921,124.009,109.629997,46033460,94.946579
2014-05-30,129.817,133.131,128.258,113.879997,45742700,98.627357
2014-06-02,132.3,133.604,129.39,115.129997,23806670,99.709938
2014-06-03,133.847,135.556,131.168,116.089996,31139715,100.541359
2014-06-04,133.501,135.094,132.808,116.269997,16038050,100.697243
2014-06-05,134.517,135.787,131.445,114.860001,26187635,99.476105
2014-06-06,133.697,135.198,132.785,115.989998,15963525,100.45475
2014-06-09,135.094,135.094,130.972,113.910004,35775525,98.653343
2014-06-10,131.168,131.953,127.496,113.410004,29144680,98.220306
2014-06-11,130.683,131.515,126.376,110.629997,46967165,95.812645
2014-06-12,128.628,129.044,124.575,109,20172355,94.400963
2014-06-13,126.804,127.566,121.03,105.599998,27790985,91.456352
2014-06-16,121.215,124.702,117.197,107.440002,30836225,93.049911
2014-06-17,122.774,128.293,122.439,110.709999,26144515,95.881935
2014-06-18,126.665,129.136,124.24,108.519997,21602520,93.985252
2014-06-19,124.702,126.642,123.617,107.650002,18026030,93.231781
2014-06-20,124.021,126.065,124.021,108.540001,13657550,94.002579
2014-06-23,126.088,127.589,124.24,110.050003,11082020,95.310333
2014-06-24,127.704,129.413,127.496,111.720001,12414530,96.75666
2014-06-25,128.628,129.09,124.748,108.410004,14890625,93.889992
2014-06-26,125.164,126.411,123.259,107.059998,21170285,92.720802
2014-06-27,122.624,124.171,121.377,106.580002,14927175,92.305092
2014-06-30,122.855,125.972,122.855,108.209999,17599045,93.716774
2014-07-01,125.557,128.951,125.21,111.25,20105690,96.349609
2014-07-02,129.552,131.745,129.378,113.779999,18809840,98.540756
2014-07-03,132.092,132.461,129.159,112.580002,13053170,97.50148
2014-07-04,129.148,130.452,127.023,111.459999,12912355,96.531479
2014-07-07,128.882,129.517,124.76,108.440002,12804925,93.91597
2014-07-08,124.945,126.376,120.661,105.190002,22584930,91.101265
2014-07-09,122.023,123.501,117.705,102.629997,19825825,88.884132
2014-07-10,118.698,126.145,116.389,105.769997,35045375,91.603569
2014-07-11,122.127,123.721,117.312,102.089996,18143350,88.416458
2014-07-14,117.774,121.931,115.973,104.760002,20497480,90.728859
2014-07-15,121.873,123.19,119.229,106.540001,15878345,92.270454
2014-07-16,124.136,125.626,122.277,108.43,12173000,93.90731
2014-07-17,123.94,127.427,123.882,109.529999,13624155,94.859978
2014-07-18,126.088,128.605,124.125,110.720001,20923335,95.890602
2014-07-21,128.859,130.129,127.727,111.639999,10681925,96.687378
2014-07-22,129.367,129.771,124.933,109.190002,19285245,94.565521
2014-07-23,126.954,128.051,121.827,107.309998,36305975,92.937317
2014-07-24,124.356,126.965,123.501,108.980003,20594690,94.383644
2014-07-25,125.418,127.3,123.19,107.82,13230920,93.379013
2014-07-28,124.702,126.088,122.97,107.330002,9100720,92.954643
2014-07-30,124.009,125.626,122.693,108.379997,14940830,93.864006
2014-07-31,124.079,126.434,124.079,108.220001,16687645,93.725433
2014-08-01,123.709,126.55,122.427,107.260002,19918900,92.894012
2014-08-04,124.471,125.811,123.547,108.489998,11342575,93.959267
2014-08-05,125.626,126.319,124.009,108.940002,13652470,94.349007
2014-08-06,124.702,125.903,123.778,107.529999,13717075,93.127846
2014-08-07,123.547,124.656,122.451,106.440002,14193945,92.183846
2014-08-08,121.007,121.677,119.171,104.260002,18137860,90.295822
2014-08-11,121.238,123.651,120.846,106.790001,16341530,92.486961
2014-08-12,123.894,126.55,123.467,109.089996,12712735,94.478912
2014-08-13,125.395,126.55,124.494,109.040001,18687725,94.435608
2014-08-14,125.43,126.122,123.871,108.169998,9303355,93.682137
2014-08-18,124.067,129.321,124.067,111.879997,16438715,96.895226
2014-08-19,130.198,134.343,129.979,115.849998,28744215,100.333496
2014-08-20,134.378,135.013,132.496,116.529999,12854710,100.922424
2014-08-21,133.708,136.11,132.357,114.989998,20209010,99.588692
2014-08-22,133.131,135.787,133.131,116.779999,14629055,101.138947
2014-08-25,135.325,137.022,132.381,115.269997,16523290,99.831184
2014-08-26,130.475,132.646,128.582,113.540001,18530280,98.332893
2014-08-27,131.976,133.131,130.776,114.720001,10521530,99.354851
2014-08-28,133.293,133.408,130.66,114.410004,12930910,99.08638
2014-09-01,132.646,137.969,132.242,119.279999,17242775,103.3041
2014-09-02,138.096,141.433,138.027,121.720001,23281320,105.417297
2014-09-03,141.144,145.116,140.867,124.870003,36167575,108.145401
2014-09-04,144.562,144.654,141.814,123.830002,12723880,107.24469
2014-09-05,142.946,144.239,140.07,122.330002,14048445,105.945595
2014-09-08,142.01,143.638,140.786,124.18,9623690,107.547821
2014-09-09,143.407,145.139,142.022,125.160004,11380145,108.396561
2014-09-10,143.177,143.846,141.306,124.089996,13272385,107.469864
2014-09-11,143.869,145.313,143.765,125.099998,10535900,108.344597
2014-09-12,144.608,146.571,143.869,126.599998,10529130,109.643684
2014-09-15,144.146,144.146,138.073,120.050003,21389680,103.97097
2014-09-16,136.191,137.819,132.577,115.199997,20635070,99.770561
2014-09-17,133.939,136.941,131.93,117.400002,22373330,101.675903
2014-09-18,134.228,138.096,133.235,118.959999,14341395,103.026962
2014-09-19,137.634,138.258,134.078,116.480003,9684735,100.87912
2014-09-22,135.071,137.172,134.632,118.440002,7809745,102.576607
2014-09-23,136.71,137.9,134.055,116.610001,6562715,100.991714
2014-09-24,133.293,134.494,129.921,113.690002,8890980,98.462807
2014-09-25,130.475,131.145,125.095,108.779999,12011790,94.210434
2014-09-26,124.356,133.42,123.767,114.709999,13249530,99.346184
2014-09-29,132.554,132.969,129.679,113.690002,7332935,98.462807
2014-09-30,130.129,132.092,127.9,111.769997,9510265,96.799957
2014-10-01,129.759,130.152,127.6,111.489998,5309380,96.557465
2014-10-07,127.589,130.429,126.076,110.220001,6322180,95.457565
2014-10-08,125.995,128.847,125.88,110.790001,6727305,95.951225
2014-10-09,128.674,134.089,128.674,115.690002,9761695,100.194931
2014-10-10,132.092,133.408,129.609,114.610001,8274295,99.259583
2014-10-13,131.018,135.948,130.706,117.089996,9097035,101.407425
2014-10-14,135.556,137.842,134.736,117.459999,8819670,101.727867
2014-10-15,135.625,135.625,135.625,117.459999,0,101.727867
2014-10-16,134.263,138.731,133.628,117.720001,13356615,101.953049
2014-10-17,135.117,138.558,135.117,119.660004,9083030,103.633217
2014-10-20,141.791,142.715,139.978,122.769997,9029220,106.32666
2014-10-21,142.022,144.331,141.364,124.730003,8625255,108.024162
2014-10-22,145.255,145.717,142.172,124.239998,6112170,107.599777
2014-10-27,143.638,149.134,142.946,128.789993,12679510,111.540367
2014-10-28,148.719,149.377,146.109,128.259995,6769400,111.081352
2014-10-29,148.557,148.95,146.698,127.660004,7074230,110.561714
2014-10-30,148.014,153.499,146.871,132.520004,31458985,114.77079
2014-10-31,154.261,159.157,153.799,136.899994,15570795,118.564133
2014-11-03,158.279,158.291,155.993,135.669998,9279455,117.498894
2014-11-05,157.24,159.111,154.065,133.970001,9979795,116.026588
2014-11-07,155.855,157.24,153.58,135.229996,9392425,117.117813
2014-11-10,156.57,157.39,154.307,134.929993,6305545,116.857994
2014-11-11,155.878,156.801,154.55,135.320007,5124080,117.195778
2014-11-12,156.801,162.736,156.594,140.130005,17274100,121.361534
2014-11-13,162.806,164.514,159.365,138.690002,15115325,120.11441
2014-11-14,160.242,161.72,158.787,137.889999,8353105,119.421555
2014-11-17,159.111,160.958,158.302,137.910004,6580170,119.438873
2014-11-18,159.319,161.512,157.956,138.710007,7901560,120.131721
2014-11-19,160.034,160.843,156.524,136.210007,5732640,117.96656
2014-11-20,157.517,157.852,154.723,135.089996,6640050,116.996567
2014-11-21,159.803,162.921,158.88,140.600006,24618510,121.768593
2014-11-24,163.383,163.406,160.265,139.729996,10982620,121.015106
2014-11-25,161.87,161.882,155.855,135.660004,11316990,117.490234
2014-11-26,155.104,159.111,154.977,136.710007,12708050,118.399605
2014-11-27,157.494,160.496,156.12,138.649994,11706160,120.079758
2014-11-28,160.542,166.246,160.542,141.990005,16628900,122.97242
2014-12-01,164.029,166.154,163.96,142.929993,13368260,123.786507
2014-12-02,163.741,166.223,161.397,143.580002,15632775,124.349464
2014-12-03,165.808,173.197,165.808,148.259995,25366385,128.402634
2014-12-04,171.812,176.084,169.087,151.919998,16231820,131.572433
2014-12-05,175.103,177.065,172.366,150.119995,10470870,130.013519
2014-12-08,173.475,173.659,169.399,147.149994,11133160,127.441299
2014-12-09,169.018,170.611,164.676,143.360001,13694005,124.15892
2014-12-10,164.653,168.302,164.653,143.449997,17204115,124.236862
2014-12-11,165.115,166.57,162.124,140.960007,16623555,122.080368
2014-12-12,163.429,164.792,160.612,139.779999,12044030,121.058403
2014-12-15,159.78,165.923,159.399,141.710007,13295620,122.729927
2014-12-16,162.113,162.644,157.078,138.190002,24593550,119.681374
2014-12-17,157.956,161.651,154.723,137.279999,22411880,118.89325
2014-12-18,161.651,167.309,161.57,143.949997,16173390,124.669899
2014-12-19,168.59,170.08,166.523,145.690002,16823360,126.176865
2014-12-22,167.655,171.997,166.293,148.25,10991390,128.393967
2014-12-23,172.839,173.082,168.81,147.089996,11301155,127.389336
2014-12-24,170.334,172.943,169.156,149.009995,9685860,129.05217
2014-12-26,172.308,172.805,170.126,148.199997,6999975,128.350677
2014-12-29,172.274,172.909,170.057,148.490005,8101710,128.601837
2014-12-30,171.812,177.689,170.045,153.520004,20468880,132.95813
2014-12-31,177.262,178.971,175.922,154.410004,10031815,133.728943
2015-01-01,177.585,178.89,176.904,154.509995,3675025,133.815536
2015-01-02,178.509,183.774,178.047,158.440002,10627395,137.219177
2015-01-05,183.936,185.875,182.388,158.779999,14164070,137.513626
2015-01-06,182.1,182.157,177.435,154.330002,12749005,133.659637
2015-01-07,177.816,179.202,174.179,151.470001,15567125,131.182709
2015-01-08,177.816,178.855,175.738,153.830002,11130605,133.226624
2015-01-09,180.125,180.656,173.509,152.770004,13265440,132.308578
2015-01-12,176.892,180.356,175.16,155.570007,9423490,134.733566
2015-01-13,181.395,184.455,179.202,156.350006,17997855,135.409103
2015-01-14,181.961,183.127,179.017,157.339996,30983715,136.266495
2015-01-15,188.901,190.517,186.36,162.639999,30096355,140.856644
2015-01-16,187.861,189.062,184.744,160.529999,24563605,139.029236
2015-01-19,187.042,191.037,186.199,164.990005,14671960,142.891876
2015-01-20,190.979,199.281,190.979,171.669998,20434335,148.677185
2015-01-21,198.831,203.218,195.944,171.039993,24417815,148.131561
2015-01-22,198.369,199.269,194.304,170.399994,11307420,147.577286
2015-01-23,199.616,203.622,198.022,175.240005,18715695,151.769043
2015-01-27,203.218,204.373,199.108,176.570007,17618110,152.920914
2015-01-28,203.495,206.682,201.913,176.759995,15155780,153.085464
2015-01-29,202.999,205.043,201.371,174.850006,18110675,151.431274
2015-01-30,202.756,204.592,197.907,172.490005,15269195,149.387375
2015-02-02,198.357,198.357,189.143,166.440002,40766690,144.147675
2015-02-03,193.958,194.143,184.975,161.429993,29277895,139.808685
2015-02-04,187.284,189.801,182.804,160.470001,18173280,138.977264
2015-02-05,184.929,190.979,183.358,161.570007,19136815,139.929947
2015-02-06,187.053,189.339,184.305,162.160004,15057070,140.440933
2015-02-09,185.899,186.476,182.665,159.309998,12726995,137.972641
2015-02-10,182.365,191.626,169.503,163.559998,21805225,141.653412
2015-02-11,189.362,192.826,189.362,165.309998,12201935,143.169022
2015-02-12,190.332,194.258,188.266,167.820007,14864220,145.34285
2015-02-13,194.443,195.136,191.96,167.009995,11192775,144.641342
2015-02-16,193.866,193.877,187.538,163.130005,12646900,141.281006
2015-02-18,188.439,190.482,186.164,163.929993,12668965,141.973846
2015-02-19,190.171,191.025,185.344,162.669998,12998200,140.882614
2015-02-20,187.954,192.134,185.668,165.009995,12511580,142.90921
2015-02-23,194.212,194.397,186.303,162.199997,16180655,140.475571
2015-02-24,187.515,187.515,183.589,160.070007,17155100,138.630859
2015-02-25,185.437,187.203,183.127,158.970001,15775115,137.678192
2015-02-26,183.589,185.009,180.148,156.720001,21484770,135.729523
2015-02-27,182.411,190.402,181.534,164.160004,19578860,142.173065
2015-03-02,202.064,205.181,199.766,176.5,29341120,152.860275
2015-03-03,204.35,204.373,199.754,175.729996,10322765,152.193405
2015-03-04,209.234,209.904,196.244,171.330002,20876230,148.382736
2015-03-05,197.445,199.731,194.558,171.339996,13710620,148.391388
2015-03-09,195.136,196.013,189.651,164.830002,13809950,142.753311
2015-03-10,190.736,195.367,188.658,165.520004,17286410,143.350906
2015-03-11,191.21,192.434,188.531,164.580002,13969840,142.536804
2015-03-12,191.441,192.48,189.27,164.639999,8946110,142.58876
2015-03-13,191.96,192.341,184.167,160.669998,13538380,139.150482
2015-03-16,186.36,189.339,184.167,162.770004,12452355,140.969238
2015-03-17,189.709,193.704,188.554,166.639999,12641860,144.320892
2015-03-18,193.288,198.346,191.395,171.139999,21565815,148.218185
2015-03-19,199.292,201.048,190.598,166.800003,19070450,144.459457
2015-03-20,191.429,194.443,188.566,166.410004,16854390,144.121689
2015-03-23,193.15,193.75,190.194,165.839996,8688850,143.628036
2015-03-24,191.372,193.057,187.561,164.529999,21492620,142.4935
2015-03-25,190.055,190.979,185.668,161.300003,14640920,139.696106
2015-03-26,184.975,190.055,182.908,161.270004,42225610,139.67012
2015-03-27,187.7,189.824,180.864,163.199997,28115590,141.341629
2015-03-30,189.212,191.141,188.208,164.589996,12687060,142.545456
2015-03-31,191.141,192.572,187.238,163.149994,14274760,141.298325
2015-04-01,187.561,196.521,186.614,169.550003,14082540,146.841141
2015-04-06,196.302,198.092,194.212,169.179993,11597585,146.520691
2015-04-07,196.868,196.868,192.93,168.160004,13655825,145.637314
2015-04-08,194.859,194.859,189.132,164.119995,19859170,142.138397
2015-04-09,190.748,194.859,189.79,168.339996,19811865,145.793198
2015-04-10,195.471,196.383,193.531,168.520004,11584115,145.949097
2015-04-13,194.882,195.551,192.977,168.339996,9860795,145.793198
2015-04-15,194.974,199.523,193.057,169.130005,17151840,146.477402
2015-04-16,195.979,197.353,192.919,170.160004,12454880,147.369431
2015-04-17,196.371,196.371,186.176,161.880005,20015130,140.198425
2015-04-20,187.723,188.369,178.982,157.580002,22838400,136.47435
2015-04-21,180.737,185.437,178.232,156.75,17859615,135.755508
2015-04-22,182.435,185.113,179.248,159.210007,34472565,137.886032
2015-04-23,185.899,197.445,185.875,170.259995,66203965,147.456024
2015-04-24,197.214,197.376,189.478,164.789993,25613130,142.718658
2015-04-27,191.164,191.718,185.633,162.220001,15325245,140.492889
2015-04-28,186.776,192.087,186.014,165.289993,24754225,143.151688
2015-04-29,190.286,195.113,189.362,166.910004,16815610,144.554733
2015-04-30,192.041,196.013,190.967,167.889999,32475555,145.403458
2015-05-04,195.598,198.415,193.981,170.779999,10958590,147.906387
2015-05-05,196.752,199.881,196.106,171.490005,11601860,148.521301
2015-05-06,196.29,197.214,188.67,164.210007,15416255,142.216354
2015-05-07,189.316,189.316,182.019,159.679993,16180565,138.293091
2015-05-08,186.245,191.556,185.541,165.220001,17101355,143.09108
2015-05-11,192.134,195.921,190.979,168.869995,10048910,146.252197
2015-05-12,194.789,194.789,189.132,164.529999,11975115,142.4935
2015-05-13,190.748,196.233,190.656,168.149994,19426025,145.628647
2015-05-14,193.843,195.136,190.84,167.759995,15087310,145.290878
2015-05-15,194.997,199.593,194.351,169.910004,17026980,147.152924
2015-05-18,197.145,200.632,196.764,172.910004,11991900,149.751114
2015-05-19,199.523,202.699,198.138,172.809998,17563885,149.664505
2015-05-20,200.147,202.987,199.985,174.960007,11868010,151.52655
2015-05-21,190.563,190.793,186.828,172.160004,9573470,157.187347
2015-05-22,189.216,191.122,188.646,173.369995,9091245,158.292099
2015-05-25,189.917,190.191,186.314,170.539993,6228425,155.708221
2015-05-26,187.551,189.369,185.153,172.149994,8637040,157.178207
2015-05-27,185.755,191.45,185.755,174.179993,9011875,159.031647
2015-05-28,190.947,191.867,187.529,171.809998,15283635,156.867767
2015-05-29,188.537,193.718,188.537,176.460007,10859570,161.113373
2015-06-01,193.838,196.598,192.348,175.910004,12704125,160.611206
2015-06-02,193.411,193.433,184.298,169.139999,16620215,154.429993
2015-06-03,184.66,184.813,180.717,165.880005,21569610,151.453506
2015-06-04,182.907,183.104,179.676,165.429993,16055485,151.042633
2015-06-05,181.155,184.222,179.216,164.679993,13471950,150.357864
2015-06-08,181.812,181.922,178.647,164.520004,10556045,150.211792
2015-06-09,180.257,183.017,179.227,164.639999,11576335,150.321335
2015-06-10,180.279,183.214,180.279,166.690002,8792205,152.193054
2015-06-11,184.003,184.758,175.679,160.919998,15458335,146.924866
2015-06-12,175,177.617,173.926,161.089996,15189245,147.080078
2015-06-15,177.847,178.526,174.813,160.710007,9629465,146.733139
2015-06-16,176.117,179.403,174.386,163.100006,10452720,148.915283
2015-06-17,179.622,180.432,177.782,163.419998,10595150,149.207443
2015-06-18,177.541,181.462,176.807,164.929993,15115310,150.586121
2015-06-19,180.936,182.853,180.06,165.979996,9672370,151.5448
2015-06-22,183.083,189.26,182.929,171.880005,16062505,156.931686
2015-06-23,188.581,190.53,187.464,173.279999,12920395,158.20993
2015-06-24,188.603,191.407,186.741,172.009995,9633250,157.050369
2015-06-25,187.814,189.479,185.755,171.729996,9546750,156.794739
2015-06-26,186.631,187.42,183.915,170.149994,8739610,155.352127
2015-06-29,182.469,184.003,180.498,167.509995,13008910,152.941742
2015-06-30,183.784,185.317,182.699,168.770004,10901255,154.092163
2015-07-01,184.857,190.903,184.364,173.410004,10008360,158.328613
2015-07-02,190.136,192.327,189.917,173.940002,12745860,158.812531
2015-07-03,190.53,191.571,188.866,174.270004,5434175,159.113846
2015-07-06,188.318,190.727,187.288,173.910004,9839550,158.785141
2015-07-07,190.574,192.305,187.562,172.399994,8516965,157.406464
2015-07-08,186.193,186.774,173.532,159.5,51260720,145.628357
2015-07-09,177.212,179.622,174.145,159.960007,30729465,146.04837
2015-07-10,176.982,178.384,176.117,161.970001,12458255,147.88356
2015-07-13,178.526,179.644,172.612,162.899994,23861560,148.732666
2015-07-14,178.526,180.038,176.555,162.399994,13142700,148.276154
2015-07-15,177.803,178.526,175.46,160.860001,13717715,146.870087
2015-07-16,176.993,183.061,176.292,166.070007,28100665,151.626984
2015-07-17,179.841,183.126,177.869,164.910004,21185955,150.567871
2015-07-20,180.914,181.155,178.307,163.589996,10734130,149.362671
2015-07-21,179.622,180.18,176.347,161.529999,7971710,147.481827
2015-07-22,176.774,180.695,175.482,164.619995,13214535,150.30307
2015-07-23,180.06,182.25,178.537,164.070007,9892340,149.800934
2015-07-24,179.841,181.264,176.555,161.630005,12759565,147.57312
2015-07-27,176.993,177.289,171.352,157.059998,16092860,143.400574
2015-07-28,172.601,175.23,171.758,158.990005,10796865,145.162735
2015-07-29,175.657,179.841,174.364,163.220001,32223395,149.024841
2015-07-30,180.06,180.914,177.168,162.5,19520480,148.367447
2015-07-31,179.162,184.178,178.329,165.789993,21541175,151.371323
2015-08-03,182.896,184.2,180.553,166.649994,19091075,152.15654
2015-08-04,182.141,184.769,180.728,168.330002,18714140,153.69043
2015-08-05,184.879,185.415,181.637,166.119995,6614900,151.672623
2015-08-06,182.469,183.214,180.717,165.520004,7253480,151.124817
2015-08-07,181.374,181.746,179.479,164.289993,6664450,150.001785
2015-08-10,180.498,182.754,177.891,163.350006,11091580,149.143539
2015-08-11,179.622,180.279,174.583,159.729996,12570600,145.838364
2015-08-12,174.102,174.145,167.946,154,15414625,140.606705
2015-08-13,170.86,171.955,165.865,152.429993,17850695,139.173233
2015-08-14,167.793,174.978,167.574,159.360001,18962485,145.500549
2015-08-17,174.572,175.788,171.604,158.119995,7442630,144.368378
2015-08-18,174.134,175.241,171.243,157.199997,9974165,143.528397
