"Date","MARUTI.NS.Open","MARUTI.NS.High","MARUTI.NS.Low","MARUTI.NS.Close","MARUTI.NS.Volume","MARUTI.NS.Adjusted"
2016-09-26,5586,5625,5555.549805,5568.899902,418297,5513.748047
2016-09-27,5598.950195,5599.950195,5500,5511.399902,427991,5456.817383
2016-09-28,5510.600098,5555,5506,5521.799805,449876,5467.114258
2016-09-29,5575,5577,5395,5438.600098,693217,5384.73877
2016-09-30,5420,5497.5,5382.600098,5477.299805,646631,5423.055176
2016-10-03,5661,5720,5631.799805,5681,840940,5624.737793
2016-10-04,5715.149902,5717.950195,5650,5680,464913,5623.748047
2016-10-05,5707,5767,5673,5689.200195,644731,5632.856934
2016-10-06,5700,5745.600098,5700,5710.450195,416860,5653.896484
2016-10-07,5709.450195,5717.25,5667.299805,5683.799805,309473,5627.509766
2016-10-10,5724.899902,5734.399902,5695.950195,5712.350098,205840,5655.777344
2016-10-13,5690,5752.799805,5652.600098,5718.549805,441169,5661.916016
2016-10-14,5760.200195,5766.950195,5669.100098,5690.450195,352350,5634.094727
2016-10-17,5699,5699,5574.600098,5599.100098,400595,5543.648926
2016-10-18,5621,5645.350098,5580.100098,5626.700195,487798,5570.976074
2016-10-19,5633.700195,5647.899902,5593.049805,5604.600098,384608,5549.094727
2016-10-20,5615,5683.5,5615,5644.5,311728,5588.599609
2016-10-21,5650.5,5670,5616,5650.200195,224567,5594.243164
2016-10-24,5666,5748,5666,5713.899902,412403,5657.312012
2016-10-25,5734,5799,5725.649902,5781.450195,339506,5724.193359
2016-10-26,5796.600098,5898,5785,5869.100098,590811,5810.975098
2016-10-27,5897,5948,5789.100098,5860.149902,1864862,5802.11377
2016-10-28,5922,5928.549805,5865.75,5876.149902,935542,5817.955078
2016-11-01,5919,5974,5855.200195,5878.100098,1163831,5819.88623
2016-11-02,5805,5864.899902,5785,5794.600098,522312,5737.212891
2016-11-03,5799.899902,5859.899902,5780,5805.549805,585730,5748.054199
2016-11-04,5789,5789,5667.299805,5704.850098,679821,5648.352051
2016-11-07,5763,5784.850098,5708,5715.950195,532212,5659.341797
2016-11-08,5727.799805,5731,5581.5,5669,684050,5612.856934
2016-11-09,5305,5553,5305,5392.950195,1299603,5339.541016
2016-11-10,5505.5,5517.25,5305,5328.5,942971,5275.729004
2016-11-11,5290,5292.950195,5103,5134.25,1058491,5083.402832
2016-11-15,5101.899902,5119.049805,4806.399902,4846.600098,2793900,4798.601563
2016-11-16,4924,5009.399902,4901.549805,4990.799805,1952224,4941.373047
2016-11-17,5030,5048,4916.299805,4925.549805,668715,4876.769531
2016-11-18,4935,4989.899902,4887.899902,4950.899902,699355,4901.868652
2016-11-21,4990,4990,4765.299805,4787.450195,864696,4740.037598
2016-11-22,4830,4956,4825.549805,4934.549805,845997,4885.680176
2016-11-23,4945,4945,4860,4880.850098,757744,4832.512207
2016-11-24,4862,4883.899902,4804,4830.149902,550368,4782.314453
2016-11-25,4849,4905,4792.450195,4873.600098,669501,4825.333984
2016-11-28,4866,4913,4833,4893.75,1387068,4845.284668
2016-11-29,4898,5119,4896,5088.149902,874897,5037.759277
2016-11-30,5110.549805,5282,5100.100098,5266,1270618,5213.848145
2016-12-01,5266,5307.5,5204.25,5252.100098,1221883,5200.085449
2016-12-02,5220,5236.200195,5046,5068.100098,772281,5017.907715
2016-12-05,5063.899902,5219.899902,5055,5202.950195,578935,5151.422363
2016-12-06,5220,5261,5118.049805,5135.200195,646660,5084.343262
2016-12-07,5150.950195,5209.75,5035.049805,5116.649902,590462,5065.977051
2016-12-08,5172,5269.899902,5170,5234.600098,845955,5182.758789
2016-12-09,5290,5312.5,5201.200195,5235,562518,5183.154785
2016-12-12,5228,5228,5120.049805,5144.399902,357439,5093.452148
2016-12-13,5178.75,5207,5134.049805,5163.149902,484291,5112.016602
2016-12-14,5179.950195,5214.75,5130.200195,5141.049805,371699,5090.135254
2016-12-15,5099.950195,5197,5080,5152.049805,457317,5101.026367
2016-12-16,5174.5,5207,5151.200195,5188.649902,1170505,5137.263672
2016-12-19,5175,5195.450195,5104.049805,5115.049805,369118,5064.392578
2016-12-20,5135.899902,5147.5,5072,5108,377676,5057.412598
2016-12-21,5119.399902,5160,5073.549805,5137.850098,413072,5086.967285
2016-12-22,5144,5144,5053,5084.399902,399573,5034.046387
2016-12-23,5050,5214,5041,5197.149902,589006,5145.679688
2016-12-26,5179,5257.799805,5151.100098,5167.350098,510998,5116.174805
2016-12-27,5185,5237.399902,5117.200195,5224,486703,5172.263672
2016-12-28,5250,5278,5219.450195,5231.25,595514,5179.441895
2016-12-29,5217.200195,5349,5217.200195,5314.799805,655325,5262.164551
2016-12-30,5347,5377.899902,5303,5319.549805,559886,5266.867188
2017-01-02,5320.049805,5474.200195,5267.799805,5466,651321,5411.867188
2017-01-03,5466,5524.200195,5432.600098,5508.399902,631753,5453.847168
2017-01-04,5530,5554.700195,5494,5502.149902,679443,5447.65918
2017-01-05,5525.100098,5649.899902,5525.100098,5634.950195,744210,5579.144043
2017-01-06,5650,5657.299805,5597,5615.549805,544695,5559.936035
2017-01-09,5644.799805,5680,5610.600098,5658.5,345094,5602.460938
2017-01-10,5680,5693.700195,5641,5674.850098,410444,5618.648926
2017-01-11,5691,5772.899902,5691,5762.350098,539326,5705.282227
2017-01-12,5770,5795,5742,5777.350098,421634,5720.133789
2017-01-13,5792,5794,5683.649902,5699.5,1086873,5643.054688
2017-01-16,5697.950195,5725.200195,5661,5676.899902,290142,5620.678223
2017-01-17,5690,5718.899902,5657.049805,5669.399902,343048,5613.25293
2017-01-18,5685,5719,5665,5684.450195,308483,5628.153809
2017-01-19,5675,5728,5675,5718.350098,239027,5661.718262
2017-01-20,5717,5749,5642,5668.950195,444280,5612.807617
2017-01-23,5668.950195,5712.75,5643.799805,5700,297515,5643.549805
2017-01-24,5704,5745.75,5688.950195,5737.200195,301613,5680.381348
2017-01-25,5763.899902,5834,5708.049805,5802.549805,1148793,5745.083984
2017-01-27,5842,5927.700195,5825.049805,5915.899902,576906,5857.311523
2017-01-30,5916,5939,5885,5894.950195,323448,5836.569336
2017-01-31,5889,5934.899902,5875.5,5894.25,374637,5835.875977
2017-02-01,5900,6203.5,5886,6179.200195,1212008,6118.004395
2017-02-02,6170,6218.350098,6130,6144.350098,745214,6083.499023
2017-02-03,6147.899902,6156.649902,6096.549805,6115.450195,304078,6054.885742
2017-02-06,6157,6187,6125,6149.700195,322223,6088.796387
2017-02-07,6166,6231.5,6144,6213.200195,456427,6151.66748
2017-02-08,6219.700195,6233.899902,6165.149902,6194.649902,410369,6133.300781
2017-02-09,6195.5,6204,6111.600098,6157.100098,511610,6096.123047
2017-02-10,6170,6173.75,6096.399902,6112.25,284471,6051.716797
2017-02-13,6092,6139.899902,6002,6022,404675,5962.36084
2017-02-14,6045,6045,5928.100098,5939.850098,439745,5881.024414
2017-02-15,5950,5961.799805,5842.200195,5862.700195,609791,5804.638672
2017-02-16,5860,6037.950195,5860,6024.549805,576390,5964.885254
2017-02-17,6038,6055.850098,5955.049805,5989.75,326378,5930.430176
2017-02-20,5989.75,6120.75,5912.299805,6093.149902,504439,6032.806152
2017-02-21,6071.100098,6090.649902,6043,6063.149902,287864,6003.103027
2017-02-22,6073,6116.149902,6040,6079.649902,431264,6019.439941
2017-02-23,6090,6092.100098,6015.049805,6031,461009,5971.271484
2017-02-27,6005,6050.950195,5940,5951.5,394395,5892.559082
2017-02-28,5946.299805,6000,5914.799805,5922.5,558820,5863.846191
2017-03-01,5960,5998.799805,5885.149902,5919.600098,559896,5860.975098
2017-03-02,5951,5998.799805,5900.25,5918.75,473769,5860.133301
2017-03-03,5924,5928.950195,5875,5887.75,362057,5829.44043
2017-03-06,5925.5,5974.799805,5912,5934.850098,361209,5876.074219
2017-03-07,5931,5954,5881,5888.5,373103,5830.183105
2017-03-08,5895,5904.899902,5800,5864.149902,639968,5806.074219
2017-03-09,5884,5975,5864.149902,5964.399902,598391,5905.331055
2017-03-10,5997,6008.399902,5936.049805,5955.600098,443986,5896.618652
2017-03-14,6060,6144.399902,6010,6132.399902,875005,6071.66748
2017-03-15,6115,6168.799805,6092.5,6137.350098,384040,6076.568359
2017-03-16,6159.600098,6186.299805,6131.700195,6155.450195,252721,6094.489258
2017-03-17,6165,6226.799805,6150,6192.600098,1048024,6131.271484
2017-03-20,6220,6220,6151.100098,6158.899902,207710,6097.904785
2017-03-21,6164.75,6200.549805,6051.850098,6076.299805,532134,6016.123047
2017-03-22,6046.399902,6053.399902,5977.399902,6005.799805,462793,5946.321289
2017-03-23,6015.899902,6069,6015.899902,6034.799805,447530,5975.033691
2017-03-24,6047,6047,5992.100098,6004.649902,573292,5945.182617
2017-03-27,5977,6020,5965.649902,5985.799805,340512,5926.519043
2017-03-28,5971.200195,6049,5962.549805,5974.25,505962,5915.083496
2017-03-29,6008.899902,6008.899902,5929.350098,5944.149902,494597,5885.281738
2017-03-30,5965,6000.899902,5935.049805,5956.600098,898999,5897.608398
2017-03-31,5952,6041,5940.100098,6015.700195,501939,5956.123535
2017-04-03,6095,6095,6030,6072,378716,6011.865723
2017-04-05,6110,6359,6071.049805,6342.399902,1076674,6279.587402
2017-04-06,6335,6336,6260,6291.649902,505863,6229.340332
2017-04-07,6250,6336,6236.049805,6259.350098,467235,6197.360352
2017-04-10,6282,6307.799805,6245.049805,6268.850098,318486,6206.766113
2017-04-11,6274.799805,6305,6230,6247.799805,373105,6185.924316
2017-04-12,6263.899902,6263.899902,6126.700195,6154.5,415372,6093.548828
2017-04-13,6155,6175,6066.899902,6077.950195,386820,6017.756836
2017-04-17,6070.600098,6137.5,6021,6115.549805,342286,6054.984375
2017-04-18,6120,6234.350098,6120,6137.149902,453391,6076.370117
2017-04-19,6131.899902,6222.350098,6113.799805,6196.950195,366504,6135.578613
2017-04-20,6200,6303.149902,6188,6273.5,466934,6211.370117
2017-04-21,6283.899902,6295.049805,6177,6185.799805,294827,6124.538574
2017-04-24,6223.200195,6335,6200,6318.350098,426893,6255.775879
2017-04-25,6327.700195,6350,6282.5,6337.200195,384281,6274.439453
2017-04-26,6335,6424.75,6311,6406.299805,540500,6342.854492
2017-04-27,6439,6450,6320.350098,6374.049805,1087684,6310.924316
2017-04-28,6410,6589.799805,6390.549805,6524.850098,949573,6460.230957
2017-05-02,6676,6730,6618,6705.5,888539,6639.091797
2017-05-03,6714.799805,6714.950195,6631.100098,6644,370021,6578.200684
2017-05-04,6662,6686.950195,6626,6639.799805,372533,6574.041992
2017-05-05,6625.549805,6676.399902,6602,6654.149902,337498,6588.25
2017-05-08,6688,6703.649902,6612.549805,6630.549805,208481,6564.883789
2017-05-09,6666,6666,6615,6629.299805,215203,6563.645996
2017-05-10,6645,6754,6635.899902,6737.75,295859,6671.022461
2017-05-11,6749,6789.399902,6711.100098,6762.5,259056,6695.527344
2017-05-12,6798,6798,6691,6730.200195,256491,6663.547363
2017-05-15,6759.399902,6839.100098,6733.450195,6823.899902,336356,6756.318848
2017-05-16,6850,6977.549805,6830,6953.950195,707624,6885.081543
2017-05-17,6950,6979,6885.850098,6958.200195,445461,6889.289551
2017-05-18,6918.299805,6948,6814.450195,6831.049805,406814,6763.397949
2017-05-19,6854.799805,6893.899902,6691.549805,6790.549805,552223,6723.299316
2017-05-22,6803.950195,6843.950195,6689.25,6701.700195,327493,6635.32959
2017-05-23,6765,6910,6743.649902,6878.850098,956457,6810.725098
2017-05-24,6903,6912.549805,6813,6869.649902,433647,6801.616211
2017-05-25,6879.950195,7018,6835,6985.700195,435721,6916.51709
2017-05-26,6971.149902,7085.049805,6936.200195,7064.799805,373937,6994.833008
2017-05-29,7050,7197.799805,7025.549805,7134.450195,427378,7063.793945
2017-05-30,7134.450195,7206.600098,7084.149902,7147.5,403698,7076.714355
2017-05-31,7138,7248,7134.950195,7211,650259,7139.585449
2017-06-01,7242,7245,7110.100098,7146.600098,649217,7075.823242
2017-06-02,7182,7187.700195,7100,7114.700195,310268,7044.239258
2017-06-05,7139.799805,7161.899902,7091.100098,7125.700195,296147,7055.130371
2017-06-06,7134,7154.299805,7085.049805,7112.100098,324579,7041.665039
2017-06-07,7135,7225,7107.600098,7205.700195,518152,7134.338379
2017-06-08,7199,7274.950195,7198,7249.5,426525,7177.704102
2017-06-09,7271,7480.899902,7230,7464.850098,1122640,7390.921387
2017-06-12,7445,7450,7355.5,7373.649902,454342,7300.624512
2017-06-13,7394.600098,7455,7335,7348.950195,607567,7276.169434
2017-06-14,7343,7392.450195,7331.850098,7351.049805,277472,7278.248535
2017-06-15,7348.350098,7393,7272.149902,7312.299805,388150,7239.881836
2017-06-16,7332,7360.049805,7250,7263.899902,547028,7191.961426
2017-06-19,7314,7322.149902,7235,7249.25,372747,7177.456543
2017-06-20,7265,7283.649902,7190.299805,7207.25,757716,7135.872559
2017-06-21,7220,7284.5,7153.299805,7268.200195,460423,7196.219238
2017-06-22,7291,7352,7288,7316.100098,436033,7243.644531
2017-06-23,7321.25,7331.649902,7205,7219.149902,355854,7147.654785
2017-06-27,7239.5,7267.200195,7155.100098,7183.350098,365667,7112.209473
2017-06-28,7213.950195,7324,7205,7225.049805,637214,7153.496094
2017-06-29,7254.899902,7290,7205,7224.350098,543979,7152.803223
2017-06-30,7214.799805,7233.600098,7157.149902,7217.600098,367886,7146.120117
2017-07-03,7238.899902,7365,7211.200195,7354,556846,7281.169434
2017-07-04,7386,7415.049805,7340,7376.149902,428293,7303.099609
2017-07-05,7374.75,7394,7332,7377.649902,273869,7304.584961
2017-07-06,7377.649902,7498,7376.200195,7474.049805,416512,7400.030273
2017-07-07,7470,7474.049805,7420,7432.799805,339803,7359.188477
2017-07-10,7458.799805,7500,6700,7430.450195,47033,7356.862305
2017-07-11,7473.899902,7495,7400,7457,423681,7383.149414
2017-07-12,7485,7485,7435.100098,7476.649902,233096,7402.604492
2017-07-13,7490,7574.5,7465.149902,7567.549805,472029,7492.604004
2017-07-14,7574.950195,7588.950195,7520,7557.25,267450,7482.40625
2017-07-17,7571.950195,7578,7504.299805,7522.299805,289180,7447.802246
2017-07-18,7525,7591.5,7515,7549.350098,387214,7474.584961
2017-07-19,7564.25,7584,7535,7561.5,223986,7486.614258
2017-07-20,7580,7584.5,7480.049805,7490.950195,290547,7416.763184
2017-07-21,7500,7549.899902,7445,7543,434483,7468.297363
2017-07-24,7554,7569,7495,7554.549805,357195,7479.73291
2017-07-25,7573,7573,7493.549805,7504.850098,323585,7430.525391
2017-07-26,7539,7595,7504,7565.25,377790,7490.327148
2017-07-27,7615,7683.399902,7536,7599.600098,1148259,7524.336914
2017-07-28,7617,7673.600098,7584,7630.450195,459181,7554.881836
2017-07-31,7664,7765,7651,7750.049805,505371,7673.296875
2017-08-01,7759.899902,7920,7725,7856.100098,1096934,7778.296875
2017-08-02,7878.899902,7880,7775,7795.5,414448,7718.296875
2017-08-03,7794,7829,7711,7737.399902,287116,7660.771973
2017-08-04,7750,7804.899902,7740,7770.299805,325021,7693.346191
2017-08-07,7779.5,7892.350098,7771,7838.649902,327318,7761.019531
2017-08-08,7849,7885,7736.899902,7755.899902,319951,7679.088867
2017-08-09,7759,7795,7639.100098,7661.600098,285089,7585.723145
2017-08-10,7637.350098,7640,7538.899902,7578.75,385730,7503.693359
2017-08-11,7501.899902,7533.799805,7380,7457.399902,676390,7383.54541
2017-08-14,7516,7647,7515,7608.450195,328598,7533.099609
2017-08-16,7649.100098,7720.100098,7585.049805,7701.149902,488766,7624.881348
2017-08-17,7701,7708.850098,7565,7582.450195,321296,7507.356934
2017-08-18,7551,7624,7531.350098,7598.799805,332924,7523.544922
2017-08-21,7629,7658.049805,7490,7501.899902,277519,7427.604492
2017-08-22,7540,7567.5,7475.100098,7496.100098,278131,7421.862305
2017-08-23,7548,7590,7501,7573.049805,258051,7498.049805
2017-08-24,7536,7635,7483.600098,7612.850098,436912,7612.850098
2017-08-28,7649,7649,7568.049805,7579,391028,7579
2017-08-29,7565,7575.549805,7495.049805,7521.5,368309,7521.5
2017-08-30,7603,7639.350098,7532.5,7557.450195,471048,7557.450195
2017-08-31,7564.899902,7720.399902,7532,7700.299805,586954,7700.299805
2017-09-01,7747.5,7834.899902,7730,7812.299805,627407,7812.299805
2017-09-04,7840,7876,7756.75,7821.5,362724,7821.5
2017-09-05,7843,7855.950195,7801,7817.200195,182518,7817.200195
2017-09-06,7800,7904,7770,7846.649902,340420,7846.649902
2017-09-07,7888,7949,7858.5,7919.200195,389478,7919.200195
2017-09-08,7940.450195,7979.75,7892,7970.75,341309,7970.75
2017-09-11,8000,8168,8000,8142.399902,547463,8142.399902
2017-09-12,8192,8192,8116,8154.5,387447,8154.5
2017-09-13,8161.899902,8200,8100.149902,8122.600098,371832,8122.600098
2017-09-14,8139.950195,8164.950195,8042.049805,8070.25,293890,8070.25
2017-09-15,8076.950195,8119.100098,8043.5,8099.75,400099,8099.75
2017-09-18,8130.700195,8185,8130.700195,8157.850098,219992,8157.850098
2017-09-19,8178,8184.950195,8124.450195,8131.700195,245577,8131.700195
2017-09-20,8164.399902,8164.399902,8109.100098,8120.149902,185837,8120.149902
2017-09-21,8101,8170.899902,8075.100098,8144.950195,258168,8144.950195
2017-09-22,8145,8175.5,8050,8068.200195,366359,8068.200195
2017-09-25,8074,8089,7855.049805,7964.950195,626129,7964.950195
2017-09-26,7980,7980.049805,7869.100098,7889.899902,440508,7889.899902
2017-09-27,7949,7978,7715,7739.950195,564788,7739.950195
2017-09-28,7735.100098,7920,7651,7897.350098,768225,7897.350098
2017-09-29,7960,8007.799805,7925,7978.200195,486217,7978.200195
2017-10-03,8055.350098,8069.049805,7855,7888.299805,516298,7888.299805
2017-10-04,7894,7933.899902,7830.600098,7847.200195,301347,7847.200195
2017-10-05,7836,7901,7807.200195,7831.049805,272177,7831.049805
2017-10-06,7864.950195,7919,7845.049805,7903.200195,440453,7903.200195
2017-10-09,7909,7957,7866.700195,7896.700195,261839,7896.700195
2017-10-10,7890.5,7934.899902,7885.299805,7893.700195,224485,7893.700195
2017-10-11,7892,7898.850098,7801,7825.149902,644166,7825.149902
2017-10-12,7845,7918,7830,7904.25,396436,7904.25
2017-10-13,7900,7940,7860.049805,7874.149902,328108,7874.149902
2017-10-16,7900,7935,7814,7842,502632,7842
2017-10-17,7851,7902.299805,7830.899902,7838.899902,304861,7838.899902
2017-10-18,7859,7873.049805,7748.200195,7784.049805,489207,7784.049805
2017-10-19,7803,7803,7690,7731.100098,115449,7731.100098
2017-10-23,7748.799805,7860,7714,7818.5,471496,7818.5
2017-10-24,7865.299805,7932.200195,7841.600098,7875,354257,7875
2017-10-25,7930,7945,7810.299805,7870.200195,254379,7870.200195
2017-10-26,7900,8086,7866.200195,8068.049805,684763,8068.049805
2017-10-27,8123.950195,8240,8062.600098,8114.450195,1201080,8114.450195
2017-10-30,8200,8279,8163.299805,8195.25,726605,8195.25
2017-10-31,8195,8226.5,8167.200195,8211.25,318652,8211.25
2017-11-01,8251,8256.450195,8160,8238.400391,631375,8238.400391
2017-11-02,8250,8273.950195,8201,8225.799805,247753,8225.799805
2017-11-03,8235,8242.900391,8175,8219.400391,288916,8219.400391
2017-11-06,8209.5,8370.549805,8199.349609,8310.200195,392588,8310.200195
2017-11-07,8348,8348,8210,8220.299805,348296,8220.299805
2017-11-08,8218,8285.049805,8204.900391,8232,199176,8232
2017-11-09,8273.700195,8273.700195,8148.700195,8204.799805,442672,8204.799805
2017-11-10,8198.799805,8234.900391,8111.049805,8183.5,351694,8183.5
2017-11-13,8185,8219.049805,8080,8109.200195,181361,8109.200195
2017-11-14,8129,8186,8109,8122.950195,237427,8122.950195
2017-11-15,8100,8180,8087,8127.25,275441,8127.25
2017-11-16,8130,8234.849609,8129.25,8163.700195,321844,8163.700195
2017-11-17,8218,8362.450195,8218,8348.349609,419255,8348.349609
2017-11-20,8377,8449,8350,8425.650391,372037,8425.650391
2017-11-21,8446,8449.450195,8401,8424.799805,255180,8424.799805
2017-11-22,8448,8525,8444,8513.150391,383442,8513.150391
2017-11-23,8512,8519,8443.5,8463.400391,289808,8463.400391
2017-11-24,8463.400391,8540,8463.400391,8487.950195,343432,8487.950195
2017-11-27,8486,8524.200195,8445,8508.599609,172254,8508.599609
2017-11-28,8490.599609,8658,8476.049805,8624.150391,456041,8624.150391
2017-11-29,8649,8696,8576,8671.349609,382984,8671.349609
2017-11-30,8650,8676,8575,8599.099609,582023,8599.099609
2017-12-01,8660,8695,8593,8609,436589,8609
2017-12-04,8659.75,8659.950195,8480.549805,8500.799805,242191,8500.799805
2017-12-05,8519.950195,8554.950195,8476.5,8500.400391,213998,8500.400391
2017-12-06,8494,8638.75,8450.049805,8612.400391,420876,8612.400391
2017-12-07,8615.900391,8988.25,8614.549805,8882.400391,834850,8882.400391
2017-12-08,8929.799805,9119,8899,9042.25,1006694,9042.25
2017-12-11,9108,9167,9089.75,9133.799805,564023,9133.799805
2017-12-12,9150,9218.5,9100,9131.349609,491488,9131.349609
2017-12-13,9091,9176,9075,9120.650391,446829,9120.650391
2017-12-14,9127,9146.799805,9046,9112.75,655484,9112.75
2017-12-15,9170,9236.299805,9147.299805,9165.900391,620495,9165.900391
2017-12-18,9110,9344,8990.150391,9309.099609,658668,9309.099609
2017-12-19,9345,9858,9326,9801.5,1275759,9801.5
2017-12-20,9966,9996.400391,9700.25,9733.900391,1216280,9733.900391
2017-12-21,9788,9817.400391,9610.049805,9631.049805,849633,9631.049805
2017-12-22,9665,9824.799805,9605,9700,814330,9700
2017-12-26,9741,9765,9616.200195,9679,542587,9679
2017-12-27,9694,9750.700195,9629.099609,9644.099609,402886,9644.099609
2017-12-28,9693.5,9693.5,9615.799805,9629.200195,659995,9629.200195
2017-12-29,9659,9769,9650,9729.549805,471554,9729.549805
2018-01-01,9749,9789,9629.799805,9651.900391,426354,9651.900391
2018-01-02,9699,9718.599609,9525,9554.049805,451227,9554.049805
2018-01-03,9597,9598,9402,9416.599609,658281,9416.599609
2018-01-04,9450,9488,9367.200195,9386.25,562919,9386.25
2018-01-05,9458,9532,9412.549805,9433.849609,732512,9433.849609
2018-01-08,9488,9495,9425,9448.950195,294549,9448.950195
2018-01-09,9464.799805,9491.450195,9361,9383.549805,427590,9383.549805
2018-01-10,9387.799805,9454.849609,9315.900391,9375.849609,394826,9375.849609
2018-01-11,9410,9430,9326,9339.799805,368996,9339.799805
2018-01-12,9387,9494.75,9355.099609,9459.150391,685141,9459.150391
2018-01-15,9499.950195,9508.549805,9340,9358.450195,385462,9358.450195
2018-01-16,9371,9408.650391,9300,9322.049805,364816,9322.049805
2018-01-17,9316,9368.799805,9256,9313.900391,390461,9313.900391
2018-01-18,9350,9518.900391,9332,9368.700195,686971,9368.700195
2018-01-19,9325,9396,9282,9323.950195,542339,9323.950195
2018-01-22,9349,9356.75,9271.599609,9310.099609,454188,9310.099609
2018-01-23,9347,9429.299805,9290,9393.400391,561948,9393.400391
2018-01-24,9419,9519.950195,9340.450195,9434.950195,568489,9434.950195
2018-01-25,9485,9485,9250,9278.200195,705224,9278.200195
2018-01-29,9481,9714,9461,9630.700195,1546624,9630.700195
2018-01-30,9620,9675.5,9550,9571.549805,573988,9571.549805
2018-01-31,9558.049805,9585,9458.900391,9509.700195,462650,9509.700195
2018-02-01,9545,9563.700195,9312,9401.849609,550971,9401.849609
2018-02-02,9359,9359,8940,8990.599609,984189,8990.599609
2018-02-05,8850.150391,9120,8688,9080.599609,651062,9080.599609
2018-02-06,8700,9113.5,8661.599609,8984.599609,840339,8984.599609
2018-02-07,9170,9170,8873,8921.799805,509440,8921.799805
2018-02-08,8988.900391,9060,8915,9030.700195,465683,9030.700195
2018-02-09,8906,8986.549805,8870,8936.099609,364892,8936.099609
2018-02-12,8960,9150,8960,9117.849609,408523,9117.849609
2018-02-14,9149.900391,9157.5,8986,9001.599609,357737,9001.599609
2018-02-15,9049,9090,9001,9020.25,250781,9020.25
2018-02-16,9039.900391,9070,8806.849609,8836.950195,632659,8836.950195
2018-02-19,8856,8865.849609,8691.650391,8724.849609,436138,8724.849609
2018-02-20,8745,8768.950195,8650,8722.650391,517802,8722.650391
2018-02-21,8771,8795,8708.200195,8782.75,471756,8782.75
2018-02-22,8769,8769,8601.5,8634.049805,638857,8634.049805
2018-02-23,8665,8738.950195,8655.049805,8698.799805,567960,8698.799805
2018-02-26,8758,9055,8750.049805,9005.349609,869374,9005.349609
2018-02-27,9093,9114.950195,8872.599609,8891.200195,684609,8891.200195
2018-02-28,8870,8934,8772,8850.950195,680125,8850.950195
2018-03-01,8874,8936.049805,8811.349609,8873.450195,609369,8873.450195
2018-03-05,8867,8867,8775,8795.099609,388180,8795.099609
2018-03-06,8855.549805,8885,8600,8616.5,543686,8616.5
2018-03-07,8621.799805,8713.849609,8552,8679.099609,598715,8679.099609
2018-03-08,8700.200195,8775,8651,8729.349609,533856,8729.349609
2018-03-09,8760,8774,8650,8660.599609,323450,8660.599609
2018-03-12,8719,8826.799805,8681.099609,8810.299805,438339,8810.299805
2018-03-13,8810,8848,8691,8756.049805,521943,8756.049805
2018-03-14,8735,8874,8725.049805,8846.299805,411769,8846.299805
2018-03-15,8839.900391,8875,8800.950195,8837.549805,313431,8837.549805
2018-03-16,8869,8869,8649.400391,8676.549805,622932,8676.549805
2018-03-19,8711.5,8800,8703.549805,8773.5,571830,8773.5
2018-03-20,8764.450195,8845.5,8735,8802.400391,408924,8802.400391
2018-03-21,8839.900391,8945,8825.049805,8874.650391,516020,8874.650391
2018-03-22,8870,8910.5,8684.400391,8696.549805,471749,8696.549805
2018-03-23,8612.549805,8640.5,8542.099609,8607.25,644482,8607.25
2018-03-26,8607,8798,8605,8765.299805,447858,8765.299805
2018-03-27,8815,8887,8767.150391,8852.299805,423455,8852.299805
2018-03-28,8812,9084,8801,8861.099609,1194227,8861.099609
2018-04-02,8990,9088,8953.25,9008.200195,552649,9008.200195
2018-04-03,9008.950195,9060,8955,9026.450195,339709,9026.450195
2018-04-04,9078,9149.400391,8980.599609,9013.5,488280,9013.5
2018-04-05,9050,9157.650391,9050,9132.599609,236956,9132.599609
2018-04-06,9165,9230,9042.549805,9206.200195,429514,9206.200195
2018-04-09,9220,9308.150391,9184.700195,9292.650391,426170,9292.650391
2018-04-10,9290,9315.450195,9239,9273.450195,299119,9273.450195
2018-04-11,9290,9350,9208.549805,9302.5,318010,9302.5
2018-04-12,9290,9290,9181.099609,9204.450195,300797,9204.450195
2018-04-13,9267,9267,9106.25,9123.950195,366224,9123.950195
2018-04-16,9100,9245,9065,9232,271057,9232
2018-04-17,9241,9242,9137.549805,9160.349609,342578,9160.349609
2018-04-18,9178,9227.450195,9095.900391,9121.5,452854,9121.5
2018-04-19,9144,9183.75,9068,9077.650391,256088,9077.650391
2018-04-20,9082,9108.150391,9012.950195,9025,303913,9025
2018-04-23,9039.900391,9125,9005.950195,9064.849609,302205,9064.849609
2018-04-24,9095,9142.549805,9031,9064.650391,312103,9064.650391
2018-04-25,9059,9068.799805,8908,8934.599609,488641,8934.599609
2018-04-26,8949,8981,8890,8946.450195,614321,8946.450195
2018-04-27,9015,9137,8715.099609,8783.349609,1873816,8783.349609
2018-04-30,8790,8904.200195,8760.299805,8814.950195,495278,8814.950195
