"Date","M&M.NS.Open","M&M.NS.High","M&M.NS.Low","M&M.NS.Close","M&M.NS.Volume","M&M.NS.Adjusted"
2011-07-19,354.975006,358.5,351.25,358.174988,1537806,311.386597
2011-07-20,358.799988,359.899994,352,352.825012,1072138,306.735504
2011-07-21,351,355.274994,348.549988,351.325012,1179430,305.431427
2011-07-22,354.450012,363,352.75,362.174988,1437780,314.864105
2011-07-25,360.5,376.5,360.5,374.149994,4088972,325.27475
2011-07-26,373.850006,376.725006,356.725006,358.875,4101922,311.995209
2011-07-27,359,360.25,354.325012,359.149994,2394090,312.234222
2011-07-28,354.5,363.225006,351,358.049988,3075146,311.277924
2011-07-29,357.5,362.225006,354.200012,360.375,1922582,313.299194
2011-08-01,362.25,367.799988,362.25,365.475006,3287918,317.733002
2011-08-02,363.274994,367.375,360.075012,361.700012,2828730,314.451141
2011-08-03,357.649994,360,350.725006,354.450012,3104520,308.148193
2011-08-04,353.100006,354.850006,338.299988,339.725006,5177722,295.34671
2011-08-05,330,334.5,319.125,326.674988,6048310,284.001434
2011-08-08,320.450012,339.950012,316.299988,334.125,5129658,290.478271
2011-08-09,318.100006,350,318.100006,346.549988,9495834,301.280121
2011-08-10,355,366.75,352.075012,365.200012,7799668,317.493927
2011-08-11,359.5,369.700012,357.174988,364.299988,3592542,316.711487
2011-08-12,366.850006,371.450012,365,369.975006,5078270,321.645172
2011-08-16,371.549988,372.799988,364.299988,366,3883590,318.189453
2011-08-17,363.375,365,356.875,359.575012,3229408,312.60376
2011-08-18,359.950012,367.399994,352.600006,358.600006,3242690,311.756073
2011-08-19,351.825012,363.774994,351.825012,359.25,3147054,312.321198
2011-08-22,359.5,361.75,349.325012,356.899994,8068954,310.278137
2011-08-23,357.5,359.424988,346.274994,354.625,6500122,308.300354
2011-08-24,351.100006,356.25,347.299988,348.725006,6351584,303.171051
2011-08-25,352.350006,353.700012,345.024994,348.700012,6294038,303.149323
2011-08-26,347.600006,359.899994,347.575012,352.174988,4514026,306.170349
2011-08-29,353.75,371,353.75,366.649994,4836220,318.754486
2011-08-30,370,372.299988,367.049988,369.075012,2773386,320.862701
2011-09-02,374,384.950012,370.399994,382.549988,6187726,332.577515
2011-09-05,381.350006,387.350006,377.5,384.524994,3614312,334.294495
2011-09-06,381,400,380.674988,398.649994,9012384,346.574341
2011-09-07,400.274994,405.325012,389.825012,392.700012,4960100,341.401611
2011-09-08,396.450012,398.475006,390.450012,395.375,3830148,343.727173
2011-09-09,395.950012,400.950012,394,395.725006,3642282,344.031433
2011-09-12,389.725006,394.5,386.875,391.700012,4443066,340.532257
2011-09-13,392.875,397.700012,382.75,390.899994,2869218,339.8367
2011-09-14,392.700012,402.200012,391.674988,396.725006,5912254,344.900848
2011-09-15,400,405.5,396.524994,402.700012,4934022,350.095276
2011-09-16,405.25,407.700012,396.5,398.274994,5968350,346.248352
2011-09-19,397.5,401.674988,394.200012,399.950012,2746406,347.704529
2011-09-20,401.350006,409.75,398.625,407.200012,4012450,354.007477
2011-09-21,408.450012,408.450012,402.549988,407.25,3835756,354.050934
2011-09-22,401.725006,404.125,389.299988,391.774994,2594714,340.597443
2011-09-23,388.75,394,385.450012,387.774994,3173724,337.119995
2011-09-26,390,390.225006,379.600006,385.549988,2782680,335.185577
2011-09-27,390.049988,400.774994,389.325012,398.899994,2956338,346.791718
2011-09-28,401.899994,402,388.649994,395.475006,2325638,343.814087
2011-09-29,393.625,411.950012,389.975006,406.950012,7254578,353.790131
2011-09-30,405.5,410,401.125,402.375,2838314,349.812744
2011-10-03,400,409.174988,398.075012,405.200012,3996994,352.268707
2011-10-04,402.125,406.5,386.899994,388.399994,4014422,337.6633
2011-10-05,389.299988,397.450012,388.325012,392.125,3639250,340.901733
2011-10-07,398.600006,402.399994,395.5,398.149994,2772016,346.139679
2011-10-10,396,405.5,396,403.424988,2818386,350.725555
2011-10-11,407.5,407.5,397.024994,399.375,2135540,347.20462
2011-10-12,399.549988,405.575012,391.600006,403.825012,4914106,351.073364
2011-10-13,407.5,407.5,396.649994,399.450012,3727320,347.269836
2011-10-14,396.799988,404.524994,396.799988,402.825012,1481590,350.203979
2011-10-17,405.75,409.725006,404.100006,406.375,1791178,353.290222
2011-10-18,401.049988,404.825012,398.475006,403.75,1492326,351.008148
2011-10-19,405.25,408.75,403.924988,405.225006,1428572,352.290436
2011-10-20,403,407.5,393.25,400.799988,2275984,348.443481
2011-10-21,401.850006,405.25,397.5,401.024994,1188030,348.63913
2011-10-24,406.700012,407.5,404,404.924988,1664082,352.029633
2011-10-25,407.25,429.274994,404.5,426.924988,5349704,371.155792
2011-10-28,434.125,438.649994,429.274994,435.25,3443196,378.39328
2011-10-31,437.5,437.5,425.575012,432.674988,1811934,376.154633
2011-11-01,429.600006,431.5,415.899994,417.024994,4103788,362.548981
2011-11-02,415.75,424.950012,414.850006,420.274994,2495188,365.374451
2011-11-03,419.350006,422.825012,413.524994,419.850006,2305300,365.004974
2011-11-04,424.399994,424.850006,415.649994,418.174988,1904518,363.548798
2011-11-08,420,423.25,415.100006,417.825012,1590322,363.244507
2011-11-09,419.125,420,405,406.5,1893452,353.398895
2011-11-11,406.5,423.725006,402.899994,420.700012,6495974,365.743958
2011-11-14,423,425.350006,391.100006,395.524994,9510898,343.857544
2011-11-15,395.399994,397.424988,376.274994,379.625,4986120,330.034576
2011-11-16,381.625,390.350006,377.575012,387.625,4285388,336.989532
2011-11-17,386.450012,389.350006,377.299988,379.225006,2966038,329.686829
2011-11-18,376.5,378.899994,361.274994,368.975006,5070078,320.775818
2011-11-21,365.5,372.200012,356,359.600006,4154262,312.625458
2011-11-22,362.549988,365.5,351.5,354.825012,4577000,308.474213
2011-11-23,353.5,353.5,340.600006,348.524994,4107174,302.997192
2011-11-24,348.049988,359.700012,343.25,356.625,7212078,310.039063
2011-11-25,354,362.475006,348.350006,353.125,3705350,306.996307
2011-11-28,358.049988,361.674988,351.25,356.825012,3189574,310.212982
2011-11-29,359.950012,364.850006,354.049988,362.799988,4674526,315.40744
2011-11-30,360.399994,366,351.799988,362.600006,4627892,315.233551
2011-12-01,374.75,377.5,362.700012,364.950012,5409808,317.276642
2011-12-02,366.825012,376.049988,360.625,374.924988,3532738,325.948578
2011-12-05,373.5,378.5,371.200012,374.450012,1883908,325.535583
2011-12-07,376,381.475006,375.25,378.875,3888496,329.382568
2011-12-08,378.899994,379.850006,361.325012,364.950012,3485446,317.276642
2011-12-09,357.600006,359.924988,348.600006,351.625,4894924,305.69223
2011-12-12,353.825012,355.899994,340.5,341.575012,4268204,296.955048
2011-12-13,339.5,353,337.549988,350.5,4201860,304.714203
2011-12-14,349.125,352.25,335.850006,338.024994,4515986,293.868774
2011-12-15,332.625,337.25,329.5,332.424988,5525220,289.000336
2011-12-16,331.75,344.25,324,330.024994,4902920,286.913849
2011-12-19,329.100006,332.200012,321.375,326.149994,3498620,283.544983
2011-12-20,328,329.200012,316.100006,324.924988,5168588,282.480042
2011-12-21,331.375,348.5,328.375,345.174988,5175216,300.084778
2011-12-22,336.149994,348,336.149994,346.375,2821650,301.128052
2011-12-23,353,353.625,346,348.225006,2892840,302.736389
2011-12-26,346.774994,353,346.575012,350.899994,1813534,305.06189
2011-12-27,350.5,355.75,346.475006,351.774994,2188960,305.822632
2011-12-28,352.399994,354,341.674988,343.700012,2258932,298.80249
2011-12-29,342.399994,348.450012,338.674988,343.149994,3281970,298.32428
2011-12-30,343.350006,347.25,337.674988,340.899994,2626542,296.368225
2012-01-02,343.899994,346,334.899994,337,3061024,292.977692
2012-01-03,339.25,340,327.774994,332.200012,6255640,288.804688
2012-01-04,333.5,333.774994,318.049988,319.524994,7171646,277.785431
2012-01-05,320,325.850006,314.049988,325.075012,8515844,282.610443
2012-01-06,323,329.5,319.299988,327.799988,4451408,284.979462
2012-01-09,326.924988,327.924988,319.725006,326.524994,2521148,283.871002
2012-01-10,329.450012,347.299988,328.325012,344.600006,4719090,299.58493
2012-01-11,345.75,346.25,334.549988,340.174988,4350152,295.737915
2012-01-12,339,344.475006,336,343,3569874,298.193909
2012-01-13,345,349.350006,341,346.174988,2929640,300.954132
2012-01-16,343.350006,345.450012,340.899994,343.899994,2980790,298.976349
2012-01-17,347.25,354.5,345,352.799988,4886072,306.713745
2012-01-18,354,354.825012,336.5,342.024994,5468830,297.346283
2012-01-19,346.5,348.350006,335.200012,336.475006,6062714,292.521301
2012-01-20,338.899994,339.450012,323.024994,328.5,9640546,285.588043
2012-01-23,327.774994,333.350006,327.100006,330.774994,4112980,287.565826
2012-01-24,332.5,344.625,328.5,342.725006,5084102,297.954834
2012-01-25,346.200012,346.200012,340.674988,343.25,2870504,298.411224
2012-01-27,346.975006,352.450012,332.5,350.049988,5635446,304.322968
2012-01-30,348,349.875,330.25,332.549988,4371634,289.108978
2012-01-31,336.899994,339.524994,332.049988,336.899994,4152954,292.890717
2012-02-01,337.25,350,336.75,344.450012,12111934,299.454468
2012-02-02,349.950012,355.5,345.399994,350.299988,10285782,304.540314
2012-02-03,351.5,358.875,348.299988,355.399994,8194784,308.974091
2012-02-06,361.350006,361.975006,350.799988,355.100006,4730274,308.713318
2012-02-07,360.5,360.5,342.649994,344.825012,8966772,299.780457
2012-02-08,340,348.850006,336,343.475006,8695042,298.606873
2012-02-09,344.5,353.5,341,351.024994,5032290,305.170593
2012-02-10,350.5,356,342.149994,345.774994,4776944,300.606384
2012-02-13,347.399994,354.450012,346.075012,352.600006,2724396,306.539856
2012-02-14,352.5,360,352,358.649994,4696856,311.79953
2012-02-15,362.5,375.350006,362.5,367.274994,9761694,319.297852
2012-02-16,366.899994,368.350006,356.299988,362.125,4193388,314.820618
2012-02-17,367.450012,376.350006,365,374.299988,6917376,325.405151
2012-02-21,374.674988,384.649994,369.125,381.299988,5670406,331.490753
2012-02-22,381.774994,383.200012,368,371.399994,4938240,322.884033
2012-02-23,369,372.625,359,361.75,4393892,314.494629
2012-02-24,365,369.674988,360.049988,364.975006,2994266,317.298309
2012-02-27,366.5,366.5,345.600006,348.325012,2938314,302.823334
2012-02-28,350.875,355.5,348.75,352.049988,4424346,306.061707
2012-02-29,355,358.950012,344.5,354.924988,3214850,308.561127
2012-03-01,351.600006,354.450012,334.375,340.875,6435950,296.346497
2012-03-02,341.924988,344.524994,337.100006,339.975006,6605184,295.564087
2012-03-05,337.5,341.899994,334.325012,337.649994,5459590,293.542725
2012-03-06,337.5,345.950012,335.5,340.575012,4574076,296.085724
2012-03-07,340,341.125,333.625,337.450012,4784326,293.368927
2012-03-09,342.399994,342.450012,330.5,338.475006,5623564,294.26004
2012-03-12,342.5,342.649994,330.75,331.899994,4873620,288.543884
2012-03-13,333.274994,334.149994,326.274994,328.549988,5793622,285.631531
2012-03-14,331.575012,341.049988,330.149994,334.475006,6638430,290.782532
2012-03-15,334.899994,334.899994,327.875,328.774994,3179316,285.827118
2012-03-16,327.399994,348.799988,325,338.975006,12535248,294.694733
2012-03-19,342,348.924988,341.600006,345.5,7740356,300.36734
2012-03-20,344,349.399994,340.200012,343.350006,6035234,298.498169
2012-03-21,342.450012,350.950012,341.899994,349.799988,3251422,304.105621
2012-03-22,348.700012,352.799988,339.5,343,6251682,298.193909
2012-03-23,343,347.5,337.424988,343.875,2853048,298.95459
2012-03-26,342.024994,344,337.049988,340.725006,4061450,296.216064
2012-03-27,346.5,346.5,338.774994,342.450012,3221298,297.715759
2012-03-28,340.549988,346.799988,338.524994,340.625,2987300,296.12915
2012-03-29,337.5,341.75,336.25,339.725006,4167620,295.34671
2012-03-30,340.5,352.5,338.5,350.100006,2895548,304.366455
2012-04-02,353.825012,356.950012,349.024994,355.325012,2880294,308.908905
2012-04-03,357.100006,357.649994,351.524994,353.299988,1912026,307.148407
2012-04-04,350.5,352.475006,347,348.899994,1830792,303.323212
2012-04-09,346,348.299988,340.549988,341.799988,1092178,297.150665
2012-04-10,343.75,347.850006,341,347.149994,1845300,301.801788
2012-04-11,345,350.5,343.350006,347.225006,3426258,301.867004
2012-04-12,346.299988,350.850006,345,347.674988,1932496,302.258179
2012-04-13,349,355.375,345.024994,345.924988,2321388,300.736816
2012-04-16,344.5,345.899994,340.100006,343.024994,1683990,298.215607
2012-04-17,341.5,346,339.299988,342.200012,2902502,297.498413
2012-04-18,343.5,347.25,343.125,346.100006,2327608,300.888947
2012-04-19,349.450012,354.75,346.25,353.274994,2832348,307.126678
2012-04-20,352.5,364.674988,352.375,363.225006,6215068,315.776947
2012-04-23,362.5,366.899994,354.024994,357.299988,3264910,310.625885
2012-04-24,357.049988,359.774994,349.325012,358.375,3191268,311.560455
2012-04-25,355.25,357.875,350.100006,351.649994,1762188,305.713959
2012-04-26,354.399994,356.899994,350.049988,351.924988,4072598,305.953003
2012-04-27,352.75,361,352.75,356.325012,2831972,309.778259
2012-04-30,359.350006,360.825012,351.149994,355.024994,2939768,308.648071
2012-05-02,357.5,360.475006,355.600006,357.75,3507106,311.01712
2012-05-03,355.899994,357.5,350.700012,352.825012,1710010,306.735504
2012-05-04,349.375,351.225006,340.850006,343.524994,4106908,298.65033
2012-05-07,340,349.5,334.524994,345,4231810,299.932678
2012-05-08,347.25,349.5,337.075012,338.325012,1865514,294.129578
2012-05-09,334.100006,336.299988,324,327.649994,3109084,284.849091
2012-05-10,326.799988,338.5,326.524994,330.375,4236132,287.218079
2012-05-11,327,331,321,327.524994,3522152,284.740417
2012-05-14,328,334.950012,327.299988,328.450012,2372118,285.544617
2012-05-15,325.125,329.899994,324.225006,327.450012,2234486,284.675262
2012-05-16,320,329.5,319.924988,328.225006,2914242,285.348969
2012-05-17,330.899994,332.25,316.575012,318.325012,2643030,276.742188
2012-05-18,314,324.725006,310.549988,320.725006,2309952,278.828705
2012-05-21,318.125,326.950012,318.125,323.649994,858272,281.371552
2012-05-22,325.575012,328,317.700012,319.225006,1468180,277.524597
2012-05-23,319.225006,324.100006,316.975006,322.325012,3469116,280.219696
2012-05-24,324.25,328.399994,317.049988,326.350006,2953242,283.718903
2012-05-25,325,325.700012,318,319.149994,2175892,277.459442
2012-05-28,320.174988,328,320.174988,326.950012,1574674,284.24054
2012-05-29,328.274994,330.350006,326.149994,327.674988,1766542,284.870758
2012-05-30,327.5,331.399994,323.75,328.75,5021358,285.805389
2012-05-31,327.299988,328.75,324.024994,326.299988,4402734,283.675446
2012-06-01,325,327.399994,319.5,322.575012,4479520,280.437012
2012-06-04,319.950012,325.25,318.125,324.924988,1616758,282.480042
2012-06-05,326,328.950012,325,327.375,1559474,284.609985
2012-06-06,330.024994,338,328.299988,337.274994,3074456,293.216736
2012-06-07,337.825012,345.924988,333,344.274994,2676424,299.302368
2012-06-08,347,347,338.399994,344.350006,2526222,299.367554
2012-06-11,346.5,348.125,337.950012,339.75,1463296,295.368439
2012-06-12,337.5,349.774994,337.149994,347.774994,1418462,302.345154
2012-06-13,345.049988,345.625,337.725006,341.700012,2947442,297.063751
2012-06-14,342.399994,347,338.799988,340.200012,1816126,295.759705
2012-06-15,343,350.450012,341.549988,349.225006,3654156,303.605743
2012-06-18,351.5,354.950012,342.125,346.575012,2109428,301.30191
2012-06-19,345.5,350,345.024994,347.799988,1827626,302.366882
2012-06-20,349.5,351.174988,346.25,347.075012,1814974,301.736603
2012-06-21,344.575012,348.5,341.399994,347.450012,1907932,302.062592
2012-06-22,344,351.899994,344,348.899994,1818590,303.323212
2012-06-25,350.700012,353.75,343.100006,344.524994,1954370,299.519684
2012-06-26,344,348.5,343.100006,346.450012,1082318,301.193237
2012-06-27,348.5,350.450012,342.674988,346.299988,1390402,301.062836
2012-06-28,348.5,350.774994,342.5,345.799988,3097968,300.628143
2012-06-29,350,356.399994,349.600006,353.625,2685552,307.430969
2012-07-02,354.5,359,350.549988,357.450012,2416424,310.756317
2012-07-03,359.5,360.875,356.5,358.950012,1505186,312.060364
2012-07-04,360,363.850006,358.174988,359.274994,2751392,312.342896
2012-07-05,358.5,363,358.200012,361.024994,1825486,313.864319
2012-07-06,361.024994,366.75,361.024994,365.774994,3759414,317.993805
2012-07-09,364.200012,368.475006,363.25,364.975006,3393804,317.298309
2012-07-10,365,368.5,365,366.75,2954326,318.841461
2012-07-11,364.450012,369.475006,364,365.274994,3768838,317.559143
2012-07-12,360,361.875,358,359.274994,3151010,323.410248
2012-07-13,359.274994,362.5,358.299988,359.924988,1269456,323.995361
2012-07-16,360,364,358.075012,358.850006,1963240,323.02771
2012-07-17,360.524994,362.575012,351.600006,354.049988,1562276,318.706848
2012-07-18,355.475006,356.450012,347,354.350006,1580934,318.976898
2012-07-19,357.5,358.975006,353.274994,355.075012,1723084,319.629547
2012-07-20,353.5,356.149994,350,351.575012,834062,316.478912
2012-07-23,349,353,345.5,346.024994,900332,311.482941
2012-07-24,346.75,349.774994,341.5,343,1064264,308.759918
2012-07-25,343,343.600006,337.549988,340.799988,942334,306.77951
2012-07-26,343.450012,343.450012,339.125,341,2302232,306.959595
2012-07-27,347.899994,347.950012,340.924988,343.725006,1823968,309.412567
2012-07-30,345.25,354.5,344.174988,353.274994,1779854,318.009216
2012-07-31,352.625,356,345.075012,350.424988,3136338,315.443695
2012-08-01,352.25,354.924988,347,349.475006,1908952,314.588531
2012-08-02,347.5,349.125,345.049988,347.799988,983320,313.08075
2012-08-03,345.5,345.575012,340.375,342.399994,1255444,308.219849
2012-08-06,345.649994,348.399994,343.600006,347.549988,1329338,312.855713
2012-08-07,348.125,350.299988,345.5,348.524994,2100568,313.733398
2012-08-08,350.25,364.200012,349.950012,361.350006,5686870,325.278137
2012-08-09,364.450012,376.200012,364.25,371.524994,4783322,334.437408
2012-08-10,371,372.25,366.799988,369.774994,1679326,332.862091
2012-08-13,369,370.75,365,369.899994,1361920,332.97464
2012-08-14,367.625,375.75,367.625,374.25,1339482,336.890381
2012-08-16,374,384.5,374,382.649994,2828960,344.451843
2012-08-17,383,389.25,380.049988,384.674988,1961664,346.274719
