"Date","BOSCHLTD.NS.Open","BOSCHLTD.NS.High","BOSCHLTD.NS.Low","BOSCHLTD.NS.Close","BOSCHLTD.NS.Volume","BOSCHLTD.NS.Adjusted"
2008-07-02,3906.969,4001.748,3896.438,3756.399902,1010,3567.021484
2008-07-03,3896.439,3942.775,3844.837,3706.100098,245,3519.257324
2008-07-04,3843.784,3990.058,3843.784,3749.199951,1105,3560.184326
2008-07-07,4001.748,4107.004,3871.165,3765.300049,1974,3575.472656
2008-07-08,3896.439,4007.013,3896.439,3794.100098,3406,3602.820801
2008-07-09,4001.748,4056.456,3955.675,3774.850098,482,3584.541016
2008-07-10,4001.748,4017.544,3950.147,3769.5,77,3579.460693
2008-07-11,3938.562,4012.279,3933.297,3795.699951,735,3604.340088
2008-07-14,3949.093,4012.279,3949.093,3799.899902,5649,3608.328369
2008-07-15,3938.562,4001.748,3938.562,3785.600098,2215,3594.749512
2008-07-16,3949.093,3949.146,3833.253,3717.75,1291,3530.319824
2008-07-17,3875.377,3937.509,3849.26,3698.600098,910,3512.135254
2008-07-18,3859.685,3923.292,3859.58,3695.25,367,3508.95459
2008-07-21,3906.97,3933.824,3865.899,3681.050049,1145,3495.469971
2008-07-22,3917.5,3925.398,3866.952,3724.550049,2415,3536.777588
2008-07-23,4001.748,4001.748,3880.642,3718.649902,2812,3531.174316
2008-07-24,3991.216,3991.216,3896.438,3724.550049,1065,3536.777588
2008-07-25,3896.439,3938.562,3896.439,3710.75,249,3523.672852
2008-07-28,4001.747,4001.747,3885.96,3704.5,330,3517.738281
2008-07-29,3908.023,3961.625,3896.491,3726,1265,3538.154053
2008-07-30,3970.155,4001.59,3913.341,3727.800049,2946,3539.863037
2008-07-31,3898.545,3948.04,3898.545,3725.199951,3936,3537.394287
2008-08-01,3922.766,3943.828,3897.492,3726.199951,963,3538.34375
2008-08-04,3922.766,3982.792,3917.5,3748.300049,11449,3559.329834
2008-08-05,3990.954,4033.235,3938.773,3816,929,3623.616455
2008-08-06,4085.995,4085.995,3949.093,3805.050049,1018,3613.218506
2008-08-07,3955.412,4028.075,3698.51,3802.100098,1505,3610.41748
2008-08-08,4001.748,4028.022,3959.624,3792.25,167,3601.064209
2008-08-11,4001.747,4028.075,3952.252,3812,808,3619.818604
2008-08-12,3980.686,4028.075,3980.686,3820.149902,1062,3627.557617
2008-08-13,4028.075,4028.075,3804.82,3799.949951,2670,3608.375732
2008-08-14,3855.368,4054.403,3855.368,3783.350098,1064,3592.612549
2008-08-18,3949.093,3959.624,3933.297,3750,1176,3560.943848
2008-08-19,3949.093,3949.146,3908.022,3735.25,81,3546.937988
2008-08-20,3948.041,3948.041,3909.076,3725.850098,196,3538.01123
2008-08-21,3949.04,3949.304,3875.377,3687.899902,83,3501.974854
2008-08-22,3870.111,3916.974,3870.111,3678.300049,168,3492.858887
2008-08-25,3897.491,3897.491,3524.697,3635.800049,1011,3452.501709
2008-08-26,4395.498,4528.293,4328.258,4145.5,38762,3936.505371
2008-08-27,4396.657,4422.406,4265.021,4176.350098,20292,3965.799561
2008-08-28,4391.339,4391.339,4344.108,4135.899902,2514,3927.388672
2008-08-29,4343.581,4395.025,4325.047,4122.600098,2026,3914.759766
2008-09-01,4349.268,4396.078,4349.268,4173.649902,2078,3963.235596
2008-09-02,4396.078,4580.948,4233.428,4071.899902,18642,3866.615479
2008-09-04,4307.144,4307.144,4107.057,3908.800049,7022,3711.738281
2008-09-05,4107.057,4158.658,4033.341,3865.800049,7611,3670.906006
2008-09-08,4212.366,4212.366,4054.402,3891.050049,6181,3694.883057
2008-09-09,4038.606,4106.004,3912.288,3853.800049,305,3659.510986
2008-09-10,4094.683,4107.057,4012.279,3848,1579,3654.003418
2008-09-11,3915.394,4085.995,3915.394,3806.300049,468,3614.406006
2008-09-12,4013.332,4079.624,4013.332,3850,2991,3655.902344
2008-09-15,3970.155,4080.677,3928.031,3870,2159,3674.894287
2008-09-16,3938.562,4080.73,3938.562,3864.949951,1176,3670.098877
2008-09-17,4080.73,4096.526,4059.773,3881.050049,1506,3685.387207
2008-09-18,3949.093,4159.712,3949.093,3904.949951,12141,3708.082031
2008-09-19,4157.605,4159.711,4081.256,3918.850098,3119,3721.281982
2008-09-22,4107.057,4223.95,4107.057,3993.25,29201,3791.930664
2008-09-23,4160.765,4191.304,4121.116,3951.100098,236,3751.905762
2008-09-24,4159.764,4191.094,4134.437,3926,587,3728.071045
2008-09-25,4170.243,4180.668,4055.561,3922.600098,1382,3724.842285
2008-09-26,4164.977,4164.977,4107.057,3912.449951,5412,3715.204102
2008-09-29,4159.711,4159.711,4055.56,3887.899902,8468,3691.89209
2008-09-30,4002.906,4170.137,4002.906,3933.050049,5498,3734.765625
2008-10-01,4075.991,4159.712,4075.991,3948.550049,3813,3749.484131
2008-10-03,4107.057,4132.331,4055.561,3898.350098,6156,3701.815186
2008-10-06,4107.004,4128.118,3958.623,3778.149902,19839,3587.675049
2008-10-07,3985.952,3985.952,3833.359,3750.899902,1570,3561.79834
2008-10-08,3896.439,3896.439,3466.251,3570.850098,3299,3390.825928
2008-10-10,3509.954,3684.557,3028.217,3450.050049,4839,3276.116211
2008-10-13,3527.857,3611.947,3454.141,3312.100098,944,3145.120361
2008-10-14,3633.166,3791.13,3580.512,3411.899902,566,3239.888916
2008-10-15,3476.255,3580.511,3448.875,3325,252,3157.370605
2008-10-16,3422.547,3527.856,3079.239,3230.850098,3833,3067.967285
2008-10-17,3454.14,3475.202,3324.452,3209,1167,3047.218262
2008-10-20,3369.893,3559.449,3369.893,3298.649902,2043,3132.348633
2008-10-21,3473.095,3525.75,3422.547,3281.75,786,3116.30127
2008-10-22,3442.556,3475.149,3370.946,3278.899902,1549,3113.594482
2008-10-23,3443.609,3464.618,3238.256,3199.550049,7701,3038.245117
2008-10-24,3214.035,3264.531,3002.364,2978.25,10709,2828.102051
2008-10-27,3180.337,3180.337,2848.613,2807.949951,2347,2666.387207
2008-10-29,3105.567,3106.462,2864.409,2786.649902,3204,2646.161377
2008-10-31,2949.709,3812.191,2949.709,3299.850098,6120,3133.488281
2008-11-03,3559.45,3742.688,3348.832,3289.350098,1353,3123.517334
2008-11-04,3475.202,3579.458,3369.946,3346.449951,1562,3177.739014
2008-11-05,3578.405,3587.883,3477.466,3341.25,1567,3172.801025
2008-11-06,3422.548,3744.32,3369.893,3500.100098,3164,3323.642578
2008-11-07,3475.255,3718.466,3475.255,3472.649902,1249,3297.57666
2008-11-10,3685.821,3685.821,3518.537,3399.199951,315,3227.829346
2008-11-11,3490.998,3606.838,3485.732,3408.550049,517,3236.70874
2008-11-12,3382.583,3527.857,3382.583,3295.199951,1758,3129.07251
2008-11-14,3475.255,3496.264,3159.591,3059.75,634,2905.49292
2008-11-17,3336.194,3337.247,2969.824,2994.75,2101,2843.769531
2008-11-18,3085.611,3154.009,3085.558,2963.199951,571,2813.810303
2008-11-19,3086.77,3205.611,3086.77,2975.050049,845,2825.062744
2008-11-20,3132.947,3165.593,2980.249,3006,1641,2854.452637
2008-11-21,3106.62,3238.256,3090.929,2948.350098,2497,2799.709229
2008-11-24,3101.355,3138.213,3101.355,2963.550049,610,2814.142822
2008-11-25,3201.399,3206.664,3117.151,3024.350098,11185,2871.877441
2008-11-26,3139.424,3156.116,3118.204,2974.649902,10863,2824.682861
2008-11-27,3132.947,3132.947,3132.947,2975,0,2825.015869
2008-11-28,3132.947,3185.602,3080.398,2962.100098,334,2812.765869
2008-12-01,3119.363,3147.322,3049.753,2943.649902,8388,2795.24585
2008-12-02,3001.311,3106.62,3001.311,2886.75,4707,2741.214355
2008-12-03,3006.576,3138.213,3006.576,2936.399902,1557,2788.361572
2008-12-04,3064.496,3169.805,3064.496,2998.75,4448,2847.568359
2008-12-05,3075.027,3178.23,3056.23,2937.550049,743,2789.453613
2008-12-08,3158.222,3158.222,3127.682,2977.199951,698,2827.104492
2008-12-10,3359.362,3359.362,3191.394,3107.75,3880,2951.072998
2008-12-11,3264.583,3396.22,3264.583,3149.649902,20603,2990.86084
2008-12-12,3170.859,3263.531,3170.332,3069.350098,1215,2914.609131
2008-12-15,3243.574,3309.866,3159.274,3053.300049,891,2899.368408
2008-12-16,3160.328,3250.894,3160.328,3050.199951,10785,2896.424072
2008-12-17,3237.203,3311.973,3167.225,3037.75,5576,2884.602051
2008-12-18,3194.027,3254.053,3159.275,3027.949951,3188,2875.295898
2008-12-19,3166.646,3222.934,3159.275,3050.399902,10870,2896.614014
2008-12-22,3228.779,3254.053,3185.602,3054.699951,5371,2900.69751
2008-12-23,3213.298,3240.31,3213.298,3064.300049,1342,2909.813477
2008-12-24,3194.711,3232.991,3194.711,3058.75,10302,2904.543457
2008-12-26,3190.972,3254.052,3190.972,3060.899902,717,2906.585205
2008-12-29,3202.556,3238.466,3202.451,3066.600098,595,2911.998291
2008-12-30,3238.256,3415.175,3211.929,3139,968,2980.748047
2008-12-31,3375.159,3381.477,3254.474,3170.899902,1677,3011.039063
2009-01-02,3315.132,3319.345,3222.46,3077.350098,436,2922.205566
2009-01-05,3280.38,3369.893,3212.982,3080.600098,603,2925.291748
2009-01-06,3278.59,3279.327,3211.929,3051.300049,1150,2897.468994
2009-01-07,3253.947,3253.947,3201.398,3040.949951,699,2887.640625
2009-01-09,3159.274,3221.407,3159.274,3022.350098,2505,2869.97876
2009-01-12,3175.071,3211.824,3170.911,3029.199951,883,2876.48291
2009-01-13,3209.823,3315.132,3159.275,3084.649902,3360,2929.137451
2009-01-14,3211.929,3232.938,3185.602,3052.5,174,2898.608643
2009-01-15,3172.965,3203.241,3169.806,3022,4736,2869.645996
2009-01-16,3185.602,3191.657,3159.275,3017.5,1165,2865.372803
2009-01-19,3185.602,3205.611,3164.54,3035.699951,501,2882.655273
2009-01-20,3190.868,3317.239,3175.335,3073.600098,3383,2918.644531
2009-01-21,3222.408,3263.847,3186.761,3050.800049,14567,2896.993896
2009-01-22,3220.354,3221.301,3196.396,3052.449951,3011,2898.561035
2009-01-23,3211.929,3217.194,3184.022,3048.050049,30486,2894.383301
2009-01-27,3190.867,3222.46,3180.336,3052.449951,2573,2898.561035
2009-01-28,3181.6,3206.401,3181.6,3030.050049,114,2877.290039
2009-01-29,3192.078,3243.522,3186.234,3037.850098,2905,2884.697021
2009-01-30,3210.507,3264.584,3175.071,3075.800049,55874,2920.733887
2009-02-02,3227.726,3230.885,3214.036,3057.800049,2938,2903.641113
2009-02-03,3299.652,3299.652,3211.929,3051,7069,2897.184082
2009-02-04,3262.478,3262.478,3180.863,3040,17011,2886.738525
2009-02-05,3185.602,3227.515,3180.336,3026.449951,564,2873.871826
2009-02-06,3190.867,3263.531,3190.867,3094.300049,1271,2938.301025
2009-02-09,3253,3317.238,3253,3118.649902,7039,2961.42334
2009-02-10,3290.911,3327.769,3290.911,3127.199951,5110,2969.542725
2009-02-11,3290.911,3313.026,3280.38,3117.699951,1801,2960.52124
2009-02-12,3280.591,3301.442,3280.591,3123.699951,354,2966.218994
2009-02-13,3283.592,3317.185,3283.592,3149.649902,292,2990.86084
2009-02-16,3306.708,3306.708,3283.013,3130,6330,2972.201172
2009-02-17,3281.486,3288.699,3240.678,3087.25,13702,2931.606689
2009-02-18,3265.637,3311.973,3264.584,3125.949951,1032,2968.355469
2009-02-19,3280.38,3326.716,3280.38,3115.550049,590,2958.479736
2009-02-20,3326.716,3326.716,3280.38,3118.100098,10809,2960.901123
2009-02-24,3283.539,3290.911,3232.991,3077.75,1455,2922.585449
2009-02-25,3218.248,3276.168,3218.248,3105.050049,4811,2948.509033
2009-02-26,3237.151,3267.532,3211.929,3059.600098,2866,2905.350586
2009-02-27,3232.991,3269.849,3211.929,3065.699951,12445,2911.143066
2009-03-02,3227.252,3232.938,3194.553,3061.850098,9900,2907.487305
2009-03-03,3233.833,3253,3188.761,3038.649902,13244,2885.456787
2009-03-04,3232.991,3232.991,3192.499,3049.350098,63452,2895.617676
2009-03-05,3211.771,3226.619,3195.29,3050,17456,2896.234863
2009-03-06,3211.718,3215.088,3204.663,3049.949951,35308,2896.187256
2009-03-09,3212.456,3212.456,3159.591,3012.25,1791,2860.387695
2009-03-12,3169.806,3190.868,3056.598,2971.300049,944,2821.501953
2009-03-13,3076.08,3199.818,3076.08,3017.850098,480,2865.705566
2009-03-16,3188.708,3189.814,3159.274,3008.899902,68,2857.206543
2009-03-17,3163.487,3187.708,3134.106,2979.399902,217,2829.193604
2009-03-18,3092.403,3157.169,3092.403,2982.449951,91,2832.089844
2009-03-19,3148.744,3148.744,3081.451,2935.100098,459,2787.127197
2009-03-20,3086.611,3132.947,3053.966,2973.850098,8653,2823.923584
2009-03-23,3106.62,3135.896,2948.656,2938.149902,47188,2790.023682
2009-03-24,3101.354,3105.514,3065.549,2929.949951,11718,2782.237305
2009-03-25,3104.303,3104.303,3041.328,2895.5,545,2749.523682
2009-03-26,3121.363,3154.009,3089.771,2951.600098,3826,2802.79541
2009-03-27,3132.895,3417.282,3075.027,2992.699951,8636,2841.822998
2009-03-30,3085.558,3359.362,3085.558,3029.300049,2926,2876.578369
2009-03-31,3183.812,3264.584,3139.161,3072.649902,5966,2917.742432
2009-04-01,3317.239,3317.239,3160.328,3039.300049,3091,2886.07373
2009-04-02,3243.522,3243.522,3185.602,3040.199951,371,2886.928467
2009-04-06,3164.54,3264.478,3163.54,3033.300049,459,2880.376465
2009-04-08,3194.342,3247.734,3148.849,3048.75,1227,2895.047852
2009-04-09,3222.46,3297.756,3199.292,3072.600098,5402,2917.695557
2009-04-13,3263.531,3559.239,3263.531,3195.800049,2749,3034.684082
2009-04-15,3319.45,3422.548,3247.84,3102.300049,4373,2945.897705
2009-04-16,3267.006,3309.867,3244.575,3098.5,988,2942.289307
2009-04-17,3287.752,3287.752,3214.141,3058.550049,1628,2904.353027
2009-04-20,3232.991,3327.769,3222.46,3084.149902,1629,2928.662842
2009-04-21,3222.46,3280.38,3222.46,3098.449951,59977,2942.241699
2009-04-22,3264.584,3282.486,3246.681,3092.149902,614,2936.259277
2009-04-23,3274.062,3274.062,3220.354,3062.899902,620,2908.483887
2009-04-24,3219.301,3264.584,3207.401,3058.649902,18272,2904.448242
2009-04-27,3211.929,3251.947,3159.275,3002.600098,4697,2851.224121
2009-04-28,3162.434,3181.389,3132.947,3000.149902,1913,2848.897705
2009-04-29,3160.328,3184.549,3159.275,3009.5,2361,2857.776123
2009-04-30,3168.7,3168.7,3168.7,3008.949951,0,2857.25415
2009-05-04,3183.285,3354.096,3183.285,3053.75,5945,2899.795654
2009-05-05,3251.894,3264.584,3169.806,3020.050049,4081,2867.794434
2009-05-06,3179.283,3247.734,3178.23,3051.800049,66005,2897.943848
2009-05-07,3216.951,3216.951,3185.617,3067.25,520,2936.671875
2009-05-08,3227.396,3227.396,3185.618,3065.25,2035,2934.756592
2009-05-11,3196.062,3206.454,3164.728,3037.649902,318,2908.331787
2009-05-12,3156.425,3180.395,3154.284,3021.550049,493,2892.917236
2009-05-13,3137.624,3227.396,3137.624,3060.600098,65952,2930.304932
2009-05-14,3155.328,3164.728,3154.283,3024.649902,1061,2895.885254
2009-05-15,3150.524,3190.84,3137.625,3018.649902,1827,2890.140381
2009-05-18,3235.752,3235.752,3235.752,3098,5,2966.112793
2009-05-19,3287.975,3384.065,3107.282,3011.399902,3760,2883.199463
2009-05-20,3136.841,3384.066,3136.841,3200.5,3334,3064.248779
2009-05-21,3367.772,3577.292,3367.772,3306.350098,53576,3165.593018
2009-05-22,3551.18,3551.18,3446.734,3316.449951,809,3175.262695
2009-05-25,3467.623,3573.114,3467.623,3379.899902,4752,3236.011475
2009-05-26,3551.18,3587.736,3331.842,3239.449951,2147,3101.541016
2009-05-27,3498.957,3623.248,3395.607,3298.600098,25158,3158.173096
2009-05-28,3540.735,3540.735,3420.726,3292.100098,1279,3151.949707
2009-05-29,3404.955,3549.875,3404.955,3360.949951,2076,3217.868164
2009-06-01,3525.068,3561.572,3404.955,3281.399902,7135,3141.705078
2009-06-02,3470.756,3540.736,3368.399,3240.25,3016,3102.306641
2009-06-03,3394.51,3444.644,3386.259,3277.350098,1213,3137.827881
2009-06-04,3444.645,3655.522,3399.733,3460.550049,4802,3313.228271
2009-06-05,3713.072,3739.184,3604.552,3469.5,4706,3321.797363
2009-06-08,3501.15,3759.028,3501.15,3382.25,7142,3238.261719
2009-06-09,3598.181,3598.181,3425.844,3320.199951,7441,3178.853027
2009-06-10,3488.512,3685.916,3488.512,3452.75,3095,3305.76001
2009-06-11,3645.182,3681.739,3540.736,3455.449951,1725,3308.344971
2009-06-12,3624.293,3637.871,3551.18,3424.949951,1719,3279.143799
2009-06-15,3577.239,3592.958,3498.957,3374.550049,1198,3230.889648
2009-06-16,3504.179,3518.802,3446.734,3324.399902,468,3182.874268
2009-06-17,3509.297,3600.217,3357.327,3227.949951,2088,3090.530518
2009-06-18,3367.354,3367.354,3237.84,3101.899902,4058,2969.84668
2009-06-19,3305.731,3305.731,3237.841,3102.350098,3662,2970.277588
2009-06-22,3290.064,3334.976,3249.382,3129.850098,7708,2996.606445
2009-06-23,3237.841,3373.621,3237.841,3205.850098,2520,3069.371094
2009-06-24,3362.132,3394.406,3289.019,3189.399902,1058,3053.621582
2009-06-25,3388.244,3388.244,3291.108,3197.050049,2050,3060.945801
2009-06-26,3373.621,3373.621,3292.257,3187.050049,796,3051.371826
2009-06-29,3373.621,3394.51,3343.332,3211.399902,1894,3074.684814
2009-06-30,3391.377,3481.514,3344.376,3214.300049,1520,3077.461914
2009-07-01,3373.621,3373.621,3321.398,3208.449951,2759,3071.860596
2009-07-02,3389.236,3389.288,3342.287,3214.25,1593,3077.413574
2009-07-03,3351.687,3381.977,3342.548,3231.550049,550,3093.977295
2009-07-06,3320.353,3445.637,3248.337,3134.75,1240,3001.29834
2009-07-07,3275.494,3337.013,3275.494,3174.050049,1742,3038.925049
2009-07-08,3261.184,3316.175,3261.184,3152.649902,827,3018.436035
2009-07-09,3371.01,3371.01,3285.364,3195.949951,1005,3059.892822
2009-07-10,3342.339,3455.089,3342.287,3299.399902,3782,3158.938477
2009-07-13,3422.711,3488.512,3378.843,3301.850098,1686,3161.284668
2009-07-14,3448.666,3498.905,3420.675,3327.100098,1217,3185.459229
2009-07-15,3498.957,3577.292,3458.223,3404.449951,2798,3259.516602
2009-07-16,3578.389,3609.67,3540.736,3411.800049,1506,3266.553467
2009-07-17,3572.174,3619.07,3566.69,3423.100098,2025,3277.372803
2009-07-20,3561.625,3592.959,3551.181,3413.149902,339,3267.845459
2009-07-21,3447.778,3582.514,3447.778,3412.75,3522,3267.463379
2009-07-22,3566.899,3638.915,3552.277,3405.899902,961,3260.904785
2009-07-23,3563.401,3666.072,3554.314,3469.649902,2346,3321.94043
2009-07-24,3713.647,3759.029,3608.626,3554.600098,11215,3403.274414
2009-07-27,3733.962,3733.962,3583.559,3542.050049,1217,3391.258545
2009-07-28,3603.404,3854.075,3588.833,3676.600098,2764,3520.080322
2009-07-29,3854.075,3958.521,3723.517,3729.5,2357,3570.728516
2009-07-30,3885.409,4014.923,3866.661,3793.550049,1971,3632.051758
2009-07-31,4060.827,4109.969,3984.633,3911.149902,2765,3744.645264
2009-08-03,4156.917,4172.636,4062.967,3918.050049,1986,3751.251953
2009-08-04,4125.531,4161.043,4021.189,3850,1247,3686.098633
2009-08-05,4155.925,4172.637,4004.217,3900.149902,2830,3734.113525
2009-08-06,4026.463,4094.249,4022.338,3870,3217,3705.247559
2009-08-07,4047.3,4070.279,3970.01,3867.5,4626,3702.854004
2009-08-10,4012.05,4021.189,3951.21,3819.699951,2674,3657.088379
2009-08-11,3974.189,4000.3,3969.228,3817.449951,3329,3654.933838
2009-08-12,3949.591,4019.1,3949.591,3833.199951,1521,3670.013672
2009-08-13,3977.321,4092.213,3977.321,3900.5,2065,3734.448975
2009-08-14,4082.813,4099.524,4073.465,3911,979,3744.501709
2009-08-17,3970.063,4083.857,3970.063,3892.800049,465,3727.07666
2009-08-18,3913.296,4078.635,3913.296,3889,675,3723.438232
2009-08-19,4062.968,4099.524,4026.412,3897.699951,2207,3731.767822
2009-08-20,4094.302,4094.302,4039.572,3884.100098,295,3718.74707
2009-08-21,4054.612,4082.604,4054.612,3901.149902,851,3735.071045
2009-08-24,4073.413,4271.861,4054.612,4015.199951,3091,3844.265625
2009-08-25,4150.181,4219.585,4126.68,3972.25,812,3803.144043
2009-08-26,4177.807,4177.807,4102.135,3979.199951,554,3809.79834
2009-08-27,4167.414,4186.215,4149.241,3994.75,1809,3824.686279
2009-08-28,4187.259,4187.259,4147.57,3973,746,3803.862061
2009-08-31,4156.969,4176.71,4136.08,3965.800049,506,3796.968994
2009-09-01,4146.525,4203.971,4130.911,4003.800049,2385,3833.35083
2009-09-02,4177.859,4177.859,4141.564,3978,304,3808.649414
2009-09-03,4074.77,4177.859,4074.77,3992.949951,497,3822.962891
2009-09-04,4149.711,4177.859,4127.725,3986.550049,649,3816.835449
2009-09-07,4157.178,4203.971,4149.241,4017.25,716,3846.228516
2009-09-08,4197.703,4260.371,4149.24,4016.600098,2424,3845.606934
2009-09-09,4277.083,4277.083,4083.962,3978.25,2189,3808.888672
2009-09-10,4269.771,4269.771,4126.68,3983.199951,1319,3813.628418
2009-09-11,4223.815,4595.436,4149.241,4259.100098,35438,4077.782715
2009-09-14,4482.842,4491.198,4350.718,4192.700195,5577,4014.209717
2009-09-15,4356.463,4438.975,4282.306,4120.299805,3983,3944.891113
2009-09-16,4381.529,4381.529,4240.527,4102.200195,3457,3927.562256
2009-09-17,4282.305,4282.305,4189.348,4017.899902,2397,3846.85083
2009-09-18,4230.03,4271.861,4198.749,4044.149902,1348,3871.98291
2009-09-22,4365.863,4365.863,4231.701,4151,2149,3974.284424
2009-09-23,4344.973,4349.046,4282.305,4105,1479,3930.243164
2009-09-24,4244.705,4282.305,4156.97,4013.699951,5190,3842.82959
2009-09-25,4318.862,4318.862,4158.014,4041.350098,4006,3869.302734
2009-09-29,4282.306,4480.754,4199.845,4190.600098,10202,4012.198486
2009-09-30,4290.661,4386.752,4290.661,4138.75,1091,3962.556152
2009-10-01,4279.172,4360.431,4261.416,4133.950195,2400,3957.960938
2009-10-05,4324.084,4349.778,4262.46,4124.549805,2330,3948.960693
2009-10-06,4334.529,4374.741,4235.357,4125.700195,3572,3950.061768
2009-10-07,4435.842,4435.842,4149.241,4120.299805,3152,3944.891113
2009-10-08,4375.263,4375.263,4232.171,4100.350098,2798,3925.790771
2009-10-09,4214.415,4360.588,4214.415,4094.949951,2709,3920.62085
2009-10-12,4376.307,4376.307,4254.105,4113.600098,890,3938.476807
2009-10-13,4300.061,4300.061,4300.061,4117,0,3941.731934
2009-10-14,4364.766,4370.929,4282.306,4124.049805,3139,3948.481445
2009-10-15,4333.484,4365.863,4262.461,4102.100098,1673,3927.466064
2009-10-16,4282.306,4386.909,4282.306,4159.950195,9958,3982.853516
2009-10-20,4406.597,4632.149,4354.478,4346.200195,11635,4161.174805
