"Date","PNB.NS.Open","PNB.NS.High","PNB.NS.Low","PNB.NS.Close","PNB.NS.Volume","PNB.NS.Adjusted"
2015-05-18,147.75,149.550003,146.25,148.5,4215926,144.837448
2015-05-19,148.050003,150.300003,147.100006,149.5,4561243,145.812775
2015-05-20,149.5,151,148.649994,150.449997,3297364,146.739349
2015-05-21,151.350006,151.350006,147.199997,149.050003,2773904,145.373886
2015-05-22,149.199997,153.75,149,149.899994,5053228,146.202911
2015-05-25,149,152.350006,147.550003,151.100006,2644474,147.373322
2015-05-26,151.399994,152.899994,149.649994,150.25,2246754,146.544281
2015-05-27,149.300003,153.899994,148.699997,153.25,3523690,149.470291
2015-05-28,153.199997,158.800003,150.100006,156.25,10042433,152.396301
2015-05-29,155,156.75,153.100006,153.649994,3279145,149.860413
2015-06-01,153.800003,155.899994,153.25,153.850006,2593483,150.055496
2015-06-02,154,154,148.800003,151.75,4215737,148.007278
2015-06-03,151.100006,151.899994,148.100006,149.850006,2725092,146.15416
2015-06-04,150.699997,151.5,143.050003,144.850006,4081741,141.277466
2015-06-05,144,147,143.149994,143.699997,2356297,140.155823
2015-06-08,144,144.350006,137.100006,138.300003,3844299,134.889008
2015-06-09,136.300003,139.649994,134.899994,136.25,4550384,132.889572
2015-06-10,136.699997,139.300003,136.699997,137.550003,2636899,134.157516
2015-06-11,139.5,139.5,132,132.449997,3884771,129.183289
2015-06-12,131.75,134.149994,131.25,131.899994,3774860,128.646851
2015-06-15,132,133.199997,130,130.399994,2757526,127.183846
2015-06-16,130.5,133.199997,129.5,132.699997,3190856,129.427124
2015-06-17,133.149994,134.5,132.100006,132.449997,2298938,129.183289
2015-06-18,133.5,135,130.649994,131.5,3308221,128.256729
2015-06-19,132.949997,134.600006,131.5,133.800003,2459195,130.5
2015-06-22,132.149994,139.899994,131.050003,138.050003,5652399,138.050003
2015-06-23,140.25,144.850006,140.25,143.199997,6896968,143.199997
2015-06-24,143.899994,143.899994,137.100006,138.050003,4147880,138.050003
2015-06-25,137.199997,139.949997,135.100006,138.199997,5649031,138.199997
2015-06-26,138.100006,138.100006,135.300003,135.899994,3411146,135.899994
2015-06-29,131.699997,138.699997,129.600006,137.550003,5778838,137.550003
2015-06-30,137,139.449997,135.399994,138.800003,3406724,138.800003
2015-07-01,138.850006,142.949997,137.449997,140.800003,4730525,140.800003
2015-07-02,141.800003,142.449997,140.199997,141.550003,2833710,141.550003
2015-07-03,141.899994,142.949997,140.300003,142.300003,2688959,142.300003
2015-07-06,139.550003,144.5,138.850006,143.899994,3079695,143.899994
2015-07-07,144.399994,146.699997,144.25,145.100006,3577535,145.100006
2015-07-08,143.300003,144,139.600006,142.449997,2545136,142.449997
2015-07-09,143.199997,146,142.75,143.899994,3487397,143.899994
2015-07-10,144.949997,146.350006,143.899994,145.100006,2912877,145.100006
2015-07-13,145.699997,147.5,144.100006,145.050003,2673162,145.050003
2015-07-14,145.100006,147.300003,144.149994,144.699997,2157420,144.699997
2015-07-15,145,146.149994,142.399994,143.550003,1824927,143.550003
2015-07-16,144,145.199997,143.300003,144,2437394,144
2015-07-17,144.25,145.449997,144,144.800003,1773902,144.800003
2015-07-20,144.800003,145.100006,140.149994,141.300003,3104291,141.300003
2015-07-21,141.399994,142.100006,137.25,137.899994,3168580,137.899994
2015-07-22,137.5,140.100006,135.600006,139.050003,4024846,139.050003
2015-07-23,139,141.449997,138.600006,139.649994,3350378,139.649994
2015-07-24,138.75,141.199997,138.5,139,3770415,139
2015-07-27,138,139,134.350006,135.149994,5645768,135.149994
2015-07-28,134.050003,144.199997,132.149994,141.850006,23448427,141.850006
2015-07-29,142.699997,142.75,135.300003,137.649994,7448459,137.649994
2015-07-30,138.949997,155,137.550003,151.100006,17601728,151.100006
2015-07-31,149.5,154.75,147,151,10309473,151
2015-08-03,151,158.75,150.649994,155.050003,9160148,155.050003
2015-08-04,155.899994,160.5,153.149994,159.149994,9912356,159.149994
2015-08-05,160.850006,163.800003,158.300003,159,6021357,159
2015-08-06,158.5,162.899994,156.550003,161.949997,5153544,161.949997
2015-08-07,161.800003,162.800003,158.149994,159.899994,2952255,159.899994
2015-08-10,159.75,162.300003,158.149994,159.100006,2300821,159.100006
2015-08-11,159.550003,160.800003,153.649994,155.949997,2801635,155.949997
2015-08-12,153.550003,158.5,152,152.699997,4438186,152.699997
2015-08-13,154.449997,157.5,151.449997,152.850006,3240640,152.850006
2015-08-14,155,167.199997,152.5,166.25,8118172,166.25
2015-08-17,167.550003,180.550003,167.550003,173.300003,11270555,173.300003
2015-08-18,173,175.800003,168.100006,170.600006,8272132,170.600006
2015-08-19,169.75,170.449997,166.5,168,3337718,168
2015-08-20,167,170.100006,158.050003,159,4320237,159
2015-08-21,155,160.649994,152.5,159.350006,5226166,159.350006
2015-08-24,152.5,153.949997,139.75,142.600006,8034728,142.600006
2015-08-25,147.800003,147.800003,137.699997,144.149994,6205792,144.149994
2015-08-26,144,145.300003,139.699997,142.399994,4762592,142.399994
2015-08-27,146.350006,146.600006,142.100006,145.899994,4916923,145.899994
2015-08-28,148.399994,149.850006,141.5,143.25,4350664,143.25
2015-08-31,143,147.5,142,144.850006,4882471,144.850006
2015-09-01,143,143.699997,133.5,134.800003,8211414,134.800003
2015-09-02,137.25,138,128.649994,129.550003,8014991,129.550003
2015-09-03,131.800003,133.25,130.050003,130.800003,5099507,130.800003
2015-09-04,130,132.199997,123.599998,130.75,9345495,130.75
2015-09-07,130.100006,132.5,127.5,127.900002,4013604,127.900002
2015-09-08,129.550003,134.800003,128.199997,132.850006,6070006,132.850006
2015-09-09,135,137.899994,133.050003,135.649994,5098850,135.649994
2015-09-10,132,134.850006,130,133.949997,3922991,133.949997
2015-09-11,135,136.800003,132.75,134.5,3417864,134.5
2015-09-14,134.75,137.800003,134.199997,137.199997,3010877,137.199997
2015-09-15,136.850006,138.75,134.199997,135.199997,3458527,135.199997
2015-09-16,137,137.399994,134.300003,136.5,3301842,136.5
2015-09-18,136.5,142.800003,136.5,138.550003,7905173,138.550003
2015-09-21,136.899994,140.899994,136.050003,139.75,4789647,139.75
2015-09-22,141.300003,141.949997,133.949997,134.5,4746097,134.5
2015-09-23,132,137,131.600006,135.649994,4059340,135.649994
2015-09-24,135.199997,136.949997,134.5,135.850006,3171277,135.850006
2015-09-28,135.850006,137.949997,134.149994,134.850006,3171286,134.850006
2015-09-29,133.5,137.25,130.75,135.050003,7166090,135.050003
2015-09-30,136.199997,136.850006,132,133.25,3907543,133.25
2015-10-01,134.850006,134.850006,131.75,132.449997,2458691,132.449997
2015-10-05,132.449997,136.699997,132.449997,136.100006,3236750,136.100006
2015-10-06,136.649994,137.800003,134.199997,136.800003,3489877,136.800003
2015-10-07,137,139.850006,136.149994,138.949997,3551845,138.949997
2015-10-08,138.600006,141.600006,137.399994,139.050003,4193643,139.050003
2015-10-09,141,141.850006,137,138.149994,3223252,138.149994
2015-10-12,137,139.75,135.649994,137.550003,2638778,137.550003
2015-10-13,137.399994,138.850006,135.199997,136.649994,2310932,136.649994
2015-10-14,136.5,138.100006,135.100006,135.550003,2413396,135.550003
2015-10-15,136.050003,138.199997,136.050003,137.350006,2209698,137.350006
2015-10-16,137,139.149994,135.5,138.699997,2750396,138.699997
2015-10-19,138.649994,139,137,137.199997,1561020,137.199997
2015-10-20,137.300003,139.800003,137.25,138.199997,2856456,138.199997
2015-10-21,138.25,138.800003,134.699997,135.75,2267463,135.75
2015-10-23,135.75,137.899994,135.5,135.800003,1391276,135.800003
2015-10-26,137,137.050003,133.699997,134.25,1829042,134.25
2015-10-27,133.899994,135.25,133.5,134.350006,1257623,134.350006
2015-10-28,133.899994,134.699997,129.899994,130.5,4038959,130.5
2015-10-29,130.5,131.850006,128.149994,128.850006,4731563,128.850006
2015-10-30,129,130.5,127.599998,128.350006,2623928,128.350006
2015-11-02,128.550003,130.149994,127.099998,129.449997,3110192,129.449997
2015-11-03,130.75,132.449997,129.899994,130.25,3101756,130.25
2015-11-04,131.899994,132.699997,130.5,131.100006,2731214,131.100006
2015-11-05,131,131.800003,129.199997,129.600006,2037926,129.600006
2015-11-06,131,135.449997,128.600006,132.899994,13582215,132.899994
2015-11-09,129,136.149994,128.75,135.25,5171021,135.25
2015-11-10,134.5,137.25,132,133.75,4403901,133.75
2015-11-13,133.75,137.800003,132.300003,136.850006,2906613,136.850006
2015-11-16,136.850006,140.5,136.850006,140.149994,4746650,140.149994
2015-11-17,141,141.75,139.100006,140.850006,3534112,140.850006
2015-11-18,140.449997,142.350006,135.5,136.149994,3956300,136.149994
2015-11-19,137.800003,139.600006,136.899994,139.149994,2932388,139.149994
2015-11-20,139.25,140.75,137.100006,139.5,3098405,139.5
2015-11-23,140.399994,141.5,138,138.800003,3433671,138.800003
2015-11-24,138.449997,140,137.600006,138,2256924,138
2015-11-26,138,140.5,137.300003,139.949997,3584105,139.949997
2015-11-27,140.800003,145.899994,140.100006,144.300003,6935618,144.300003
2015-11-30,144.949997,146.25,144,144.399994,3171552,144.399994
2015-12-01,145.5,145.800003,143.300003,143.800003,2615148,143.800003
2015-12-02,143.899994,144.699997,139.199997,139.600006,3734515,139.600006
2015-12-03,138.899994,139.199997,136.050003,136.350006,3903844,136.350006
2015-12-04,135.050003,135.350006,133.600006,134.5,3366987,134.5
2015-12-07,135.100006,135.75,133,133.899994,2442243,133.899994
2015-12-08,133.5,135,131.199997,131.899994,3373870,131.899994
2015-12-09,131.550003,132.5,130,130.350006,3016932,130.350006
2015-12-10,130.800003,131.75,128.100006,129.050003,2573019,129.050003
2015-12-11,129.800003,130.949997,120.75,123,7896697,123
2015-12-14,122,125.099998,120.650002,124.699997,5814037,124.699997
2015-12-15,124.650002,124.900002,121.199997,121.550003,5102473,121.550003
2015-12-16,122.300003,123.050003,120.199997,120.849998,6913584,120.849998
2015-12-17,122.75,123.75,121.5,122.5,6864105,122.5
2015-12-18,122.400002,124,121.400002,122,7206068,122
2015-12-21,123,123.400002,122.050003,122.550003,3217352,122.550003
2015-12-22,122.949997,123.699997,120.25,120.650002,4260147,120.650002
2015-12-23,121.5,121.650002,120.25,121.300003,3614772,121.300003
2015-12-24,121.800003,121.900002,119.400002,120.099998,3296574,120.099998
2015-12-28,120.099998,121.300003,120.099998,120.449997,3212031,120.449997
2015-12-29,120.849998,121.400002,119.5,120,2931351,120
2015-12-30,120.050003,120.699997,117.199997,117.800003,5194005,117.800003
2015-12-31,117.800003,117.800003,115.150002,115.699997,8169315,115.699997
2016-01-01,116,117.900002,115.5,117.599998,4070369,117.599998
2016-01-04,117,117,112.5,112.800003,6341172,112.800003
2016-01-05,113,113.349998,110.199997,110.599998,7271156,110.599998
2016-01-06,110.949997,111.800003,109.300003,109.599998,5910731,109.599998
2016-01-07,108.099998,108.449997,104.5,105.050003,7497260,105.050003
2016-01-08,106,106.75,104.900002,105.099998,3802305,105.099998
2016-01-11,103,104.25,101.699997,102.900002,5427630,102.900002
2016-01-12,103,103.5,99.25,99.650002,5896423,99.650002
2016-01-13,100.800003,101.199997,95.599998,98,8600712,98
2016-01-14,96,98.300003,94.199997,97.800003,6363630,97.800003
2016-01-15,98.800003,98.800003,91.25,92.199997,7222691,92.199997
2016-01-18,93,94.199997,88.800003,90.849998,9931003,90.849998
2016-01-19,91.300003,93.400002,91,92.449997,6686327,92.449997
2016-01-20,89.949997,90.5,86.5,87.25,8017246,87.25
2016-01-21,88.650002,90.349998,87.349998,88.599998,11589718,88.599998
2016-01-22,89.900002,93,89.199997,92.5,11244721,92.5
2016-01-25,94,94.25,91.599998,91.849998,5318999,91.849998
2016-01-27,91.849998,94.599998,90.550003,93.75,6478152,93.75
2016-01-28,93.900002,93.949997,91.099998,91.400002,7632697,91.400002
2016-01-29,91.199997,92,88.099998,91.300003,7763785,91.300003
2016-02-01,91.800003,91.800003,89.449997,90.050003,5232221,90.050003
2016-02-02,90,93,89.050003,89.5,9705728,89.5
2016-02-03,88.150002,90,87.099998,89.25,5636876,89.25
2016-02-04,90.800003,91.599998,89.199997,90.900002,5823104,90.900002
2016-02-05,91.349998,95.5,90.599998,94.699997,6770437,94.699997
2016-02-08,95.150002,97.800003,93.349998,94.300003,7567138,94.300003
2016-02-09,92,94.949997,87.199997,87.75,30890669,87.75
2016-02-10,86.300003,86.650002,79.199997,79.949997,26606824,79.949997
2016-02-11,79,80.5,76.099998,77.050003,16421708,77.050003
2016-02-12,77.099998,77.150002,72.5,73.650002,12215510,73.650002
2016-02-15,76,79,75.050003,76.5,14695012,76.5
2016-02-16,77.400002,78,72.150002,72.5,10568003,72.5
2016-02-17,72.599998,73.199997,69.300003,72.650002,12451921,72.650002
2016-02-18,73.949997,74.900002,71.349998,72.449997,7903275,72.449997
2016-02-19,72.449997,76.800003,71.849998,76.150002,16318164,76.150002
2016-02-22,76.5,77.800003,75.050003,75.550003,7213267,75.550003
2016-02-23,74.199997,74.900002,72.400002,72.699997,7656415,72.699997
2016-02-24,70.699997,73.650002,69.25,72.199997,13589385,72.199997
2016-02-25,72.25,73.199997,71.099998,71.75,5975910,71.75
2016-02-26,72.900002,73.349998,71.550003,72.5,7290229,72.5
2016-02-29,73.099998,75.449997,70.5,71,18897468,71
2016-03-01,72,74,72,73.650002,7025298,73.650002
2016-03-02,77.099998,79.349998,76.800003,78.650002,14897378,78.650002
2016-03-03,80.150002,80.400002,76.5,79,9360691,79
2016-03-04,78.5,84.449997,77.5,83,20605169,83
2016-03-08,83,83.050003,80.849998,81.5,9177778,81.5
2016-03-09,80,83,79.550003,82.699997,8651489,82.699997
2016-03-10,83.699997,83.900002,81.099998,81.800003,6709519,81.800003
2016-03-11,81.699997,82.849998,80.449997,81.849998,6118213,81.849998
2016-03-14,83.400002,83.400002,81.550003,82.300003,4796884,82.300003
2016-03-15,82.699997,84.449997,82.099998,83.300003,7553332,83.300003
2016-03-16,83.699997,84.199997,80.949997,82.75,6788879,82.75
2016-03-17,85,85,82.300003,82.75,6004065,82.75
2016-03-18,83.599998,84.599998,82.449997,84.300003,5210801,84.300003
2016-03-21,85.400002,87.5,85.099998,86.400002,9559481,86.400002
2016-03-22,86.949997,86.949997,84.800003,85.949997,5653763,85.949997
2016-03-23,85.800003,85.949997,84.199997,84.699997,5714949,84.699997
2016-03-28,84.699997,85.25,81.699997,82.150002,6095882,82.150002
2016-03-29,82,83.050003,81.050003,81.949997,5203411,81.949997
2016-03-30,82.5,86.199997,82.300003,85.550003,8356521,85.550003
2016-03-31,85.25,86.400002,84.400002,84.699997,12485726,84.699997
2016-04-01,84.5,88.099998,84.25,87.650002,10487538,87.650002
2016-04-04,88.5,88.599998,86.099998,86.849998,5271040,86.849998
2016-04-05,86.800003,87.400002,82.099998,82.800003,10546767,82.800003
2016-04-06,82.800003,83.25,81,81.349998,6204590,81.349998
2016-04-07,81.900002,82.550003,80.25,81,7049389,81
2016-04-08,80.900002,81.849998,79.900002,81.5,3862497,81.5
2016-04-11,81.900002,83.400002,80.199997,83.050003,6957616,83.050003
2016-04-12,83.349998,84.25,82.699997,83.449997,5233194,83.449997
2016-04-13,84.900002,85.800003,84.150002,84.599998,5928217,84.599998
2016-04-18,84.599998,84.599998,80.849998,82.5,5067674,82.5
2016-04-20,82.5,84.849998,82.050003,84.300003,6313954,84.300003
2016-04-21,85.099998,91.5,85.099998,88.599998,19246303,88.599998
2016-04-22,87.900002,91.25,87.599998,90.099998,11826755,90.099998
2016-04-25,90.400002,91.150002,88.449997,89.199997,6476934,89.199997
2016-04-26,88.699997,90.699997,87.800003,90.150002,7516256,90.150002
2016-04-27,90.150002,92.150002,89.550003,90.099998,6923537,90.099998
2016-04-28,90.400002,91.150002,87.900002,88.199997,6551956,88.199997
2016-04-29,88.300003,89.150002,84.199997,86.949997,9480942,86.949997
2016-05-02,86.800003,86.800003,83.699997,84.150002,6845550,84.150002
2016-05-03,84.75,86.199997,82.599998,82.900002,6894167,82.900002
2016-05-04,82.699997,83.75,81,81.25,6401120,81.25
2016-05-05,82.5,82.5,80.800003,81.449997,5438243,81.449997
2016-05-06,81.5,82.5,80.099998,80.699997,8653694,80.699997
2016-05-09,81.5,82.900002,81.300003,82.75,5731887,82.75
2016-05-10,82.699997,83.199997,81.300003,82.550003,5975377,82.550003
2016-05-11,81.099998,82.349998,79.300003,79.5,9023281,79.5
2016-05-12,80.400002,80.5,78.25,79.349998,9312004,79.349998
2016-05-13,79.349998,79.449997,76.800003,77.599998,6032591,77.599998
2016-05-16,76.949997,77,73.699997,74.949997,8869168,74.949997
2016-05-17,75.25,75.650002,73,73.75,10832961,73.75
2016-05-18,72.900002,77.150002,72.099998,76.199997,53402234,76.199997
2016-05-19,74.5,75.5,73.449997,74.050003,14829522,74.050003
2016-05-20,74.25,74.650002,72.699997,73.349998,7170774,73.349998
2016-05-23,73.800003,73.949997,72.050003,72.25,5762911,72.25
2016-05-24,72.050003,72.699997,71.050003,71.849998,5335725,71.849998
2016-05-25,73.099998,74.300003,72.699997,74,6753231,74
2016-05-26,74.199997,75.099998,73,74.550003,7655312,74.550003
2016-05-27,75.300003,77.699997,74.800003,76.599998,8606243,76.599998
2016-05-30,78,78.900002,76.400002,77.199997,8799323,77.199997
2016-05-31,77.900002,79.5,75.650002,79,10240573,79
2016-06-01,79,79.75,76.25,76.699997,8993217,76.699997
2016-06-02,76.599998,77.849998,76,77.449997,6057502,77.449997
2016-06-03,78.050003,78.75,75.449997,76.150002,7616323,76.150002
2016-06-06,76.449997,77.800003,76.050003,77,5897442,77
2016-06-07,77.5,78.650002,76.300003,77.650002,10613718,77.650002
2016-06-08,77.75,81.400002,77.400002,80.699997,17047951,80.699997
2016-06-09,81.199997,84.400002,80.949997,82.300003,22320765,82.300003
2016-06-10,82.300003,84.949997,81.949997,84.199997,18694884,84.199997
2016-06-13,82.550003,83.449997,81.75,83,8970712,83
2016-06-14,84.5,90.75,84.5,89.900002,28103102,89.900002
2016-06-15,91.150002,91.550003,89.5,90,18835068,90
2016-06-16,89.5,92.949997,88.599998,92.599998,23936547,92.599998
2016-06-17,93.599998,94.949997,93.050003,94.599998,15970335,94.599998
2016-06-20,92.400002,96.800003,92,96.5,17693806,96.5
2016-06-21,97,98.900002,96.599998,97,12387930,97
2016-06-22,96.900002,97.900002,96,97,10891950,97
2016-06-23,98,99.699997,98,99.25,11372569,99.25
2016-06-24,95.800003,103,93.550003,102.400002,26994254,102.400002
2016-06-27,103.75,104.949997,102.900002,104.349998,15188902,104.349998
2016-06-28,104.900002,105.5,103.300003,104.300003,10418872,104.300003
2016-06-29,105.199997,105.400002,104.050003,104.400002,6618702,104.400002
2016-06-30,105.5,106.5,104.650002,105.900002,8714879,105.900002
2016-07-01,106.099998,106.699997,104.849998,105.25,7061717,105.25
2016-07-04,106.199997,113.650002,105.599998,112.650002,22334797,112.650002
2016-07-05,113,116.449997,112.550003,113.949997,17612794,113.949997
2016-07-07,113.949997,118.900002,113.949997,116.849998,16287980,116.849998
2016-07-08,117.900002,118.699997,114,117.599998,15826201,117.599998
2016-07-11,121,128.449997,119.900002,127.300003,28664551,127.300003
2016-07-12,128.449997,129.300003,124.400002,126.25,27472799,126.25
2016-07-13,126.900002,127.199997,123.550003,125.050003,14121570,125.050003
2016-07-14,124.199997,133.850006,124.099998,132.949997,32394959,132.949997
2016-07-15,134,137.5,133.699997,135.949997,28503057,135.949997
2016-07-18,137.199997,137.850006,131.5,132.199997,20155095,132.199997
2016-07-19,132,134.449997,128.75,131.149994,33819095,131.149994
2016-07-20,131.5,131.899994,128.550003,129.399994,17487077,129.399994
2016-07-21,129,129.199997,122.5,123.650002,16629689,123.650002
2016-07-22,122.800003,122.849998,119.400002,120.199997,21835148,120.199997
2016-07-25,119.449997,131.449997,119.150002,130.199997,32101748,130.199997
2016-07-26,131.699997,134.949997,128.800003,129.300003,25554181,129.300003
2016-07-27,130,133.300003,128.600006,132.800003,18362804,132.800003
2016-07-28,133.25,136.600006,128.5,128.949997,64858706,128.949997
2016-07-29,128.5,129.449997,122.900002,123.349998,22168964,123.349998
2016-08-01,125.5,126,120,122.25,18871095,122.25
2016-08-02,122.5,124.699997,120.449997,122.699997,18591611,122.699997
2016-08-03,122.599998,124.400002,120.75,121.599998,12484041,121.599998
2016-08-04,123,123.800003,120.599998,122.449997,13542657,122.449997
2016-08-05,123.900002,125.199997,122.050003,123.5,10784130,123.5
2016-08-08,124.25,124.449997,121.449997,122.900002,7678168,122.900002
2016-08-09,123,125.849998,122.050003,123.800003,15356570,123.800003
2016-08-10,123.849998,124.050003,119.25,119.699997,12995177,119.699997
2016-08-11,119,119,114.599998,116.25,12331905,116.25
2016-08-12,115.550003,123.949997,115.349998,122.900002,21812608,122.900002
2016-08-16,122.900002,123.800003,121.099998,122.599998,10314844,122.599998
2016-08-17,122.449997,126.75,122.349998,125,13020777,125
2016-08-18,126.050003,128.100006,125.699997,126.599998,10505709,126.599998
2016-08-19,127.650002,128.899994,126.599998,128.25,11746246,128.25
2016-08-22,128,129.399994,126.349998,127.449997,7084937,127.449997
2016-08-23,127.400002,127.849998,125.050003,126.849998,7811577,126.849998
2016-08-24,128,128,125.650002,126.349998,7590313,126.349998
2016-08-25,126.449997,127.400002,125.099998,125.75,4990619,125.75
2016-08-26,125.75,126,122.300003,122.849998,7612957,122.849998
2016-08-29,122.800003,123.800003,121.699997,123.150002,5588874,123.150002
2016-08-30,123.900002,127.599998,123.5,127.050003,8091845,127.050003
2016-08-31,127.400002,129.899994,126.699997,127.550003,12256198,127.550003
2016-09-01,127.25,128.100006,125,125.75,6989295,125.75
2016-09-02,126.050003,126.800003,124.300003,126.150002,6841019,126.150002
2016-09-06,126.150002,133.199997,126.150002,132.699997,16168091,132.699997
2016-09-07,134,142.399994,134,139.199997,32963976,139.199997
2016-09-08,140,143.699997,139.699997,142.600006,15259938,142.600006
2016-09-09,142.649994,145.800003,140.25,144.850006,21172922,144.850006
2016-09-12,139.699997,142.649994,135.75,137.199997,16293600,137.199997
2016-09-14,137.199997,142.399994,137.199997,141.899994,11923165,141.899994
2016-09-15,142.550003,143.199997,137.25,138.75,11864416,138.75
2016-09-16,140.949997,143.399994,137.25,137.850006,14310678,137.850006
2016-09-19,138.699997,140.25,137.699997,138.399994,6831658,138.399994
2016-09-20,138.399994,138.899994,136.850006,137.5,6289148,137.5
2016-09-21,138,138.899994,135.25,135.75,8304597,135.75
2016-09-22,141,141.649994,137.649994,141.149994,10960659,141.149994
2016-09-23,141.399994,141.850006,139,139.300003,8968324,139.300003
2016-09-26,137.5,141.5,137.5,140.149994,10127982,140.149994
2016-09-27,141.100006,141.899994,138.75,139.699997,8289234,139.699997
2016-09-28,139.449997,147.199997,139.100006,146.5,21069168,146.5
2016-09-29,148,150.550003,131.850006,136.600006,34985624,136.600006
2016-09-30,137,141.949997,136.5,140.699997,15959086,140.699997
2016-10-03,143.199997,144.25,142,143.350006,12933258,143.350006
2016-10-04,144,147.149994,141.350006,145.699997,27243314,145.699997
2016-10-05,147.199997,147.899994,143.5,144.300003,14790271,144.300003
2016-10-06,144.699997,145.100006,140.5,141.949997,12147845,141.949997
2016-10-07,141.899994,144.5,140.600006,143.600006,11947869,143.600006
2016-10-10,144.899994,146.100006,143.300003,144.449997,7198394,144.449997
2016-10-13,144.449997,144.449997,135.75,137.949997,11908050,137.949997
2016-10-14,138.850006,141.199997,138.300003,138.949997,11186258,138.949997
2016-10-17,139.5,141.449997,135.600006,136.649994,11933751,136.649994
2016-10-18,139.550003,141.300003,137.300003,140.800003,10742701,140.800003
2016-10-19,142,142.25,139.75,140.899994,7757181,140.899994
2016-10-20,141.899994,146.350006,141.149994,145.850006,12951807,145.850006
2016-10-21,146.399994,147.949997,143,147.550003,11120267,147.550003
2016-10-24,148.149994,148.699997,145.699997,147.050003,10264829,147.050003
2016-10-25,147.699997,148.449997,145.949997,146.300003,5409087,146.300003
2016-10-26,145.699997,147.5,143.25,144,7700465,144
2016-10-27,144,144.75,141.149994,141.800003,7229997,141.800003
2016-10-28,141.899994,144.550003,141.649994,143.949997,6544009,143.949997
2016-11-01,143.949997,145.699997,143.300003,143.899994,4844200,143.899994
2016-11-02,141.699997,141.850006,136.199997,136.699997,10367286,136.699997
2016-11-03,136.75,138.25,132.5,133.149994,8462202,133.149994
2016-11-04,132.949997,133.100006,128.699997,131.649994,10318429,131.649994
2016-11-07,139.100006,141.25,136.300003,140.449997,18907953,140.449997
2016-11-08,139.949997,141.199997,138.149994,140.600006,9438660,140.600006
2016-11-09,129,144.5,127.050003,142.199997,18051951,142.199997
2016-11-10,147,161.399994,145.899994,159.300003,37273635,159.300003
2016-11-11,157.449997,164.350006,154.350006,155.699997,27229891,155.699997
2016-11-15,155.699997,161.25,151.300003,154.699997,20356688,154.699997
2016-11-16,158.5,159.050003,147.75,148.800003,17007653,148.800003
2016-11-17,149.649994,152.649994,146.5,147.600006,14077616,147.600006
2016-11-18,148.699997,152.25,146.25,149.75,15123798,149.75
2016-11-21,150.949997,151.199997,135.149994,136.449997,19917880,136.449997
2016-11-22,138.75,139.800003,133.800003,137.399994,17367369,137.399994
2016-11-23,138.5,139.449997,135.899994,137.5,9296620,137.5
2016-11-24,135.800003,139.100006,135,137.850006,11254248,137.850006
2016-11-25,139.199997,141.699997,138.5,140.300003,9294203,140.300003
2016-11-28,134.699997,139.800003,133.550003,137.100006,11349555,137.100006
2016-11-29,137,138.850006,135.350006,136.100006,7979580,136.100006
2016-11-30,136.800003,138.600006,135.399994,138.149994,9497325,138.149994
2016-12-01,138.949997,139.5,135.699997,136.350006,6752406,136.350006
2016-12-02,135.399994,137.75,132.899994,134,11985518,134
2016-12-05,133.5,136,133,135.649994,6543450,135.649994
2016-12-06,136.949997,136.949997,133.75,134.050003,8168652,134.050003
2016-12-07,134.899994,136,128.649994,131.399994,10675568,131.399994
2016-12-08,132.5,134.300003,132.199997,133.100006,5657612,133.100006
2016-12-09,133.949997,136.100006,132.5,135.199997,7767465,135.199997
2016-12-12,135,135.050003,130.350006,130.850006,7027428,130.850006
2016-12-13,130.850006,131.300003,127.849998,129.399994,9389839,129.399994
2016-12-14,129.75,130.100006,126.699997,127.099998,5545921,127.099998
2016-12-15,125.5,128.449997,124.699997,126.300003,8959317,126.300003
2016-12-16,126.5,127.349998,124.599998,125.25,5403339,125.25
2016-12-19,125.099998,125.5,123.550003,124.349998,5083897,124.349998
2016-12-20,124.900002,125.199997,120.800003,121.449997,6513285,121.449997
2016-12-21,121.699997,122.349998,119.849998,120.550003,6777947,120.550003
2016-12-22,120,120.349998,118,119.400002,6499471,119.400002
2016-12-23,119.449997,121.5,119.099998,120,6720177,120
2016-12-26,119.5,119.5,114,115.050003,6426119,115.050003
2016-12-27,114.599998,116.75,112.650002,116,8762885,116
2016-12-28,116.800003,117.400002,113.599998,113.949997,8946526,113.949997
2016-12-29,113.449997,115,112,113.150002,14396639,113.150002
2016-12-30,113,116.099998,112.550003,115.449997,9685951,115.449997
2017-01-02,117,117.550003,113.199997,115.599998,9784247,115.599998
2017-01-03,115.449997,118.650002,114.300003,118.050003,10254310,118.050003
2017-01-04,118.400002,118.900002,114.849998,115.25,8678158,115.25
2017-01-05,116.650002,118,116.199997,117.650002,6286481,117.650002
2017-01-06,118.150002,121.349998,117.75,119.050003,11922173,119.050003
2017-01-09,119.75,120.949997,119.349998,119.75,6694500,119.75
2017-01-10,120.949997,121.099998,118.300003,119.400002,6545625,119.400002
2017-01-11,120.599998,124.900002,120.150002,123.599998,15259256,123.599998
2017-01-12,124.25,126.400002,124,126,16048380,126
2017-01-13,126,126.5,123.599998,125.099998,6583850,125.099998
2017-01-16,124.349998,129.149994,124,128.699997,8138804,128.699997
2017-01-17,129.899994,132.699997,129.25,130.25,12895124,130.25
2017-01-18,130.850006,131.75,129.5,130.350006,7963577,130.350006
