"Date","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
2007-04-27,507.5,508.674988,497.75,501.287994,6589968,278.574127
2007-04-30,501.25,515,501.25,512.713013,3950272,284.923157
2007-05-03,514.25,523.312012,514.25,520.411987,4263312,289.201599
2007-05-04,520.075012,522.5,513.036987,517.974976,3677160,287.847351
2007-05-07,518,518.75,508.875,510.462006,3862568,283.672272
2007-05-08,507.5,508.75,498.787994,500.562012,5889416,278.170685
2007-05-09,500.5,501.625,493.75,495.149994,5915464,275.163147
2007-05-10,502.25,503.674988,492.5,493.549988,6246696,274.273987
2007-05-11,492.5,505,487.75,500.149994,6351172,277.941711
2007-05-14,504.5,505.924988,495.662994,500.475006,3667852,278.122314
2007-05-15,499.75,500,492,493.362,4352852,274.169525
2007-05-16,493.25,495.5,484,487.924988,7834120,271.148071
2007-05-17,490,497.25,490,495.875,8569536,275.566071
2007-05-18,494.75,501.475006,492,495.475006,4794436,275.34375
2007-05-21,496.513,498,487.562012,490.100006,6631608,272.356781
2007-05-22,487.524994,490.225006,482.75,486.687988,9514008,270.460632
2007-05-23,487.5,488.5,480.024994,481.437988,5265728,267.543152
2007-05-24,481.25,487.475006,479.5,484.25,9583464,269.105865
2007-05-25,487.5,498,476.25,496.375,8952332,275.843903
2007-05-28,488.912994,503.424988,488.912994,492.888,6678108,273.906097
2007-05-29,493.75,493.75,486.325012,488.424988,3331740,271.425934
2007-05-30,486.25,489.937988,475.25,476.537994,10238428,264.82016
2007-05-31,480,484.774994,477.5,480.875,6984260,267.230347
2007-06-01,483.25,487.475006,483,484.638,3871100,269.321472
2007-06-04,487.5,492.174988,477.200012,479.075012,4702592,266.230011
2007-06-05,480,487.5,477,485.799988,7151364,269.967194
2007-06-06,493.5,493.5,482.5,484.587006,8244008,272.945068
2007-06-07,461.712006,493,461.712006,489.287994,6657524,275.592987
2007-06-08,487.475006,493.75,477.875,487.712006,10473856,274.705292
2007-06-11,493.5,499,492.5,494.950012,9223104,278.782135
2007-06-12,490.5,499.725006,490.5,497.375,4744824,280.14798
2007-06-13,428.75,499.75,428.75,497.187988,3071604,280.042664
2007-06-14,498.75,507.75,498.75,504.799988,7947424,284.330139
2007-06-15,507.5,509.5,500,502.350006,4259656,282.950134
2007-06-18,506.25,507.25,496.388,497.362,4940388,280.140656
2007-06-19,497.5,497.712006,485.5,489.149994,7002892,275.515259
2007-06-20,491.5,493.5,487.537994,488.549988,3417692,275.177246
2007-06-21,488.5,491.5,483.799988,489.612,3379340,275.775452
2007-06-22,491.174988,491.174988,483.75,487.700012,3336980,274.698547
2007-06-25,487.700012,490.725006,479.75,484.162994,2778676,272.706268
2007-06-26,482.5,487,480,480.537994,3042968,270.66449
2007-06-27,482.75,486.562012,482,483.837006,2744124,272.522736
2007-06-28,485,486.899994,478.274994,481.263,4199616,271.072906
2007-06-29,487.5,492.5,480,482.263,6888264,271.636169
2007-07-02,486,488.725006,482.25,485.962006,4594884,273.719574
2007-07-03,487.5,488.263,483.825012,486.850006,2816980,274.219696
2007-07-04,490.25,490.25,480.5,482.763,2919240,271.917755
2007-07-05,482.787994,485,477.5,479.200012,3836952,269.910889
2007-07-06,461.674988,494.174988,461.674988,492.950012,8767820,277.655609
2007-07-09,497.25,502.350006,496.587006,498.437988,7222172,280.746704
2007-07-10,498.75,510.487,498.75,505.125,8739752,284.513184
2007-07-11,500,500,481.25,482.412994,18810944,271.720612
2007-07-12,487.5,489.924988,478.75,480.549988,15614312,270.671265
2007-07-13,483.037994,489.600006,480.513,484.950012,13471172,273.149628
2007-07-16,486.25,488.75,482,483.962006,6839948,272.593079
2007-07-17,485,489.674988,483.5,484.638,4427128,272.973816
2007-07-18,485.274994,488.625,483.799988,486.138,3386112,273.818726
2007-07-19,487,500,486.5,499.125,8338576,281.133698
2007-07-20,500,504.75,492.638,496.562012,6525144,279.690063
2007-07-23,493.524994,495.975006,482.799988,486.950012,7517008,274.276093
2007-07-24,486.950012,494.975006,485.138,493.774994,4446192,278.12027
2007-07-25,494,502.5,486.25,497.212006,5823596,280.056183
2007-07-26,499.5,512.5,498.75,508.587006,11345692,286.463196
2007-07-27,500.25,503.75,490.412994,501.962006,6933244,282.731659
2007-07-30,501.962006,502.5,491.587006,496.600006,2799108,279.711456
2007-07-31,497.5,508.75,488.812012,493.950012,3617052,278.218872
2007-08-01,497,497,480.75,482.375,5919460,271.699158
2007-08-02,487.5,487.5,473.125,474.799988,5913332,267.432556
2007-08-03,475.25,480.850006,474.5,479.162994,3349592,269.889984
2007-08-06,484.950012,484.950012,465.087006,466.325012,4509200,262.658997
2007-08-07,468.75,475,465.774994,469.612,5511452,264.510437
2007-08-08,472.5,499.5,472.5,491.812012,12257904,277.014648
2007-08-09,497.5,501.25,481.25,483.562012,5122392,272.367767
2007-08-10,463.774994,491.75,463.774994,489.975006,7426120,275.979889
2007-08-13,492.5,492.5,480.299988,487.475006,3138736,274.571777
2007-08-14,487.5,490.25,483.662994,488.850006,2245336,275.346222
2007-08-16,467.5,481.75,465.549988,478.274994,7067944,269.389862
2007-08-17,479.737,479.737,435.787994,463.638,13762116,261.145477
2007-08-20,478.75,478.75,455.125,457.299988,6876432,257.575623
2007-08-21,457.75,462.524994,438.062012,440.337006,10042016,248.021103
2007-08-22,441.25,452.100006,437.5,447.174988,4732168,251.872665
2007-08-23,462.25,462.487,448.049988,452.888,6895624,255.090546
2007-08-24,445.287994,458.375,445.287994,456.399994,3702712,257.068695
2007-08-27,459.75,462.75,454.075012,461.924988,2682456,260.180664
2007-08-28,457.5,473.5,456.5,470.062012,5068736,264.763947
2007-08-29,460.25,467.5,455.125,459.312012,5807848,258.708923
2007-08-30,462.5,467.600006,460.25,466.299988,4486504,262.644867
2007-08-31,471.25,471.25,462,463.638,3942668,261.145477
2007-09-03,466.25,467.5,463.75,465.162994,2384936,262.004456
2007-09-04,480.674988,480.674988,443.75,472.424988,2796884,266.094818
2007-09-05,471,481.237,470.812012,473.763,4350636,266.84848
2007-09-06,469,477.25,469,475.950012,1940608,268.080261
2007-09-07,477.75,481.25,475.25,477.125,2678888,268.742096
2007-09-10,473.125,476.174988,466.412994,467.875,2964220,263.531982
2007-09-11,471.5,471.5,453.75,455.700012,3903464,256.674408
2007-09-12,456.25,466.5,453.287994,455.462006,3988940,256.540375
2007-09-13,456.25,465.5,455.875,458.562012,4815400,258.28653
2007-09-14,460,464.5,457.575012,459.274994,4775144,258.688049
2007-09-17,463.5,463.725006,448.125,451.200012,5515456,254.139755
2007-09-18,450,453.687988,446.625,451.138,6704008,254.104889
2007-09-19,460,467,460,462.899994,8604452,260.729828
2007-09-20,460,461.25,448.787994,450.100006,5170032,253.520172
2007-09-21,447.5,462.5,438.25,456.475006,7664300,257.110901
2007-09-24,457,457.487,440,440.763,8693392,248.261154
2007-09-25,446.25,448.75,437.125,442.837006,8692504,249.429321
2007-09-26,445,458.674988,442.5,456.287994,6563132,257.005615
2007-09-27,468.024994,483.174988,458.75,478.962006,15476048,269.776794
2007-09-28,481.25,487.5,466.75,473.187988,8067944,266.524567
2007-10-01,473.75,478.75,463.174988,476.337006,6059448,268.298279
2007-10-03,480,503.725006,477.5,500.388,13286112,281.845123
2007-10-04,502.5,502.5,490.5,499.725006,7177464,281.471588
2007-10-05,500,500,493.899994,495.725006,4216732,279.218658
2007-10-08,500,506.25,496,500.912994,4347876,282.140808
2007-10-09,496.25,513,496.25,511.850006,6526996,288.301117
2007-10-10,523.661987,535.487,515,531.263,11152904,299.235535
2007-10-11,525,525,490.75,494.212006,17741724,278.366364
2007-10-12,491.25,493.725006,475.950012,482.424988,10273100,271.727325
2007-10-15,491.950012,491.950012,478.5,481.950012,7402876,271.459808
2007-10-16,465.325012,482.5,460.024994,466.587006,10338136,262.80661
2007-10-17,450,477,446.25,472.575012,8052544,266.179291
2007-10-18,475,487.5,464.200012,472.5,9435528,269.559479
2007-10-19,475,482.5,469.037994,477.412994,5559392,272.362366
2007-10-22,464.5,477.549988,464.5,471.687988,5341716,269.096283
2007-10-23,475,479.399994,467.5,470.862,6173172,268.625
2007-10-24,475.25,479.5,458.274994,461.125,5723124,263.070099
2007-10-25,462.75,468.950012,456.25,459.263,6477920,262.007843
2007-10-26,458.75,463.75,456,462.062012,4139552,263.604675
2007-10-29,475,475,463.799988,465.149994,2664240,265.366333
2007-10-30,467.5,471,459.899994,463.549988,2998220,264.453522
2007-10-31,467.375,471.287994,454.524994,459.362,5012764,262.064331
2007-11-01,467.912994,470,459,468.487,4761264,267.270081
2007-11-02,462.5,482.5,455.25,479.287994,5104404,273.432068
2007-11-05,475,482.174988,460.087006,463.5,3105740,264.425018
2007-11-06,462.5,468.75,462.5,462.937988,2258916,264.10434
2007-11-07,462.837006,462.837006,433.75,436.475006,11575700,249.007401
2007-11-08,429.674988,436.25,425.75,429.087006,7852620,244.792557
2007-11-12,437.25,437.25,402.537994,410.462006,13370648,234.167084
2007-11-13,406.25,423.274994,401.75,406.787994,11758556,232.07103
2007-11-14,420,432.5,414,426.987,8131004,243.594513
2007-11-15,425,425,409.5,411.825012,6526900,234.944656
2007-11-16,411.825012,416,404.5,406.25,4855764,231.764114
2007-11-19,412.5,412.5,404,404.987,7220580,231.043533
2007-11-20,401.75,405,388.337006,391.424988,11368436,223.306549
2007-11-21,386.25,396.75,385,386.774994,8261936,220.653687
2007-11-22,387.487,390.024994,379.75,382.899994,6288372,218.443008
2007-11-23,387.5,401.174988,383.424988,389.375,8340348,222.136948
2007-11-26,391.25,399.362,391.25,393.987,4757760,224.768127
2007-11-27,393.987,396.5,390.687988,393.412994,5874932,224.440643
2007-11-28,397.25,398.75,389.75,392.325012,4729472,223.819946
2007-11-29,401.25,403.5,387.5,391.812012,12030536,223.527344
2007-11-30,393.5,406.225006,393.5,400.625,13684696,228.555099
2007-12-03,400.625,408,397.149994,400.087006,10050520,228.248169
2007-12-04,399.625,406.924988,397.700012,403.825012,5683828,230.380661
2007-12-05,404.924988,404.924988,397.625,400.875,4998376,228.697723
2007-12-06,402.825012,412.25,402.825012,408.837006,7072200,233.23996
2007-12-07,412.5,437.325012,407.562012,430.575012,10868580,245.641449
2007-12-10,434.875,441.924988,425,437.174988,6213084,249.406738
2007-12-11,437.174988,439.75,426.75,436.075012,4222196,248.77916
2007-12-12,427.5,430,414.25,421.437988,6175500,240.428802
2007-12-13,423.5,424.725006,413.062012,414.987,3326428,236.748535
2007-12-14,413,418.674988,409.524994,411.575012,2140588,234.802017
2007-12-17,412.5,414.75,403,406.087006,3673500,231.671127
2007-12-18,383.412994,418.75,383.412994,404.487,4206688,230.758301
2007-12-19,408.649994,412.5,408.037994,409.850006,2648940,233.817902
2007-12-20,411.75,430,411.174988,423.888,7602024,241.826538
2007-12-24,429.600006,454.75,427.5,452.537994,8182668,258.171265
2007-12-26,455,456.388,442.5,454.450012,2302188,259.262054
2007-12-27,456,459.700012,448.037994,450.600006,4179252,257.065643
2007-12-28,442.5,452.5,427.524994,449.062012,2392080,256.188232
2007-12-31,450.25,451.25,439.774994,442.475006,2636472,252.430374
2008-01-01,441.649994,444.649994,435.562012,436.712006,1000812,249.142563
2008-01-02,437.5,439.837006,428.100006,437.075012,3077528,249.349655
2008-01-03,449.25,449.25,422.5,427.263,6212980,243.751968
2008-01-04,436.850006,436.850006,420,423.725006,3083160,241.733536
2008-01-07,417.5,422.5,405.75,409.212006,6627100,233.453918
2008-01-08,413.75,419.975006,405.537994,415.562012,7765632,237.076599
2008-01-09,413.75,424.75,411.587006,413.237,7357340,235.750153
2008-01-10,421.850006,422.5,397,400.638,7749140,228.5625
2008-01-11,425,434.812012,391.25,395.437988,11316572,225.595901
2008-01-14,399.75,402.5,381.25,382.375,8025412,218.143585
2008-01-15,386,388.725006,375,375.524994,6393112,214.235626
2008-01-16,375,379.75,367.524994,373.825012,5563548,213.265778
2008-01-17,375,381.312012,371.25,372.600006,4849800,212.56694
2008-01-18,373.25,374.5,362.737,367.100006,4068496,209.42923
2008-01-21,364.975006,372.5,326.049988,347.774994,11084768,198.404312
2008-01-22,335,361,313.75,345.225006,13840276,196.949631
2008-01-23,362.25,364.649994,343.049988,355.5,8913592,202.811417
2008-01-24,362.25,375.75,348.75,355.638,6971432,202.890152
2008-01-25,357.5,384.700012,357.5,379.962006,3325096,216.766891
2008-01-28,368.5,375,351.812012,361.587006,3894344,206.284073
2008-01-29,362.5,377.437988,362.5,373.149994,4520332,212.880646
2008-01-30,377.75,377.75,368.062012,373.312012,3569908,212.973129
2008-01-31,374,383.725006,367.549988,374.763,8942648,213.800903
2008-02-01,376.5,402,376.5,398.649994,5571980,227.428329
2008-02-04,408.625,416.237,401.25,410.013,5680584,233.910934
2008-02-05,409.25,409.25,396.25,402.325012,4010356,229.524933
2008-02-06,376.25,393.725006,375,377.487,4972008,215.354919
2008-02-07,386.424988,386.424988,368.062012,370.587006,2089800,211.418472
2008-02-08,370,394.25,369.75,388.087006,6590296,221.402252
2008-02-11,387.5,400,380.062012,389.487,6989400,222.200912
2008-02-12,390,400,383.837006,386.312012,4231216,220.389542
2008-02-13,392.5,412.513,375.337006,386.350006,4946984,220.41124
2008-02-14,381.375,399.850006,381.375,386.687988,5874972,220.604095
2008-02-15,385,395,375.25,391.350006,4476128,223.263733
2008-02-18,392.5,394.75,385.062012,388.787994,1633088,221.802109
2008-02-19,390,393.812012,381.625,389.125,2678196,221.994339
2008-02-20,392.75,397.450012,389.125,392.225006,3501452,223.762909
2008-02-21,399.975006,412.5,393.075012,406.888,5183384,232.128052
2008-02-22,403,405.700012,392.888,395.162994,2485252,225.43898
2008-02-25,399.700012,405.962006,395.75,403.787994,3796224,230.359558
2008-02-26,404.75,418,402.5,415.712006,4201352,237.162186
2008-02-27,416.25,421.850006,403.787994,404.725006,4216380,230.894089
2008-02-28,402.25,405,398.037994,399.837006,5853016,228.10556
2008-02-29,392.5,400.475006,380.25,387.049988,3972544,220.810562
2008-03-03,385.25,385.25,362.5,366.975006,6182368,209.357895
2008-03-04,381.024994,381.024994,352.5,354.763,5399480,202.390991
2008-03-05,356.25,375,351.25,369.700012,5698348,210.912506
2008-03-07,362.5,362.5,350.075012,357.638,4582340,204.031143
2008-03-10,353.5,369.649994,350,357.774994,2828568,204.109329
2008-03-11,359.75,359.75,351.25,356.587006,8021712,203.431519
2008-03-12,368.5,368.75,344,346.287994,6813092,197.55603
2008-03-13,345,346.200012,327.75,334.424988,3940744,190.788193
2008-03-14,333.75,347.25,332.5,342.549988,4811384,195.423492
2008-03-17,337,338.575012,327.75,334.450012,2916040,190.80246
2008-03-18,335,340.25,325,328.649994,7365712,187.493591
2008-03-19,337.487,343.25,329,335.924988,7818608,191.643906
2008-03-24,339.312012,347,335.799988,340.112,6798004,194.032654
2008-03-25,350.412994,386.725006,347.5,373.075012,11369540,212.837921
2008-03-26,376.25,379.462006,362.774994,374.875,5909592,213.864777
2008-03-27,372.513,372.513,356.524994,360.437988,8346252,205.62854
2008-03-28,358,384.674988,355,380.299988,5914944,216.959686
2008-03-31,370.5,375,351.024994,359.975006,10099160,205.364395
2008-04-01,361.274994,366,352.549988,355.763,3144604,202.961456
2008-04-02,368.75,374.75,366.25,370.700012,5576040,211.483032
2008-04-03,367.524994,382.5,367.524994,380.625,4889080,217.145203
2008-04-04,367.75,381.75,358,371.362,4014016,211.860626
2008-04-07,374.75,382.100006,369.062012,373.013,8048592,212.802505
2008-04-08,373,373.75,363.062012,366.737,6192824,209.222122
2008-04-09,366.737,372,362.75,369.987,4514276,211.076218
2008-04-10,366.25,377.475006,360.75,363.149994,8565032,207.175781
2008-04-11,367.5,370,353.25,355.475006,12067156,202.79718
2008-04-15,360,381.25,355,377.600006,18201268,215.419418
2008-04-16,381.25,403.75,380,400.049988,15305804,228.227066
2008-04-17,407.487,422.5,405,414.774994,18459640,236.627594
2008-04-21,419.75,429.25,407,411.450012,7410996,234.730652
2008-04-22,407.5,411.287994,395,399.649994,8398724,227.998795
2008-04-23,400,413.274994,399.274994,411.987,8316052,235.037064
2008-04-24,412.5,426.975006,408.25,424.013,9173276,241.897842
2008-04-25,424.987,428.899994,412.75,421.075012,7947992,240.221741
2008-04-28,422.5,425,412.774994,415.912994,4314928,237.276871
2008-04-29,412.5,440.487,410.274994,437.388,16983384,249.528214
2008-04-30,440,452.5,432.524994,438.274994,10499668,250.034225
2008-05-02,443.75,449.25,442.087006,446.862,8674504,254.933136
2008-05-05,446.75,452.5,441.037994,446.487,4896140,254.719193
2008-05-06,441.399994,462.5,434,451.862,8891328,257.785645
2008-05-07,459.225006,464.75,454.649994,461.037994,11042624,263.020447
2008-05-08,451.25,458.75,436.362,446.162994,7768836,254.534256
2008-05-09,445.25,447.850006,434.25,437.337006,7206400,249.499191
2008-05-12,442.350006,449.75,423.837006,443.350006,8150920,252.92955
2008-05-13,446.25,453.725006,428.75,437.187988,9024788,249.414169
2008-05-14,435,458.75,435,456.225006,8111456,260.274689
2008-05-15,456,477.125,456,473.274994,14491216,270.001678
2008-05-16,474.25,478.812012,465.013,467.850006,8432372,266.906708
2008-05-20,466.25,478.25,453.75,471.924988,6984640,269.231476
2008-05-21,468.5,471,463.5,467.662994,4279692,266.799988
2008-05-22,465,474.75,461.75,465.912994,6138956,265.801605
2008-05-23,465.912994,471,454.087006,457.187988,5849084,260.824005
2008-05-26,452.5,473.75,447.75,471.263,10698576,270.153809
2008-05-27,472.5,474.75,466.5,470.774994,5161780,269.873993
2008-05-28,470.75,480,469.125,477.899994,7714404,273.958466
2008-05-29,476.25,477.125,464.138,471.362,7949256,286.549652
2008-05-30,472.5,494.5,466.25,490.700012,13807464,298.305664
2008-06-02,495,507.5,485.125,487.700012,8325712,296.481873
2008-06-03,481.25,487.549988,470.25,480.562012,7794160,292.142517
2008-06-04,480,480,463.274994,467.674988,6409416,284.308289
2008-06-05,471.924988,496.75,467.5,494.888,9572408,300.851563
2008-06-06,500,511.625,495.149994,498.388,7408132,302.979279
2008-06-09,485.263,492.5,471.662994,475.375,7013176,288.989258
2008-06-10,472.5,480,449.125,463.513,11695136,281.778107
2008-06-11,471.25,476,465.549988,473.212006,4809864,287.674347
2008-06-12,459.024994,471.5,457.774994,468.725006,6200212,284.946594
2008-06-13,472.75,478.725006,463.787994,466.662994,5139944,283.693054
2008-06-16,473.975006,485,470,476.950012,6318296,289.946747
2008-06-17,487.5,487.5,470.987,477.888,5377352,290.516937
2008-06-18,479.5,481.187988,463.5,465.612,5200900,283.054138
2008-06-19,463.5,470.424988,459.138,465.600006,3347632,283.046875
2008-06-20,466.25,471.375,454,456.75,5847432,277.666779
2008-06-23,453.899994,466.700012,450.274994,461.450012,4816420,280.523987
2008-06-24,461.450012,465,441.25,448.612,5436028,272.719635
2008-06-25,447.5,447.5,425.299988,436.687988,11147072,265.470703
2008-06-26,435.024994,450,435.024994,446.274994,8580916,271.298798
2008-06-27,435.037994,441.25,423.75,426.362,5705240,259.193329
2008-06-30,428.75,437.200012,427.5,434.200012,5842848,263.958221
2008-07-01,436,442.25,426.263,429.25,6179920,260.949036
2008-07-02,431.25,461,430.5,455.149994,7189460,276.694092
2008-07-03,450.312012,450.312012,433,435.763,6084580,264.908356
2008-07-04,437,447.25,432.837006,438.950012,4816952,266.845856
2008-07-07,445,456.25,443.75,449.950012,4161404,273.532898
2008-07-08,444.25,444.25,427.924988,434.149994,6498468,263.927826
2008-07-09,439,458,438,455.475006,7502512,276.891693
2008-07-10,471.25,471.25,445,451.312012,7535936,274.360901
2008-07-11,461.25,468.662994,410.375,419.212006,26384936,254.846725
2008-07-14,415.062012,417.5,385.575012,388.888,14755164,236.412247
2008-07-15,383.75,394.75,375.75,386.162994,12927888,234.75563
2008-07-16,390.299988,394.25,382,386.899994,6263504,235.20369
2008-07-17,395,401.950012,391.274994,395.575012,6512340,240.477371
2008-07-18,396.25,399.75,375.75,386.850006,8669424,235.173294
2008-07-21,383.5,395.924988,381.274994,390.325012,5152024,237.285828
2008-07-22,389.725006,399.562012,386.549988,394.575012,4651324,239.869415
2008-07-23,400,412.524994,388.837006,400.562012,8008228,243.509033
2008-07-24,405.25,405.25,371.263,391.825012,11455040,238.197693
2008-07-25,381.25,395.5,368.787994,387.662994,5307292,235.667526
2008-07-28,388.325012,399,381.5,384.862,5234240,233.964722
2008-07-29,382.450012,386.475006,376.975006,385.174988,4207060,234.155014
2008-07-30,390.024994,402.437988,388.5,400.513,7493164,243.479263
2008-07-31,402,403,390.087006,395.862,9978364,240.651825
2008-08-01,390,411.625,386.25,409.862,5074832,249.162659
2008-08-04,409.5,420.987,406,414.712006,4863152,252.111053
2008-08-05,414.712006,423.888,404.524994,419.638,7058120,255.105698
2008-08-06,425.75,431.25,411.924988,424.837006,13360164,258.266266
2008-08-07,425.75,433.5,420.5,431.537994,3868716,262.339935
2008-08-08,416.337006,429.937988,416.337006,419.899994,4761704,255.264999
2008-08-11,423.75,429.25,414.149994,417.600006,6728064,253.866821
2008-08-12,413.763,424.200012,396.399994,400.975006,13258396,243.760117
2008-08-13,399.850006,408.5,396.799988,406.487,6807068,247.110962
2008-08-14,410,426.100006,404.75,423.375,8188028,257.377533
2008-08-18,425.25,434.25,423.787994,426.087006,4835420,259.026154
2008-08-19,427.75,428.674988,420.837006,423.187988,3354664,257.263794
2008-08-20,420.062012,427.424988,420.062012,424.825012,2259432,258.258972
2008-08-21,425,425.75,413.174988,415.362,2342724,252.506256
2008-08-22,414.975006,425.674988,411.549988,424.125,4374996,257.833466
2008-08-25,435,436.25,425.25,426.612,1230564,259.345306
2008-08-26,430.024994,434.962006,422.5,424.5,9289376,258.061401
2008-08-27,425.5,429.75,424.125,427.049988,5489224,259.611633
2008-08-28,428.25,429.25,424,424.850006,5740400,258.27417
2008-08-29,427.25,437.5,427.25,437.274994,4593344,265.827576
2008-09-01,437.5,441.674988,425.475006,430.825012,5576952,261.906555
2008-09-02,437.25,445.5,430.337006,443.812012,4201864,269.801514
2008-09-04,440.274994,451.25,437.899994,447.25,10794692,271.891541
2008-09-05,444.987,444.987,426.625,428.075012,5510460,260.234711
2008-09-08,438.25,440.5,433.837006,437.513,4759200,265.97229
2008-09-09,436.962006,439.5,429.299988,437.362,4664908,265.880463
2008-09-10,434.812012,443.062012,430.299988,439.937988,5463736,267.446411
2008-09-11,437.062012,440,433.087006,437.662994,6632932,266.063446
2008-09-12,438.25,438.25,409.312012,411,12157564,249.854507
2008-09-15,410,410,380.5,394.537994,8605880,239.847
2008-09-16,382.513,396.5,377.5,391.600006,7850396,238.060913
2008-09-17,395,411.737,392.5,394.75,9166328,239.97583
2008-09-18,377.524994,390,355.312012,381.350006,13390096,231.829742
2008-09-19,393.75,411.475006,389,406.237,15599972,246.958969
2008-09-22,411.25,415.087006,402,407.475006,6411896,247.711594
2008-09-23,400,406,384.024994,385.987,6689128,234.648651
2008-09-24,387.5,391.950012,372.5,381.075012,9692852,231.662537
2008-09-25,382.513,382.513,372.763,376.712006,9207132,229.010178
2008-09-26,375.5,376.712006,359.013,361.725006,4877980,219.899307
2008-09-29,361.274994,363,341.5,348.325012,8604896,211.753189
2008-09-30,342.5,363.424988,330,349.513,11741532,212.475433
2008-10-01,356.25,366.75,353.75,362.325012,13184008,220.264069
2008-10-03,358.25,360,345,347.975006,6884132,211.540497
2008-10-06,340,347.5,318.75,329.662994,6459108,200.408234
2008-10-07,334.037994,343.25,316.537994,325.450012,9267868,197.847092
2008-10-08,325,325,298.062012,313.562012,11427596,190.620132
2008-10-10,300,320,260,306.299988,18627852,186.205429
2008-10-13,312.5,340,305,329.638,9938544,200.393036
2008-10-14,346.25,352.875,337.5,349.487,7707268,212.45961
2008-10-15,345,345,327.25,333.850006,6282260,202.953583
2008-10-16,325,325,300.799988,315.75,6700036,197.877426
2008-10-17,318.763,327.25,297.562012,300.687988,6080312,188.438187
2008-10-20,310,327.737,305.25,323.638,5849692,202.820724
2008-10-21,330,348.5,325.75,336.899994,9120264,211.131897
2008-10-22,330.5,332.325012,320.638,324.888,7510476,203.604111
2008-10-23,319.75,339.600006,308.912994,320.812012,10179580,201.049698
2008-10-24,312.325012,325,300,311.524994,9341864,195.229614
2008-10-27,307.5,322.5,290,312.950012,10004556,196.122711
2008-10-29,317.5,337.5,317,326.087006,13885280,204.355469
2008-10-31,333.737,359.975006,333.737,347.237,15542472,217.610062
2008-11-03,350.274994,361.75,337.625,344.649994,9131136,215.988739
2008-11-04,337.5,344.487,321.25,332.975006,11121852,208.672165
2008-11-05,337.25,348.75,325.774994,330.5,8651040,207.121094
2008-11-06,323.75,329.5,307.513,311.424988,6726628,195.166931
2008-11-07,308.75,322.5,300.537994,315.700012,5054628,197.846085
2008-11-10,321.25,338.725006,309.25,334.625,5161052,209.706161
2008-11-11,334.625,337.100006,311.575012,314.174988,4617608,196.89035
2008-11-12,303.75,326.712006,303.75,314.862,6697180,197.320892
2008-11-14,320.25,323.674988,297,303.299988,8008580,190.075134
2008-11-17,303.75,311,292.812012,308.100006,9021528,193.083237
2008-11-18,305,305,292.5,295.125,7654320,184.95195
2008-11-19,295.5,300,281.587006,293.174988,11270532,183.729874
2008-11-20,289.625,289.625,275.274994,280.462006,5798952,175.762741
2008-11-21,280,300,272.5,296.162994,6098852,185.602417
2008-11-24,283.75,304.950012,283.75,299.049988,7019632,187.411697
2008-11-25,296.263,309.225006,293.899994,295.487,4954964,185.178802
2008-11-26,294.75,298.75,285.537994,296.774994,7184720,185.985977
2008-11-28,292.537994,313.75,280.024994,310.962006,12015712,194.876831
2008-12-01,312.5,324.674988,304.5,307.799988,9369348,192.895233
2008-12-02,306,306,294.25,302.087006,6407164,189.314941
2008-12-03,301,305.5,285,289.138,8934668,181.199951
2008-12-04,290,299.487,287.087006,298.100006,5662020,186.816284
2008-12-05,298,298,280.649994,283.625,6105064,177.74498
2008-12-08,288.799988,297.5,284.524994,289.437988,11830572,181.387924
2008-12-10,296.225006,301.674988,289.774994,293.437988,11218200,183.89473
2008-12-11,294.212006,294.424988,280.575012,283.725006,8250568,177.807648
2008-12-12,280,280,269.299988,276.212006,6539176,173.099335
2008-12-15,280,284.5,272.513,275.575012,6869076,172.700119
2008-12-16,275.75,283.25,271.263,281.200012,4450360,176.225281
2008-12-17,284.912994,294,280.75,285.388,12218520,178.849792
2008-12-18,286.25,296.100006,286.25,294.263,6334712,184.411713
2008-12-19,295.274994,300,287.312012,297.825012,6260368,186.644043
2008-12-22,300,301.25,291.524994,296.700012,4374592,185.93895
2008-12-23,293.950012,297.5,290.899994,294.013,3550104,184.255005
2008-12-24,295,305.562012,291.924988,293.5,4275528,183.933563
2008-12-26,292.5,297.200012,276.25,277.312012,5944660,173.788696
2008-12-29,277.513,279.899994,266.25,278.437988,7132344,174.494308
2008-12-30,280.5,283.462006,272.787994,281.975006,4228752,176.710953
2008-12-31,283.75,284.75,275.774994,278.862,3610660,174.760086
2009-01-02,279,291.25,277.937988,283.024994,8234136,177.368973
2009-01-05,285,296.174988,284.924988,293.200012,5620616,183.74559
2009-01-06,295,297.5,286.337006,292.138,5781932,183.080017
2009-01-07,292.787994,299.388,286.399994,296.888,11269176,186.056778
2009-01-09,296.888,316.649994,292.5,300.850006,20091080,188.539734
2009-01-12,287.912994,302.487,284.562012,289.924988,15634588,181.69313
2009-01-13,294.987,310.600006,279.75,307.037994,21978328,192.417679
2009-01-14,306.375,328.5,306.375,325.899994,20775632,204.238327
2009-01-15,315,315.975006,303.75,312.924988,12679588,196.107025
2009-01-16,314.5,318.475006,310,316.850006,6358636,198.566788
2009-01-19,316.75,318.187988,310.138,315.513,4771844,197.728897
2009-01-20,310,314.25,307.5,312.937988,2487344,196.115158
2009-01-21,307.75,312.875,303.5,305.962006,3885368,191.743362
