"Date","RELINFRA.NS.Open","RELINFRA.NS.High","RELINFRA.NS.Low","RELINFRA.NS.Close","RELINFRA.NS.Volume","RELINFRA.NS.Adjusted"
2012-04-20,621.215,625.367,606.711,553.799988,1944234,500.208801
2012-04-23,613.299,622.876,578.036,527.599976,1625844,476.544189
2012-04-24,586.562,597.024,578.258,534.549988,1812403,482.821594
2012-04-25,594.09,597.301,570.619,526.25,2065213,475.32486
2012-04-26,586.285,587.835,568.792,515.849976,1833616,465.931213
2012-04-27,565.913,581.026,557.444,510.950012,1930561,461.505463
2012-04-30,567.076,591.101,567.076,527.700012,1990929,476.634521
2012-05-02,586.894,595.419,577.926,524.299988,1611369,473.563538
2012-05-03,574.936,578.203,564.862,514.349976,1274466,464.576416
2012-05-04,563.533,568.349,543.715,494.549988,1605990,446.692474
2012-05-07,534.747,571.283,528.271,512.450012,1990280,462.86026
2012-05-08,567.851,573.497,532.09,488.75,1977621,441.453705
2012-05-09,532.81,546.871,518.417,474.399994,1980751,428.492371
2012-05-10,525.89,544.656,520.631,475.25,1871088,429.260101
2012-05-11,521.462,535.855,513.823,473.049988,1948619,427.27301
2012-05-14,524.783,531.205,504.689,460.850006,1590373,416.253632
2012-05-15,503.748,526.887,503.748,468.799988,1942729,423.434265
2012-05-16,508.453,509.837,495.998,452.049988,1629997,408.305145
2012-05-17,505.962,513.158,481.439,437.549988,2276501,395.208344
2012-05-18,474.408,489.355,467.932,436.799988,2198090,394.530914
2012-05-21,489.355,510.058,488.967,453.799988,2296422,409.885803
2012-05-22,509.283,510.224,487.916,442.75,1819134,399.905121
2012-05-23,487.085,497.326,478.948,438.200012,1830668,395.795441
2012-05-24,487.417,505.63,480.332,454.75,2481781,410.743896
2012-05-25,498.544,522.569,498.544,463.5,3461825,418.647186
2012-05-28,515.539,530.872,515.539,473.950012,2321593,428.085938
2012-05-29,526.942,528.714,514.985,472.700012,1814088,426.956879
2012-05-30,520.133,520.133,502.253,455.25,1357930,411.195526
2012-05-31,500.426,507.733,493.894,448.899994,1860902,405.459991
2012-06-01,497.326,501.312,473.301,430.200012,1765481,388.569611
2012-06-04,470.423,491.901,460.846,437.850006,1746890,395.47934
2012-06-05,492.289,505.962,489.576,450.149994,2629357,406.58902
2012-06-06,504.412,523.676,502.64,470.700012,2602209,425.150421
2012-06-07,527.662,540.947,511.221,483.299988,4113645,436.531128
2012-06-08,529.212,562.26,525.005,503.5,6143482,454.776337
2012-06-11,567.297,586.728,553.79,510.350006,3846174,460.963501
2012-06-12,555.285,582.354,552.849,523.200012,4104035,472.569977
2012-06-13,581.247,586.672,568.238,517.049988,3261430,467.015076
2012-06-14,568.183,572.39,550.303,500.049988,2265053,451.660217
2012-06-15,559.104,580.14,555.894,520.75,2962844,470.357086
2012-06-18,583.461,592.319,551.908,503,3266602,454.324768
2012-06-19,550.137,563.478,544.435,505.700012,3559248,456.763458
2012-06-20,562.426,575.158,560.212,514.950012,2445940,465.118317
2012-06-21,565.194,595.695,563.644,534.900024,2940016,483.137848
2012-06-22,584.735,601.452,579.033,537.200012,4368370,485.21524
2012-06-25,597.578,608.594,583.849,529.650024,2657572,478.395844
2012-06-26,588.056,597.024,583.794,534,1988073,482.32489
2012-06-27,607.542,611.14,598.795,544.799988,2461997,492.079742
2012-06-28,606.656,607.431,585.786,535.700012,1955136,483.860382
2012-06-29,603.667,620.495,603.667,558.25,2476238,504.22821
2012-07-02,621.934,625.311,611.915,556.700012,2228635,502.828247
2012-07-03,621.879,628.854,617.783,564.5,2319768,509.873444
2012-07-04,628.854,636.161,625.533,572.700012,2023810,517.279907
2012-07-05,632.175,641.475,629.131,575.049988,1566977,519.402527
2012-07-06,637.711,637.933,623.872,570.849976,1549672,515.608887
2012-07-09,619.997,620.274,605.604,551.150024,1681950,497.815247
2012-07-10,610.586,634.224,609.258,569.25,2149387,514.163818
2012-07-11,626.972,629.408,613.188,555.5,1799317,501.744354
2012-07-12,608.926,617.672,599.515,553.650024,1834195,500.073364
2012-07-13,615.956,619.333,602.393,546.849976,1515357,493.931396
2012-07-16,603.058,605.604,587.89,534.650024,1661802,482.911987
2012-07-17,593.426,596.304,570.951,517.700012,1982587,467.602264
2012-07-18,574.604,590.879,565.415,528.75,2475899,477.582886
2012-07-19,591.765,594.533,578.922,528.400024,1407010,477.266785
2012-07-20,580.417,591.654,575.822,526.099976,1411118,475.189331
2012-07-23,571.837,576.708,557.499,506.200012,1838205,457.215118
2012-07-24,561.319,571.228,559.215,508.5,1715954,459.29248
2012-07-25,559.437,564.031,543.438,492.899994,1908571,445.202118
2012-07-26,547.203,550.58,520.631,476.450012,3155851,430.343994
2012-07-27,538.622,547.258,517.753,474.25,2293787,428.356873
2012-07-30,529.489,556.447,529.489,499.899994,1986596,451.524719
2012-07-31,555.285,557.167,534.194,494.649994,2028523,446.782776
2012-08-01,547.203,568.404,542.663,509,2221771,459.744141
2012-08-02,558.329,572.667,558.329,510.350006,1751868,460.963501
2012-08-03,557.997,562.315,545.93,504,1707045,455.227966
2012-08-06,566.854,577.317,565.194,514.349976,1846150,464.576416
2012-08-07,570.176,582.686,567.297,520.5,2182922,470.131287
2012-08-08,579.254,584.569,567.187,516.349976,1934908,466.382874
2012-08-09,573.497,578.701,561.817,514.25,1516361,464.486115
2012-08-10,565.803,567.795,552.572,504.700012,1572899,455.86026
2012-08-13,559.049,580.251,557.997,521.049988,1560246,470.628021
2012-08-14,576.597,594.256,569.235,528.700012,2667698,477.53775
2012-08-16,586.783,595.308,581.579,527.75,1965610,476.679688
2012-08-17,590.713,593.315,561.429,510.5,2687371,461.098969
2012-08-21,564.64,571.781,558.44,514.599976,2783002,464.802185
2012-08-22,565.747,575.49,560.876,510.25,1962971,460.873169
2012-08-23,556.726,561.309,544.23,501.200012,2305555,459.269562
2012-08-24,543.248,543.248,527.643,486.649994,2145734,445.936798
2012-08-27,533.536,536.919,511.928,472.200012,1972890,432.695709
2012-08-28,512.419,516.184,501.451,466.350006,1898081,427.335114
2012-08-29,509.145,515.475,495.504,456.25,1548084,418.080139
2012-08-30,492.994,497.25,488.083,450.600006,1969213,412.90274
2012-08-31,489.065,499.705,482.081,444.100006,2195801,406.946594
2012-09-03,486.719,492.448,476.133,439.350006,1879091,402.593964
2012-09-04,479.189,488.792,476.515,446.100006,1994081,408.779236
2012-09-05,477.989,490.866,474.715,444.950012,2255968,407.725464
2012-09-06,482.354,488.574,475.806,442.450012,1580288,405.43457
2012-09-07,491.63,495.449,489.011,452.350006,1293189,414.506378
2012-09-10,496.813,505.053,494.849,456.75,1339599,418.538269
2012-09-11,494.958,500.142,487.265,457.149994,1276320,418.904816
2012-09-12,503.088,503.852,486.337,450.75,1603413,413.040192
2012-09-13,494.413,502.979,489.993,456.799988,1539762,418.584076
2012-09-14,511,516.239,504.18,471.049988,1890830,431.641937
2012-09-17,523.823,558.636,521.804,507.75,3665169,465.271576
2012-09-18,557.599,566.384,555.471,511.950012,1550774,469.120239
2012-09-20,550.887,550.887,535.282,495.799988,2593386,454.32132
2012-09-21,550.014,601.578,545.649,544.049988,5509004,498.53476
2012-09-24,600.214,623.731,598.632,560.599976,4106030,513.700134
2012-09-25,618.439,622.804,595.467,558.5,2625771,511.775909
2012-09-26,604.525,613.31,595.467,552.599976,2284959,506.369415
2012-09-27,606.653,607.962,593.121,545.400024,2983073,499.77182
2012-09-28,602.942,612.164,584.499,537.599976,3084962,492.624268
2012-10-01,586.791,606.162,579.588,553.150024,2637698,506.873474
2012-10-03,606.707,611.673,591.484,549.349976,2236106,503.391266
2012-10-04,605.398,616.147,603.924,556.150024,2380452,509.622498
2012-10-05,613.31,616.474,562.237,542,2846707,496.65625
2012-10-08,589.301,589.301,562.237,519.049988,2413034,475.626221
2012-10-09,571.731,576.751,559.836,519.25,2669030,475.80954
2012-10-10,560.818,561.473,549.032,504.700012,2186107,462.476807
2012-10-11,553.779,566.711,543.576,517.700012,3067365,474.389221
2012-10-12,564.201,572.713,559.454,514.450012,2142757,471.411102
2012-10-15,558.363,567.093,555.362,516.549988,1306160,473.335358
2012-10-16,566.984,569.385,547.886,504,1877659,461.835327
2012-10-17,554.379,559.509,542.375,504.25,2059758,462.064392
2012-10-18,553.888,565.947,548.432,516.799988,2042280,473.564484
2012-10-19,560.927,564.201,550.233,508.049988,1630515,465.546478
2012-10-22,548.923,561.691,546.304,512.200012,1109683,469.349335
2012-10-23,555.471,561.473,551.76,507.450012,879094,464.996704
2012-10-25,552.797,556.398,543.685,499.649994,2318430,457.849243
2012-10-29,535.282,542.157,528.297,494.299988,1527666,452.946808
2012-10-30,538.064,543.466,517.384,481.25,1879202,440.988617
2012-10-31,525.023,526.169,507.617,469.5,2292970,430.221649
2012-11-01,515.147,529.552,515.147,481.899994,1541075,441.584229
2012-11-02,531.571,537.901,527.37,486.75,1444823,446.028442
2012-11-05,529.389,540.956,529.334,487.600006,1336410,446.807373
2012-11-06,527.152,533.59,517.821,478.75,2825714,438.697754
2012-11-07,524.369,537.683,524.041,485.049988,2075643,444.470673
2012-11-08,523.823,526.442,516.184,476.350006,1966126,436.498535
2012-11-09,521.531,526.715,512.146,471.049988,1332840,431.641937
2012-11-12,514.547,519.731,508.545,473.850006,936694,434.207703
2012-11-15,509.636,522.623,502.543,474.350006,1562021,434.665833
2012-11-16,515.093,524.914,498.287,462.299988,1540799,423.623932
2012-11-19,504.18,507.399,497.195,458.799988,1276023,420.416748
2012-11-20,504.453,507.072,485.082,449.950012,1591635,412.307159
2012-11-21,493.54,499.705,490.157,454.799988,1308742,416.751373
2012-11-22,498.341,505.708,494.031,460.149994,1274347,421.653809
2012-11-23,502.543,504.398,492.394,455.899994,1361885,417.759338
2012-11-26,498.723,504.18,496.431,457.75,1515499,419.45462
2012-11-27,503.088,518.039,502.597,471,1966362,431.59613
2012-11-29,517.166,524.26,516.184,476.299988,1713391,436.452698
2012-11-30,523.059,533.59,520.877,485.299988,1687121,444.699768
2012-12-03,532.772,536.264,526.66,488.700012,1194774,447.815338
2012-12-04,532.553,545.103,529.552,498.200012,2171078,456.520538
2012-12-05,548.923,552.633,543.194,500.649994,1596564,458.765625
2012-12-06,551.051,562.018,537.683,512.299988,2606871,469.440948
2012-12-07,561.746,565.729,549.032,507.049988,1978176,464.630157
2012-12-10,557.108,567.093,556.562,518.549988,2139982,475.16806
2012-12-11,568.566,570.476,553.834,517.200012,2764243,473.931061
2012-12-12,566.929,578.825,560.218,526.450012,2620233,482.407166
2012-12-13,575.387,580.571,557.435,515.099976,2623326,472.006683
2012-12-14,565.511,573.695,561.255,521.150024,1712682,477.550568
2012-12-17,566.766,571.185,560.6,515.5,1223496,472.37323
2012-12-18,560.545,574.623,557.162,523.150024,2320758,479.38327
2012-12-19,575.005,577.842,568.239,526.25,1471977,482.223877
2012-12-20,572.386,574.077,564.201,522.599976,1119530,478.879211
2012-12-21,565.511,567.475,557.762,514.25,1767731,471.227814
2012-12-24,562.018,567.857,558.363,517.25,916347,473.976837
2012-12-26,564.201,573.968,564.201,521.150024,890953,477.550568
2012-12-27,571.949,574.023,561.364,515.5,1641146,472.37323
2012-12-28,564.31,571.677,559.945,517.049988,1059000,473.793518
2012-12-31,565.565,571.731,565.565,520.549988,700211,477.000732
2013-01-01,572.931,596.613,570.913,544.150024,2900632,498.626404
2013-01-02,599.123,602.778,587.882,543.349976,2033532,497.89325
2013-01-03,595.849,600.05,587.773,546,1338660,500.321625
2013-01-04,593.121,602.615,591.975,547.200012,1313769,501.421204
2013-01-07,599.341,607.144,598.468,550.950012,1777128,504.857452
2013-01-08,600.432,620.949,596.285,567.099976,2738983,519.656372
2013-01-09,619.312,621.822,606.98,560.349976,1621322,513.471069
2013-01-10,616.583,624.768,609.108,565.650024,2068077,518.327698
2013-01-11,617.948,618.711,594.757,547.900024,1438305,502.062683
2013-01-14,598.795,610.909,584.063,558.549988,2006346,511.821686
2013-01-15,608.944,615.165,602.178,555,1218047,508.568695
2013-01-16,603.706,610.8,581.716,535.799988,1411762,490.974945
2013-01-17,583.517,584.717,571.295,526.200012,2190870,482.178101
2013-01-18,575.06,584.554,572.932,527.299988,1230050,483.186005
2013-01-21,575.987,601.96,575.114,548.5,2113751,502.612518
2013-01-22,601.578,604.415,587.664,540.549988,1754366,495.327484
2013-01-23,593.121,597.431,569.876,534.299988,1511247,489.600403
2013-01-24,583.299,583.844,560.764,518.099976,1394055,474.755676
2013-01-25,563.164,591.484,559.072,540.150024,1758099,494.961029
2013-01-28,589.41,594.376,571.84,529.150024,3110212,484.881287
2013-01-29,577.297,584.663,563.655,518.549988,1990749,475.16806
2013-01-30,569.057,574.459,564.583,518.400024,1191054,475.03064
2013-01-31,563.219,570.094,559.89,515.5,1168967,472.37323
2013-02-01,565.292,571.185,560.982,516.75,1106554,473.518677
2013-02-04,566.82,574.896,560.382,515.049988,1428990,471.960876
2013-02-05,556.562,569.166,554.816,517.549988,1393008,474.25174
2013-02-06,567.475,572.713,562.728,521.75,1303387,478.100372
2013-02-07,564.474,567.257,541.611,500.149994,2090955,458.307404
2013-02-08,545.649,547.068,528.625,487.549988,1947154,446.761505
2013-02-11,532.772,544.503,527.697,495.299988,1440803,453.863159
2013-02-12,540.684,543.248,528.188,496.399994,1772128,454.871155
2013-02-13,542.703,544.994,518.53,479.75,1510596,439.614075
2013-02-14,523.932,525.678,510.455,470.5,1472435,431.137939
2013-02-15,512.801,521.095,504.562,475.25,1462247,435.49054
2013-02-18,518.912,536.646,516.457,486.399994,1506272,445.707764
2013-02-19,530.262,539.647,520.986,492.100006,1542251,450.930878
2013-02-20,540.738,543.139,533.317,491,1286448,449.922882
2013-02-21,529.061,532.99,514.547,473.299988,1699959,433.703674
2013-02-22,515.093,527.588,513.183,476.5,1431929,436.635956
2013-02-25,524.096,525.405,509.691,470.899994,1340876,431.504486
2013-02-26,510.837,514.711,496.541,457.299988,1234889,419.042236
2013-02-27,501.997,510.4,493.812,461.850006,1580014,423.211578
2013-02-28,508.872,512.474,452.889,419,3348845,383.946411
2013-03-01,458.891,481.972,456.108,433.25,2669729,397.004272
2013-03-04,469.258,469.586,453.38,418.549988,1797935,383.534058
2013-03-05,459.436,468.876,455.126,425.899994,2879786,390.269165
2013-03-06,467.785,477.334,467.076,431.350006,1926659,395.263245
2013-03-07,468.985,473.842,460.146,428.649994,1889307,392.789093
2013-03-08,470.677,476.297,464.456,433.049988,1941421,396.820984
2013-03-11,472.587,479.571,466.966,429.399994,1961243,393.476349
2013-03-12,471.113,472.314,459.491,425.649994,1860161,390.0401
2013-03-13,459.218,469.04,458.127,422,1730564,386.695465
2013-03-14,458.891,471.441,454.744,430.049988,2323582,394.07196
2013-03-15,471.223,474.442,455.29,420,2149293,384.862762
2013-03-18,453.98,454.744,447.978,411.950012,1550419,377.486267
2013-03-19,452.016,453.762,429.644,395.75,2213215,362.641479
2013-03-20,431.936,431.936,388.829,359.149994,4562665,329.103516
2013-03-21,393.14,399.251,365.694,337,6098056,308.80658
2013-03-22,365.694,381.518,364.712,342.899994,4538739,314.212952
2013-03-25,381.954,388.393,372.133,344.450012,3702059,315.633301
2013-03-26,372.787,373.551,349.379,323.450012,4200625,296.390137
2013-03-28,349.215,357.618,343.813,324.450012,5876260,297.306458
2013-04-01,356.527,372.405,354.781,338.75,3271893,310.410126
2013-04-02,365.694,388.066,365.694,351.649994,3226570,322.230957
2013-04-03,387.411,396.796,370.114,343.600006,5366928,314.854401
2013-04-04,371.041,375.788,357.073,329.149994,3388325,301.613281
2013-04-05,358.273,368.64,356.473,330.799988,2796792,303.125244
2013-04-08,361.001,375.843,361.001,341.600006,3043229,313.021729
2013-04-09,376.498,379.117,357.4,328.799988,3168692,301.292572
2013-04-10,362.311,377.971,350.58,344.200012,4443284,315.404205
2013-04-11,379.008,380.754,361.383,340.350006,3978750,311.876343
2013-04-12,366.676,384.137,365.53,347.149994,3387574,318.107391
2013-04-15,376.498,393.686,370.496,355.75,3716506,325.987915
2013-04-16,384.137,403.671,383.591,367.149994,3618810,336.434204
2013-04-17,403.18,407.491,384.683,357.149994,3688438,327.270813
2013-04-18,388.502,400.288,384.519,364.75,2583815,334.234985
2013-04-22,401.652,420.695,391.339,382.450012,3836643,350.454224
2013-04-23,417.967,423.751,407.109,378.950012,3327310,347.247009
2013-04-25,416.876,424.133,409.237,376.75,3262486,345.231079
2013-04-26,412.402,417.694,397.232,366.450012,2516988,335.792786
2013-04-29,400.615,421.077,398.378,382.25,2796234,350.270966
2013-04-30,420.805,420.968,399.197,375.149994,3432923,343.764923
2013-05-02,410.328,430.735,409.892,389.700012,3781225,357.097687
2013-05-03,425.606,441.212,411.529,390.950012,5530458,358.243103
2013-05-06,428.498,439.575,424.624,399.200012,3987936,365.802917
2013-05-07,437.338,441.867,433.846,401.600006,3013494,368.002136
2013-05-08,440.502,442.74,428.116,397.649994,2670132,364.382568
2013-05-09,434.882,450.597,425.606,402.899994,4868105,369.193359
2013-05-10,441.976,447.978,438.702,406.5,2677296,372.492157
2013-05-13,444.158,446.559,420.15,387.350006,2976708,354.944244
2013-05-14,423.424,433.3,412.62,389.100006,6229896,356.547913
2013-05-15,428.334,447.432,427.898,407.799988,3715070,373.683441
2013-05-16,447.432,462.601,447.432,416.799988,3465700,381.930481
2013-05-17,455.071,469.258,449.997,426.649994,3363194,390.956451
2013-05-20,469.258,476.952,459.764,424.600006,3232478,389.077942
2013-05-21,460.146,462.11,450.051,415.299988,3047163,380.555969
2013-05-22,455.344,460.473,442.303,408.25,2673310,374.095764
2013-05-23,441.976,442.303,398.324,366.600006,4637182,335.930206
2013-05-24,403.78,414.366,400.506,376.149994,3510400,344.681244
2013-05-27,414.693,422.114,409.237,385.399994,2707758,353.157379
2013-05-28,422.714,429.808,415.785,389.600006,2974677,357.006012
2013-05-29,423.424,425.279,414.857,387.200012,2721767,354.806854
2013-05-30,417.967,420.695,411.91,382.100006,2311249,350.133484
2013-05-31,416.876,416.93,391.885,361.350006,2615654,331.119415
2013-06-03,393.686,404.217,387.738,368.75,2645369,337.90033
2013-06-04,403.671,411.201,399.47,367.899994,2002434,337.12146
2013-06-05,399.033,409.073,395.214,372.799988,2769502,341.611511
2013-06-06,403.78,420.15,398.433,382.299988,3755832,350.316742
2013-06-07,416.385,425.279,409.291,377.299988,2908977,345.735016
2013-06-10,417.531,420.641,401.27,371.600006,3029804,340.511932
2013-06-11,400.834,405.417,389.539,359.25,3352672,329.195129
2013-06-12,388.775,395.814,373.66,344.549988,3803941,315.724945
2013-06-13,368.859,380.427,367.004,343.549988,3291501,314.808563
2013-06-14,380.863,394.504,380.317,357.25,2655954,327.362457
2013-06-17,390.303,396.96,381.136,361.899994,2400622,331.623413
2013-06-18,395.05,403.562,391.776,362.450012,2745126,332.127441
2013-06-19,397.232,401.598,393.031,363.600006,2417627,333.181213
2013-06-20,387.411,388.884,369.295,339.850006,2703665,311.418121
2013-06-21,367.713,379.608,355.981,331.950012,3262561,304.179077
2013-06-24,359.856,360.51,347.087,321.25,2446206,294.374207
2013-06-25,354.672,367.167,349.325,330.75,3578174,303.079407
2013-06-26,365.585,371.587,357.236,328.700012,2998546,301.200958
2013-06-27,366.294,368.313,352.762,329.049988,3230404,301.521637
2013-06-28,367.222,384.137,364.494,349.200012,3140763,319.985931
2013-07-01,380.863,401.379,378.135,366.5,3360718,335.838562
2013-07-02,400.506,407.818,386.429,357.450012,4101802,327.545715
2013-07-03,384.191,385.719,374.97,347,2519572,317.969971
2013-07-04,384.191,405.963,376.498,359.600006,6131596,329.515839
2013-07-05,399.524,403.78,387.029,360.25,3497613,330.11145
2013-07-08,387.411,405.963,380.863,368.700012,4443192,337.854523
2013-07-09,408.036,416.221,400.561,379.299988,4032485,347.567719
2013-07-10,416.167,420.041,405.308,375.350006,4149636,343.948212
2013-07-11,417.531,421.678,412.347,381.950012,2309940,349.996033
2013-07-12,417.04,423.86,410.601,385.649994,2619058,353.386505
2013-07-15,417.967,428.553,416.385,390.049988,2685723,357.418396
2013-07-16,414.693,417.858,405.363,373.700012,2640243,342.436249
2013-07-17,409.51,418.895,396.523,368.549988,3113146,337.717072
2013-07-18,403.835,427.134,397.669,385.5,3268662,353.249023
2013-07-19,424.733,432.045,413.165,388.100006,4499344,355.631531
2013-07-22,414.693,429.753,413.438,386.700012,3085293,354.348694
2013-07-23,427.243,437.938,423.424,396.399994,3774840,363.237122
2013-07-24,425.606,433.136,414.748,384.25,2918713,352.103607
2013-07-25,414.802,428.334,410.164,377.450012,3822998,345.872559
2013-07-26,415.785,418.84,397.833,371.450012,2763553,340.374512
2013-07-29,402.689,404.599,392.431,362.299988,2346804,331.989929
2013-07-30,396.141,397.232,364.985,337.200012,4286875,308.989838
2013-07-31,364.494,375.788,356.909,341.5,3812254,312.930115
2013-08-01,376.28,381.954,354.29,329.950012,3260347,302.346405
2013-08-02,362.966,364.494,336.338,311.799988,3317608,285.714783
2013-08-05,340.485,356.527,336.393,324.549988,3057672,297.398132
2013-08-06,349.215,360.892,341.031,321.350006,4012059,294.46582
2013-08-07,351.78,369.404,350.689,334.649994,3125385,306.653137
2013-08-08,369.677,382.282,361.929,345.700012,2862151,316.778748
2013-08-12,379.444,388.393,374.37,350.350006,2181268,321.039703
2013-08-13,378.79,398.869,378.462,362.799988,1918606,332.44809
2013-08-14,382.716,389.023,376.622,357.549988,2081103,334.459259
2013-08-16,377.371,379.349,344.231,325.399994,2913727,304.385498
2013-08-19,345.3,358.93,337.442,333.5,3219556,311.962433
2013-08-20,350.645,364.328,345.407,334.299988,2201084,312.710754
2013-08-21,363.366,370.957,334.075,316.799988,2883877,296.340912
2013-08-22,334.609,373.095,330.493,345.200012,3807165,322.90683
2013-08-23,372.988,386.565,362.244,357.350006,5224609,334.272186
2013-08-26,386.778,389.985,372.132,352.75,3028950,329.969269
2013-08-27,372.827,379.349,351.874,331.350006,3643496,309.951263
2013-08-28,341.023,363.847,333.968,335.049988,4221692,313.412323
2013-08-29,362.404,367.749,352.783,340,3921655,318.042664
2013-08-30,361.87,371.812,353.905,342.299988,2793406,320.194153
2013-09-02,367.322,379.188,367.108,351.399994,2573986,328.70639
2013-09-03,378.44,379.509,348.667,329.100006,3179806,307.846588
2013-09-04,352.783,364.328,348.133,335.700012,3089557,314.020355
2013-09-05,366.253,382.128,364.703,352.700012,3319267,329.922516
2013-09-06,378.333,393.353,369.193,366,3570725,342.363617
2013-09-10,398.751,407.464,393.567,372.299988,3159423,348.256744
2013-09-11,395.331,407.625,391.322,379.350006,2893474,354.85141
2013-09-12,406.235,413.611,394.262,373.799988,3177853,349.659851
2013-09-13,398.858,417.834,396.827,387.649994,3563866,362.615387
2013-09-16,421.201,423.607,401.103,380.450012,2486921,355.880402
2013-09-17,405.166,410.19,401.21,379.25,1663134,354.757874
2013-09-18,403.562,408.213,396.827,377.649994,1882297,353.2612
2013-09-19,416.925,429.166,414.466,397.25,3274406,371.595428
2013-09-20,423.339,452.204,404.204,410.149994,5107737,383.662323
2013-09-23,439.589,451.134,432.694,409.100006,5362773,382.680145
2013-09-24,433.549,445.469,430.823,410.049988,3279667,383.568787
2013-09-25,438.306,441.62,426.172,408.100006,2928658,381.744751
2013-09-26,435.152,440.979,428.257,401.950012,2943203,375.991943
2013-09-27,430.555,434.778,417.139,392.350006,3539253,367.011871
2013-09-30,414.253,415.215,393.62,370.5,2864404,346.572937
2013-10-01,398.11,403.723,388.275,375.899994,2457987,351.624207
2013-10-03,404.578,419.063,401.745,388.350006,2128065,363.270203
2013-10-04,411.58,427.295,406.769,393.149994,3403264,367.760223
2013-10-07,414.787,424.836,408.694,395.450012,2792170,369.911682
2013-10-08,426.547,433.388,420.239,403,3676214,376.974091
2013-10-09,429.647,443.063,426.547,412.950012,3984909,386.281525
2013-10-10,441.513,447.714,437.825,412.600006,2983597,385.954102
2013-10-11,446.056,447.286,430.823,408.850006,2513650,382.44632
2013-10-14,436.008,451.081,434.564,417.549988,2943133,390.584412
2013-10-15,450.814,455.518,435.74,410.850006,2978449,384.317139
2013-10-17,440.23,445.255,432.266,408.850006,2097249,382.44632
2013-10-18,439.161,451.669,437.237,420.649994,2498689,393.484253
2013-10-21,450.386,464.444,448.088,432.299988,2937238,404.381866
2013-10-22,460.756,469.95,456.693,436.850006,2619115,408.638031
2013-10-23,467.705,470.324,451.669,427,2605782,399.424164
2013-10-24,455.09,465.566,452.952,427.700012,2175796,400.078949
2013-10-25,453.7,458.244,446.965,421.850006,1712854,394.60675
2013-10-28,453.379,453.379,440.551,413.950012,1820627,387.216949
2013-10-29,443.544,460.168,437.344,428.899994,2222652,401.201447
2013-10-30,459.687,464.497,453.967,429.25,1761728,401.52887
2013-10-31,456.052,464.497,455.731,431.799988,1871229,403.914154
2013-11-01,461.13,489.299,461.13,453.799988,3398939,424.493378
2013-11-05,478.929,495.927,469.522,457.399994,2698928,427.860901
2013-11-06,489.62,493.789,475.722,446.25,2108788,417.431
2013-11-07,479.464,488.016,466.689,438.299988,2176366,409.994354
2013-11-08,468.987,485.237,464.551,451.799988,2361394,422.622559
2013-11-11,484.488,484.488,468.72,441.899994,2377026,413.361938
2013-11-12,470.377,472.515,445.041,420.100006,3324223,392.969788
2013-11-13,445.789,450.6,430.609,404.850006,3232666,378.70462
2013-11-14,437.558,447.767,435.687,413.450012,1929105,386.749237
2013-11-18,446.858,458.19,445.041,427.299988,2008643,399.704803
2013-11-19,453.379,460.649,445.469,419.299988,2410814,392.221405
2013-11-20,446.484,457.549,443.224,417.850006,1939405,390.865082
2013-11-21,443.651,443.812,435.633,409.350006,2222532,382.914001
2013-11-22,441.406,442.636,425.477,401.200012,2158006,375.290375
2013-11-25,432.961,440.444,431.197,410.649994,1922273,384.130035
2013-11-26,437.558,444.613,432.961,406.5,1774878,380.248047
2013-11-27,434.564,438.306,428.15,406.700012,1640697,380.43515
2013-11-28,436.328,445.896,434.778,413.149994,1807979,386.468567
2013-11-29,441.567,462.146,441.567,430.350006,2692175,402.557831
2013-12-02,462.413,467.17,457.602,432,1601448,404.101257
2013-12-03,459.794,466.315,456.8,430.350006,1618376,402.557831
2013-12-04,455.999,463.215,452.791,425.100006,1738535,397.646912
2013-12-05,465.032,473.37,461.13,437.450012,2574332,409.199341
2013-12-06,469.468,470.698,463.375,438.5,1718485,410.181488
2013-12-09,483.206,483.206,471.66,447.899994,2159404,418.974457
2013-12-10,476.684,477.86,461.932,438.899994,1596239,410.555664
2013-12-11,466.956,469.843,460.114,435.950012,1271165,407.796173
2013-12-12,464.765,473.21,462.84,438.5,1599927,410.181488
2013-12-13,464.925,466.849,446.324,420.100006,1741291,392.969788
2013-12-16,447.82,450.921,441.299,419.25,1538263,392.174652
2013-12-17,447.927,453.005,438.84,412.049988,1537768,385.439636
2013-12-18,441.673,459.687,440.872,428.700012,1768572,401.014404
2013-12-19,460.756,462.466,440.23,413.25,2038516,386.562134
2013-12-20,441.513,459.152,436.702,428.049988,2085167,400.406342
2013-12-23,458.404,465.032,454.502,430.450012,1501482,402.651398
2013-12-24,459.687,468.667,457.549,434.950012,1485145,406.860779
2013-12-26,468.292,470.377,454.395,427.100006,1716621,399.517731
2013-12-27,460.221,464.925,457.228,430.799988,1340346,402.978729
2013-12-30,462.894,463.428,451.829,424.549988,1210387,397.132385
2013-12-31,456.48,457.228,449.959,425.75,1034875,398.254883
2014-01-01,451.134,464.551,451.027,433.399994,1268215,405.410889
2014-01-02,461.985,469.201,442.796,416.950012,1658802,390.023193
2014-01-03,442.475,445.469,434.137,413.450012,1759606,386.749237
2014-01-06,440.444,443.598,434.618,411.5,1519915,384.92514
2014-01-07,440.979,444.613,430.342,404.600006,1569895,378.470764
2014-01-08,434.457,441.192,434.457,409.5,1534078,383.054321
2014-01-09,438.841,439.856,428.257,402.5,1348197,376.506378
