"Date","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
2008-09-29,339.399994,339.399994,306,310,2789318,262.555847
2008-09-30,296,338.350006,295,332.799988,4195686,281.866302
2008-10-01,334.799988,342.450012,322.674988,335.875,3008958,284.470734
2008-10-03,332.475006,332.475006,321.174988,328.75,2086202,278.436188
2008-10-06,325.625,325.625,300,309.5,2941492,262.132324
2008-10-07,315.575012,332.5,283,287.950012,4442302,243.880493
2008-10-08,277.5,281.475006,254,273.299988,4150690,231.472473
2008-10-10,270,275,240.199997,262.399994,6871038,222.240784
2008-10-13,263.975006,301.450012,262.399994,286.424988,6933012,242.588867
2008-10-14,299.5,309.700012,290.674988,296.350006,3712312,250.994919
2008-10-15,292.5,294.325012,267.649994,271.549988,2654376,229.990311
2008-10-16,262.5,264.350006,233.949997,247.5,4015900,209.621155
2008-10-17,250,264.5,222.5,226.925003,4871770,192.195099
2008-10-20,248.324997,252.5,227.625,245.675003,6206530,208.07547
2008-10-21,269.200012,283.950012,246.675003,279.549988,5902450,236.766068
2008-10-22,277.5,277.5,255.550003,273.325012,3010334,231.493713
2008-10-23,262.325012,294,250.625,273.649994,5250508,231.769012
2008-10-24,251.850006,268.200012,220,249.425003,4239968,211.25148
2008-10-27,240.5,259,207.675003,248.375,4486288,210.362213
2008-10-29,281,287.5,265.125,270.399994,5477786,231.816452
2008-10-31,284.5,297.5,264.875,268.75,5187990,230.401855
2008-11-03,279.975006,291.5,263.524994,273.700012,3766010,234.645538
2008-11-04,298.299988,298.299988,245,254.25,4711270,217.97084
2008-11-05,257.5,274.450012,250,253.199997,4616582,217.070709
2008-11-06,264.25,264.25,241.050003,250.100006,3930958,214.41304
2008-11-07,250,267.5,242.875,262.575012,2938860,225.107941
2008-11-10,274.950012,276.25,257.524994,273.225006,2049508,234.238327
2008-11-11,271,273.875,260,264.424988,3249388,226.69397
2008-11-12,264.424988,277.225006,257.524994,267.450012,3871022,229.287369
2008-11-14,272.5,274.25,261.75,265.424988,3308732,227.551239
2008-11-17,264.5,268.5,252.75,259.5,4045486,222.471741
2008-11-18,260,260,240,241.574997,4877576,207.104416
2008-11-19,245,248,235.850006,241.324997,4087544,206.890121
2008-11-20,240,240,230,236.5,2508224,202.753586
2008-11-21,234.850006,258.5,230,253.225006,3422846,217.092087
2008-11-24,252,265.825012,245.125,259.950012,4185278,222.85759
2008-11-25,259.549988,269.975006,250.024994,252,2887010,216.041885
2008-11-26,251.625,265,248.574997,263.725006,3067778,226.093887
2008-11-27,262.25,262.25,262.25,262.25,0,224.829315
2008-11-28,259,284,259,279.700012,6069032,239.789383
2008-12-01,279.700012,296.875,278.174988,282.075012,5979352,241.825516
2008-12-02,285,285,261.524994,266.424988,3329404,228.408585
2008-12-03,268.174988,275.850006,260.799988,267.399994,4998996,229.244461
2008-12-04,267.5,276.850006,251.675003,274.700012,4128254,235.502869
2008-12-05,269.200012,272.649994,259.125,260.899994,3552724,223.671936
2008-12-08,267.5,273.125,256.200012,261.125,3810702,223.864883
2008-12-10,274.899994,278.399994,264.75,270.524994,4044190,231.923569
2008-12-11,274.850006,274.850006,251,253.824997,3650126,217.606491
2008-12-12,254.975006,254.975006,237.625,240.649994,3560518,206.311417
2008-12-15,251,251,233.625,234.824997,2998858,201.317642
2008-12-16,235,242.449997,232.5,239.675003,2923934,205.475571
2008-12-17,242.675003,246,236,238.649994,3238034,204.596832
2008-12-18,237.449997,257.049988,236,255.25,2861968,218.828201
2008-12-19,251.5,267,247.050003,256.774994,2471994,220.135574
2008-12-22,259.75,259.75,251.699997,255.274994,2053426,218.849594
2008-12-23,247.600006,255.800003,246.125,250.300003,1783560,214.584473
2008-12-24,248.350006,252.375,236.125,239.074997,4574218,204.961182
2008-12-26,232.600006,247.5,232.600006,235.824997,1577282,202.174927
2008-12-29,238,239.75,230,238.399994,2437804,204.382523
2008-12-30,242.5,246.75,235,241.274994,1761264,206.847244
2008-12-31,246.149994,246.149994,236.125,238.949997,1271848,204.853989
2009-01-02,248.524994,254.350006,247.074997,249.149994,2687870,213.598557
2009-01-05,251,261.5,249,257.625,2414888,220.864273
2009-01-06,257.5,261,249.125,253.199997,2959496,217.070709
2009-01-07,259.5,259.899994,232.300003,252.399994,4506914,216.384827
2009-01-09,249.949997,274.899994,242.5,268.475006,7109990,230.166092
2009-01-12,255.824997,265,252.550003,256.274994,3797708,219.70694
2009-01-13,249.800003,268.5,244.100006,262.825012,6679904,225.322281
2009-01-14,264,278.799988,264,269.475006,2979452,231.023392
2009-01-15,260,261.5,249.175003,255.225006,3585762,218.806732
2009-01-16,254.350006,259.5,243.25,251.5,4895038,215.613312
2009-01-19,258.950012,258.950012,243.649994,250.375,3434188,214.648773
2009-01-20,247.350006,253.949997,245,248.225006,2317598,212.805542
2009-01-21,245.5,250.5,242.5,246.149994,1834930,211.026657
2009-01-22,247.5,252.024994,241.574997,248.300003,2424068,212.869904
2009-01-23,245.050003,249.449997,241.649994,243.074997,1515610,208.390411
2009-01-27,245.5,257.5,245.5,249.550003,2621978,213.941574
2009-01-28,237.600006,255,237.600006,253.725006,2394698,220.167511
2009-01-29,256.024994,259,248.050003,257,5008518,223.00943
2009-01-30,252.5,257.5,249.149994,255.800003,4353762,221.968094
2009-02-02,254.399994,254.399994,243.574997,245.649994,1617346,213.160568
2009-02-03,246.5,254.899994,246.5,249.925003,1904280,216.870117
2009-02-04,251.5,256.450012,246.5,249.324997,1242378,216.349518
2009-02-05,250,251.300003,239.125,241.449997,2170774,209.516052
2009-02-06,245,253.949997,243.5,251.399994,3420194,218.150055
2009-02-09,250,261.825012,248.324997,257.5,2297612,223.443298
2009-02-10,258.5,264,255.5,262.299988,3395386,227.608383
2009-02-11,259,261.5,256,257.375,2251366,223.334778
2009-02-12,256,257.850006,252.050003,254.949997,1422186,221.23056
2009-02-13,255,260,253.5,255.600006,1628604,221.794556
2009-02-16,253.800003,257.475006,249,250.375,1250998,217.260605
2009-02-17,248,249.899994,240,242.625,1475194,210.535629
2009-02-18,240.675003,245.449997,238.5,240.375,1314706,208.583206
2009-02-19,241,246.399994,239.5,244.75,1738536,212.379608
2009-02-20,243.25,243.75,232.149994,237.024994,2385694,205.67627
2009-02-24,235,237.850006,230.25,234.449997,2247766,203.441818
2009-02-25,235,242.399994,235,240.375,2758964,208.583206
2009-02-26,240.5,245.300003,238.5,241.100006,4404144,209.212296
2009-02-27,241,244.5,227.625,241.550003,3375074,209.602753
2009-03-02,237.050003,241,227.399994,229.925003,1994472,199.51532
2009-03-03,226,233,219.675003,223.100006,1780448,193.593048
2009-03-04,224,232.225006,223.100006,230.274994,1629150,199.819016
2009-03-05,232.475006,235.449997,229,231.600006,2142248,200.968811
2009-03-06,230,242.425003,228.824997,240.850006,2902802,208.995377
2009-03-09,235.550003,240,229.5,231.5,2267592,200.882034
2009-03-12,230.824997,242.5,230.824997,238.699997,4308728,207.129761
2009-03-13,236.675003,255,236.675003,253.425003,5099850,219.907242
2009-03-16,255,261.399994,251.199997,259.899994,2336448,225.525864
2009-03-17,257.5,259,246.524994,248.774994,3473086,215.872192
2009-03-18,250,257.25,250,252.574997,3206900,219.169678
2009-03-19,252.75,259,250.800003,257.475006,3691292,223.421585
2009-03-20,264.450012,264.450012,252.75,254.899994,2069690,221.187119
2009-03-23,262.25,264.799988,255.5,259.825012,2293656,225.4608
2009-03-24,261.100006,266.25,256.100006,260.825012,3340772,226.328491
2009-03-25,251.824997,264.950012,251.824997,263,1915808,228.215866
2009-03-26,256.325012,288.975006,256.325012,279.225006,7615164,242.294907
2009-03-27,268.325012,292.5,268.325012,287.424988,3539712,249.410385
2009-03-30,266.875,285,259,261.625,2574094,227.02272
2009-03-31,262.5,271.950012,262.5,269.274994,2388836,233.660919
2009-04-01,268,276.899994,260.25,272.25,3362284,236.242432
2009-04-02,272.825012,293.5,272.825012,289.375,4251882,251.102539
2009-04-06,292.399994,297,287.850006,289.774994,2707290,251.449631
2009-04-08,292.549988,306.850006,280.5,302.075012,5096756,262.122864
2009-04-09,306,309.950012,297.125,301.274994,3293362,261.428528
2009-04-13,302.25,304.5,287.600006,296.125,2060504,256.959747
2009-04-15,275.774994,290.899994,275.024994,288.850006,4883618,250.646942
2009-04-16,290,294.5,283.600006,286.024994,4434482,248.195541
2009-04-17,288.399994,299.75,282.549988,286.549988,3332012,248.651169
2009-04-20,276.375,290.899994,276.375,280.700012,2665100,243.574844
2009-04-21,289.799988,294.25,272.5,275.375,5744490,238.954193
2009-04-22,280,282.299988,268.575012,271.475006,3292462,235.570007
2009-04-23,274.75,286.424988,272.600006,284.049988,3686856,246.481781
2009-04-24,279.975006,293.5,279.975006,291.950012,2688762,253.336884
2009-04-27,291.924988,304.399994,286.25,300.950012,4070562,261.146576
2009-04-28,299.549988,303.924988,288.174988,299.25,4194346,259.671478
2009-04-29,301,314.5,301,311.799988,5265646,270.561523
2009-04-30,311.049988,311.049988,311.049988,311.049988,0,269.910797
2009-05-04,315.5,349.799988,315.075012,333.200012,5571468,289.131195
2009-05-05,334.5,337.475006,318.049988,325.5,4411158,282.449677
2009-05-06,319.125,324.850006,307.5,317.674988,26261048,275.659607
2009-05-07,318,322.5,309.649994,315.850006,3869432,274.07605
2009-05-08,314,321,309.25,315.475006,4500876,273.750519
2009-05-11,319.25,319.825012,304.5,307.625,2649306,266.938812
2009-05-12,305,322.899994,305,320.549988,4743726,278.154419
2009-05-13,321,322.450012,307.5,310.850006,3662400,269.737305
2009-05-14,309,313.5,302.649994,309.899994,4721588,268.912842
2009-05-15,312,327.424988,312,322.024994,5471236,279.434235
2009-05-18,383.299988,395.799988,347.5,371.924988,36690,322.734558
2009-05-19,375,375,327.799988,334.875,6507788,290.584686
2009-05-20,335,350.975006,331.5,338.325012,4253832,293.57843
2009-05-21,335,342.5,322,323.725006,2229662,280.909363
2009-05-22,315,322.5,315,317.024994,2930728,275.095581
2009-05-25,318,322,311.325012,315.674988,2836822,273.924072
2009-05-26,317.475006,319.825012,310.25,312.225006,3029450,270.930359
2009-05-27,315.399994,326,315.399994,324.274994,4611434,281.386658
2009-05-28,311.700012,336.950012,311.700012,331.600006,8431838,287.742889
2009-05-29,334.375,355,326.325012,352.299988,6935612,305.705017
2009-06-01,336.674988,354.924988,336.674988,348.825012,3952902,302.689758
2009-06-02,350,355,345,347.375,2059086,301.431458
2009-06-03,345,352.375,341.549988,348.424988,1957472,302.34256
2009-06-04,343.5,354.5,343.174988,353.600006,3510352,306.833099
2009-06-05,354.5,364.350006,348.174988,360.674988,6610066,312.972443
2009-06-08,362.350006,374.875,360,371.049988,4633912,321.975281
2009-06-09,365.549988,397.5,365.549988,391.075012,4845354,339.351837
2009-06-10,392.5,402.5,383.625,390.899994,4691898,339.19986
2009-06-11,394,396.225006,385,387.549988,1941600,336.292847
2009-06-12,392.5,397.399994,380.600006,382.274994,3179330,331.715637
2009-06-15,382.350006,392.5,377.5,389,3297934,337.551178
2009-06-16,383.299988,393.5,371.200012,389.149994,2172003,339.865692
2009-06-17,392,395,375,378.75,1870784,330.782684
2009-06-18,378,393,372.049988,376.399994,2376554,328.730347
2009-06-19,377,392,375,379.799988,3863866,331.699738
2009-06-22,384.399994,387.799988,368,369.649994,2053104,322.835144
2009-06-23,360,377.75,358,366.649994,2567847,320.215149
2009-06-24,372.950012,388.5,360.200012,381.75,3651977,333.402802
2009-06-25,382,392,370.299988,380.5,4847331,332.311035
2009-06-26,382.5,404.399994,376.549988,397.399994,3049850,347.070801
2009-06-29,399.850006,402,383.350006,386.200012,2372603,337.289246
2009-06-30,387.5,398,383.149994,389.850006,2961974,340.476807
2009-07-01,387.100006,395,382.450012,392.950012,1842369,343.184387
2009-07-02,390,395.299988,381.200012,390,1857714,340.608002
2009-07-03,385,392.399994,385,390.950012,1459922,341.437653
2009-07-06,397,398.450012,378.350006,380.700012,2244458,332.485809
2009-07-07,384,393.25,380,389.149994,1902284,339.865692
2009-07-08,388.700012,388.899994,368.25,381.149994,3347383,332.878723
2009-07-09,382.100006,391.100006,371,388.149994,1982404,338.992218
2009-07-10,391,401.450012,390,395.149994,3734374,345.105652
2009-07-13,390,401,388.25,397.5,2559916,347.158203
2009-07-14,405,411.100006,400.399994,406.950012,2232068,355.411346
2009-07-15,410.899994,427.299988,410,423.149994,2235047,369.55957
2009-07-16,428,434.799988,413.200012,419.799988,3798438,366.63385
2009-07-17,421.399994,445.75,421,434.100006,4547478,379.122833
2009-07-20,445,514.900024,445,500.549988,17269768,437.157196
2009-07-21,503,513.150024,474.049988,477.600006,6502910,417.113739
2009-07-22,483.700012,485,452.299988,466.299988,5337345,407.244843
2009-07-23,471,482.899994,470,475.649994,3831339,415.410736
2009-07-24,490,490,476,484.549988,3954661,423.183533
2009-07-27,482,488.950012,477.100006,480.299988,2326169,421.210388
2009-07-28,484.350006,484.950012,471.299988,480.649994,3167492,421.517242
2009-07-29,480,504.700012,475,499.799988,5536075,438.311371
2009-07-30,505.25,545,490.25,533.099976,7836241,467.514526
2009-07-31,539,540,521.400024,525.950012,2817483,461.244049
2009-08-03,530,534.849976,521.099976,531.650024,1760274,466.24292
2009-08-04,520.5,541.200012,520.5,530.150024,2740646,464.927551
2009-08-05,529.5,536.950012,507.549988,529,3212005,463.918884
2009-08-06,529,534.400024,514.200012,517.400024,2089374,453.746033
2009-08-07,516.599976,521.950012,506.100006,509.100006,2276333,446.467194
2009-08-10,515.150024,551.75,514,539.049988,5311988,472.732483
2009-08-11,537.5,558,534.099976,541.900024,4421740,475.232025
2009-08-12,535,536,511,519.650024,5663268,455.719269
2009-08-13,534.400024,534.400024,519.599976,526.75,5016964,461.94577
2009-08-14,530,530,518,521.5,2575907,457.341705
2009-08-17,516.799988,517.5,505.25,510.149994,2981410,447.388092
2009-08-18,505,514.849976,499.5,508.850006,4074922,446.247986
2009-08-19,512.799988,514.700012,494,498.049988,2801685,436.77655
2009-08-20,504.899994,508.399994,498.100006,501,1830480,439.363678
2009-08-21,502,512.5,495,509.25,3464511,446.598816
2009-08-24,515.950012,525.849976,513.549988,521.549988,2103602,457.385437
2009-08-25,518,531,514.099976,528.299988,2764649,463.305023
2009-08-26,526.700012,555,526.549988,548.5,4426312,481.019867
2009-08-27,550,566,541,547.75,5115464,480.362213
2009-08-28,545.75,550,531.099976,540.799988,2281568,474.26709
2009-08-31,531,533.799988,521.299988,527.049988,3585176,462.20874
2009-09-01,535,536.349976,519.099976,526.900024,4931097,462.077393
2009-09-02,521,542.900024,521,534.599976,4080709,468.829926
2009-09-03,539.900024,544.400024,530.450012,533.650024,3898372,467.996918
2009-09-04,540,544,527.200012,531.900024,3131723,466.462372
2009-09-07,535.799988,553.549988,533.599976,550.950012,2962860,483.168488
2009-09-08,551.900024,570.5,549.650024,554.650024,4946021,486.413361
2009-09-09,556,564.799988,543.150024,560.450012,3766093,491.499725
2009-09-10,564,569,552.049988,556.549988,2449457,488.07959
2009-09-11,561,569,555.5,560.349976,4565148,491.41217
2009-09-14,533.650024,563.900024,533.650024,559.099976,1600486,490.315948
2009-09-15,564,575.700012,562,571.900024,2154093,501.541077
2009-09-16,579,579.950012,565.200012,570.5,2908261,500.313416
2009-09-17,575,588,573,582.950012,2641610,511.231689
2009-09-18,585,590,579,584,1962674,512.152405
2009-09-22,589.950012,606,582.25,602.650024,1881640,528.508301
2009-09-23,608,611.650024,587.25,590.900024,2261205,518.203613
2009-09-24,588,609.299988,582,602.549988,3401674,528.420288
2009-09-25,555,598,555,587.400024,1534103,515.134155
2009-09-29,594.950012,614.450012,591,610.400024,3573062,535.304749
2009-09-30,614.950012,622.799988,612.200012,621,2186712,544.600647
2009-10-01,618,649.900024,615.049988,629.849976,2843472,552.361572
2009-10-05,618.700012,639,611,615.299988,3129798,539.601807
2009-10-06,624.950012,628.400024,605,614.200012,3724027,538.637329
2009-10-07,618.900024,618.900024,588.650024,591.700012,5037986,518.905212
2009-10-08,595,598.75,568.5,571.400024,5081086,501.102783
2009-10-09,575.049988,590.400024,556.650024,561.75,5016239,492.639771
2009-10-12,567,584.25,563.549988,579.849976,2587110,508.512909
2009-10-13,581,581,581,581,0,509.521454
2009-10-14,584.950012,598,580.700012,592.950012,1989790,520.001282
2009-10-15,594,597.900024,575,581.799988,2116190,510.223053
2009-10-16,566,604.400024,566,598.299988,3594971,524.693359
2009-10-20,614,625.799988,612.049988,621.049988,3920292,544.64447
2009-10-21,620,639.400024,618,632.799988,2865819,554.949036
2009-10-22,632,643.950012,615.349976,625.849976,2146462,548.85376
2009-10-23,630.099976,645.900024,629.599976,639.799988,3747230,561.087646
2009-10-26,643,657.650024,635,644.549988,2035873,565.253235
2009-10-27,657.900024,657.900024,634.549988,642.75,1970440,563.674438
2009-10-28,642.400024,648.900024,635,642.849976,1791157,565.522217
2009-10-29,636,645.5,631.200012,634.049988,2441356,557.780579
2009-10-30,642,648.75,620,628.299988,1438062,552.722229
2009-11-03,636,636,601,606.049988,1384144,533.148743
2009-11-04,611.099976,628,610,625.700012,2277899,550.435059
2009-11-05,630,630,605.599976,624.5,1365651,549.379456
2009-11-06,620,634.950012,613.650024,622.150024,2089742,547.312195
2009-11-09,625,628,615,622.75,1716043,547.839844
2009-11-10,626,629,620,626.650024,2305203,551.270813
2009-11-11,627.049988,647,618.5,645.25,2024706,567.633423
2009-11-12,645,661.5,643.549988,655.349976,2363883,576.518372
2009-11-13,654.950012,674.900024,647.549988,670.150024,2298948,589.538147
2009-11-16,670,677,660,665.75,1761904,585.667603
2009-11-17,668,692.900024,659.299988,690.450012,2672165,607.396362
2009-11-18,691,705.700012,683.5,686.900024,2791457,604.273315
2009-11-19,689.900024,692.400024,669.5,679.900024,1732332,598.115356
2009-11-20,678,696,670.099976,693.150024,1400387,609.771606
2009-11-23,695,700,686,694.099976,1271737,610.607483
2009-11-24,704,704,682,699.049988,1360936,614.961975
2009-11-25,699.049988,711.650024,692,702.799988,1946627,618.260681
2009-11-26,704.950012,707.349976,685,687.900024,2204559,605.152771
2009-11-27,676.549988,686.400024,655,670.450012,1884529,589.802124
2009-11-30,674,692.950012,674,688.400024,1941444,605.592896
2009-12-01,703.400024,703.400024,680.25,685.75,1614982,603.261658
2009-12-02,694.950012,694.950012,677.049988,684.299988,1080977,601.986084
2009-12-03,687.75,695.900024,679.25,690.049988,1489353,607.044373
2009-12-04,681,701,681,695.200012,1966704,611.574951
2009-12-07,698,705.900024,695,699.400024,1103826,615.269775
2009-12-08,699.849976,700.849976,690.25,698.299988,2113086,614.302063
2009-12-09,698,710.900024,693.200012,706.700012,2354424,621.691589
